oldcode,popall,incomeall,same_state_bornall,same_state_5yrsall,less_than_hsall,hsall,some_clgall,collegeall,grad_degreeall,workedall,pop18_24,income18_24,same_state_born18_24,same_state_5yrs18_24,less_than_hs18_24,hs18_24,some_clg18_24,college18_24,grad_degree18_24,worked18_24,pop25_34,income25_34,same_state_born25_34,same_state_5yrs25_34,less_than_hs25_34,hs25_34,some_clg25_34,college25_34,grad_degree25_34,worked25_34,pop35_54,income35_54,same_state_born35_54,same_state_5yrs35_54,less_than_hs35_54,hs35_54,some_clg35_54,college35_54,grad_degree35_54,worked35_54,pop55p,income55p,same_state_born55p,same_state_5yrs55p,less_than_hs55p,hs55p,some_clg55p,college55p,grad_degree55p,worked55p,pop18_24b,income18_24b,same_state_born18_24b,same_state_5yrs18_24b,less_than_hs18_24b,hs18_24b,some_clg18_24b,college18_24b,grad_degree18_24b,worked18_24b,pop25_34b,income25_34b,same_state_born25_34b,same_state_5yrs25_34b,less_than_hs25_34b,hs25_34b,some_clg25_34b,college25_34b,grad_degree25_34b,worked25_34b,pop35_54b,income35_54b,same_state_born35_54b,same_state_5yrs35_54b,less_than_hs35_54b,hs35_54b,some_clg35_54b,college35_54b,grad_degree35_54b,worked35_54b,pop55pb,income55pb,same_state_born55pb,same_state_5yrs55pb,less_than_hs55pb,hs55pb,some_clg55pb,college55pb,grad_degree55pb,worked55pb,pop18_24m,income18_24m,same_state_born18_24m,same_state_5yrs18_24m,less_than_hs18_24m,hs18_24m,some_clg18_24m,college18_24m,grad_degree18_24m,worked18_24m,pop25_34m,income25_34m,same_state_born25_34m,same_state_5yrs25_34m,less_than_hs25_34m,hs25_34m,some_clg25_34m,college25_34m,grad_degree25_34m,worked25_34m,pop35_54m,income35_54m,same_state_born35_54m,same_state_5yrs35_54m,less_than_hs35_54m,hs35_54m,some_clg35_54m,college35_54m,grad_degree35_54m,worked35_54m,pop55pm,income55pm,same_state_born55pm,same_state_5yrs55pm,less_than_hs55pm,hs55pm,some_clg55pm,college55pm,grad_degree55pm,worked55pm,pop18_24bm,income18_24bm,same_state_born18_24bm,same_state_5yrs18_24bm,less_than_hs18_24bm,hs18_24bm,some_clg18_24bm,college18_24bm,grad_degree18_24bm,worked18_24bm,pop25_34bm,income25_34bm,same_state_born25_34bm,same_state_5yrs25_34bm,less_than_hs25_34bm,hs25_34bm,some_clg25_34bm,college25_34bm,grad_degree25_34bm,worked25_34bm,pop35_54bm,income35_54bm,same_state_born35_54bm,same_state_5yrs35_54bm,less_than_hs35_54bm,hs35_54bm,some_clg35_54bm,college35_54bm,grad_degree35_54bm,worked35_54bm,pop55pbm,income55pbm,same_state_born55pbm,same_state_5yrs55pbm,less_than_hs55pbm,hs55pbm,some_clg55pbm,college55pbm,grad_degree55pbm,worked55pbm,pop60,povrate60,pct_urban_1960,pct_black_1960,_merge,state,hsplus18_24,hsplus25_34,hsplus35_54,hsplus55p,hsplus18_24b
1024,35736,11238.08,.8607287,.8986456,.4450694,.2658384,.1889131,.0633815,.0367976,.4597884,4641,3829.128,.8616678,.8554191,.3856927,.3132946,.2781728,.0172377,.0056022,.4046542,7061,10523.91,.8586602,.8367087,.2668177,.3488174,.2748902,.0819997,.0274749,.6282396,10699,16666.56,.835966,.9073745,.3158239,.3011496,.2213291,.0972053,.064492,.6825871,10660,12108.67,.8795497,.9489681,.5839587,.2181051,.106848,.0530957,.0379925,.2473734,3176,2492.01,.8778337,.868073,.4219144,.2928212,.2692066,.0160579,0,.2972292,4104,6954.3087,.9459065,.9003412,.3523392,.3399123,.254386,.0402047,.0131579,.542154,5356,11082.079,.9335325,.9301718,.4662061,.2789395,.1682226,.0457431,.0408887,.5847648,4904,6181.6148,.9763458,.9665579,.7964926,.0980832,.0509788,.0279364,.026509,.1914763,2114,5323.327,.8675497,.8552507,.4129612,.3401135,.2294229,.0165563,.0009461,.4801325,3185,14679.5,.8524333,.8150706,.2728415,.3908948,.2175824,.089168,.0295133,.7359498,4920,25112.58,.8130081,.9012195,.3154472,.2906504,.222561,.095935,.0754065,.8105691,4108,18299.13,.8702531,.9574002,.5817916,.2151899,.1092989,.0499026,.0438169,.3330088,1445,3289.6471,.8788927,.8726643,.4567474,.3204152,.2048443,.0179931,0,.3695502,1715,8427.7534,.9428571,.8857143,.3749271,.3988338,.1708455,.038484,.0169096,.6134111,2280,15926.875,.9153509,.9201754,.5052631,.2776316,.1298246,.0438596,.0434211,.6938596,1752,7995.5457,.9754566,.9777398,.8247717,.0799087,.0627854,.0211187,.0114155,.2414384,56866,58.20935,50.1,57.7,3,1,.608705,.7057074,.6196841,.3780488,.5780857
10067,13455,11057.75,.5924935,.7730212,.4263842,.3521368,.1573393,.0457822,.0183575,.4639167,1423,5978.623,.7006325,.7596627,.3963457,.3675334,.2143359,.021785,0,.6324666,2247,10435.32,.6101469,.6306186,.2665777,.4837561,.17668,.0560748,.0169114,.6577659,4244,15410.23,.6274741,.793591,.2895853,.4071631,.2151272,.063148,.0249764,.6859095,4719,10788.7,.5121848,.8308964,.5414283,.2898919,.1063785,.0404747,.0218267,.179911,259,4096.278,.9459459,.9111969,.5945946,.3243243,.0810811,0,0,.3706564,402,8442.0124,.8606965,.6890547,.3656716,.420398,.1641791,.0497512,0,.5746269,588,12157.755,.8384354,.8554422,.3877551,.3996599,.1632653,.0357143,.0136054,.7108843,337,8060.5519,.7982196,1,.7329377,.1988131,0,.0207715,.0474777,.2136499,739,6927.211,.7009472,.7726657,.4018945,.4276049,.1515562,.0189445,0,.7050068,1117,13446.63,.6060877,.6159356,.2515667,.5487914,.1423456,.0537153,.003581,.8048344,2018,21798.32,.6600595,.7616452,.2745292,.4207136,.2130823,.0733399,.018335,.7507433,2105,14808.7,.5007126,.8133017,.5220903,.3154394,.1130641,.0285036,.0209026,.207601,143,4688.0559,1,.8531469,.5874126,.3286713,.0839161,0,0,.3776224,209,9633.6699,.8181818,.5980861,.368421,.3971292,.1626794,.0717703,0,.6124402,239,16273.628,.8786611,.7824268,.3096234,.4058577,.2426778,.041841,0,.7782427,163,7292.9202,.7361963,1,.8466257,.1533742,0,0,0,.1288344,11083,58.23049,28.1,19.5,3,10,.6036543,.7165109,.6854383,.4367451,.4054054
43015,23485,10636.69,.8348308,.9003193,.5078987,.3164999,.1296147,.0323611,.0136257,.5184586,3003,6336.043,.8065268,.8747919,.3653014,.4199134,.2071262,.007659,0,.5880786,4502,9782.547,.8149711,.8513994,.3567303,.4180364,.174367,.0357619,.0151044,.6730342,7906,14714.23,.8466987,.9039969,.3970402,.3967873,.1391348,.0426259,.0244118,.6892233,6756,10234.12,.8404381,.9406453,.7060391,.1703671,.0794849,.035376,.008733,.2531084,28,975.8929,.8214286,.3214286,.3214286,.5357143,.1428571,0,0,.1785714,82,4502.4146,.9146342,1,.3902439,.6097561,0,0,0,.1707317,114,11537.456,1,.7894737,.2631579,.3859649,.3508772,0,0,.3947369,139,5552.777,1,1,.6546763,.2086331,.0647482,.0719424,0,.352518,1487,6916.052,.801614,.8500336,.3866846,.4236718,.1822461,.0073974,0,.597848,2158,12081.62,.8211307,.8540315,.4017609,.4221501,.1408712,.0268767,.0083411,.7344764,3894,21148.69,.8613251,.9183359,.414227,.3705701,.1389317,.0464818,.0297894,.7886492,2931,13981.42,.8549983,.9358581,.7195497,.1746844,.058683,.0344592,.0126237,.3350392,23,753.26087,1,.173913,.173913,.6521739,.173913,0,0,0,36,3305.5,.8055556,1,.6944444,.3055556,0,0,0,.1944444,63,11894.603,1,1,.1269841,.6190476,.2539683,0,0,.2539683,44,6086.9091,1,1,.7272727,.2727273,0,0,0,.3636364,23365,58.2419,27.6,3,3,43,.6346986,.6281652,.578548,.285228,.6785714
11082,6126,11257.38,.9020568,.8780607,.5199151,.2920339,.1219393,.0349331,.0311786,.5295462,629,5411.254,.9443561,.7933227,.3974563,.4435612,.1414944,.0174881,0,.5119237,1271,11848.95,.8560189,.8473643,.3666404,.3760818,.191188,.0314713,.0346184,.7442958,1931,14941.66,.8829622,.8922838,.4365614,.3469705,.1470741,.0393578,.0300363,.7141377,1902,11197.59,.9316509,.9079916,.6545742,.1840168,.0688749,.0457413,.0467928,.2907466,267,3447.03,.9138577,.8127341,.494382,.4644195,.0411985,0,0,.3707865,561,7528.8182,.9590018,.9411765,.5472371,.3885918,.030303,.0338681,0,.741533,701,10054.504,.9329529,.9586305,.6990014,.2268188,.0442225,.0199715,.0099857,.5592011,604,5213.3758,.9503312,.8692053,.8807947,.0413907,.0298013,.0413907,.0066225,.1854305,295,6450.77,.979661,.8508475,.4983051,.3762712,.0881356,.0372881,0,.6101695,604,14394.96,.8807947,.8741722,.4288079,.3427152,.1738411,.0248344,.0298013,.8311259,937,19267.7,.8975453,.8708645,.4087513,.3585913,.1728922,.0501601,.0096051,.7395945,842,16515.39,.912114,.8812352,.6840855,.1223278,.0760095,.0605701,.0570071,.3752969,111,3130.3153,1,.7927928,.6306306,.3693694,0,0,0,.5315315,243,9004.6049,.962963,.9341564,.6378601,.3209876,0,.0411523,0,.7901235,308,12848.623,.9512987,.9253247,.6233766,.2987013,.0519481,.025974,0,.6168831,251,6149.5538,1,.87251,.8964143,0,.0557769,.0478088,0,.1912351,9502,58.32802,39.7,49.7,3,11,.6025437,.5987412,.5334024,.298633,.505618
25050,18640,10974.31,.892221,.8936695,.4242489,.3024678,.1861588,.0575107,.0296137,.5277361,2215,5338.065,.8776523,.861851,.3422122,.3413092,.2717833,.0343115,.0103837,.5760722,3688,10718.24,.835141,.8299891,.2871475,.3904555,.2323753,.0648048,.0252169,.7383406,5807,16207.45,.8915102,.9009815,.2922335,.3497503,.2230067,.0854142,.0495953,.757534,5637,10302.68,.9361362,.9389746,.5600497,.2437467,.1236473,.0463012,.0262551,.2384247,504,4764.899,.922619,.9365079,.3075397,.2440476,.4186508,.0059524,.0238095,.4900794,769,8978.0429,.916775,.8660598,.3459038,.396619,.1885566,.0585176,.0104031,.7256177,875,11368.918,.9302857,.8982857,.4251429,.2422857,.1874286,.0902857,.0548571,.6811429,731,6108.9398,.9931601,.9671683,.8481532,.0478796,.0560875,.0396717,.0082079,.2653899,1102,5859.288,.8938294,.8666062,.407441,.345735,.2132486,.0335753,0,.5644283,1794,13390.76,.8695652,.8350056,.3249721,.4225195,.1755853,.0607581,.016165,.8060201,2843,22261.63,.8937742,.8832219,.3221949,.296166,.2437566,.0872318,.0506507,.8255364,2265,14790.35,.9386314,.9527594,.5916115,.2,.1227373,.0472406,.0384106,.2940397,240,4232.3375,.9041666,.9583333,.3375,.3208333,.3416667,0,0,.4375,309,11105.259,.9838188,.8576052,.3203883,.4951456,.1488673,.0355987,0,.7411003,406,14533.522,.9137931,.8743842,.5098522,.1748769,.2216749,.0935961,0,.7463054,244,7878.9959,1,1,.8811476,.0942623,0,.0245902,0,.2745902,21248,58.3302,24,22.4,3,25,.6474041,.6876356,.6581712,.4136952,.6686508
37068,25901,11851.13,.5589359,.814679,.4303695,.3020347,.1949732,.0448631,.0277595,.5212154,3115,5953.332,.4808989,.7617977,.2892456,.4439807,.258427,.0083467,0,.61252,4777,11976.04,.4454679,.7129998,.2792548,.389575,.2574838,.0575675,.0161189,.6975089,8576,16672.03,.6058769,.8291745,.2929105,.3211287,.2578125,.0761427,.0520056,.7259795,7666,11351.43,.6419254,.8793373,.6072267,.2351944,.1048787,.0271328,.0255674,.2307592,108,2710.731,.7314815,.537037,.3333333,.4907407,.1759259,0,0,.5092593,74,4363.3784,.2567568,.7027027,.3108108,.4594595,.2297297,0,0,.3378378,175,10019.04,.7485715,.7257143,.32,.3028571,.2171429,.1485714,.0114286,.5942857,199,7070.6784,.8090453,.959799,.8592965,.1407035,0,0,0,.1356784,1461,7404.128,.486653,.7529089,.2867899,.486653,.2149213,.0116359,0,.7002053,2321,16300.31,.4691943,.7109005,.2822059,.4123223,.2214563,.065489,.0185265,.8315381,4163,22083.2,.6046121,.8073505,.3012251,.3021859,.2635119,.0900793,.0429978,.7967812,3508,16140.64,.6459521,.8925313,.6145952,.2098062,.1242873,.0245154,.0267959,.2958951,49,2573,1,.6530612,.5102041,.3265306,.1632653,0,0,.4897959,28,6242.1429,.4642857,.7857143,.2142857,.6428571,.1428571,0,0,.3928571,95,12031.189,.7157895,.7368421,.3894737,.4315789,.0736842,.0842105,.0210526,.7578948,80,10396.4,.8125,.9375,.9375,.0625,0,0,0,.0625,17700,58.35368,18.6,4.7,3,37,.7107544,.7046263,.655084,.3672059,.6666667
34058,13982,11092.61,.7572593,.8148333,.4291232,.2806465,.1948219,.0614361,.0339722,.5359033,2081,6476.306,.6319078,.5261893,.1950985,.2864008,.484863,.0336377,0,.603556,2233,12790.45,.687416,.6959248,.2400358,.4236453,.210927,.0985222,.0268697,.7823555,4397,14936.23,.7477826,.8762793,.3163521,.3525131,.195133,.0773254,.0586764,.7455083,4537,10305.45,.8499008,.9321137,.6486665,.181177,.0850782,.0504739,.0346044,.243553,49,2102,.2244898,.0816327,.0408163,.0408163,.9183673,0,0,.244898,14,10628.857,.5,.3571429,0,.2142857,.1428571,.5,.1428571,.3571429,12,9927.75,.8333333,1,.6666667,.1666667,.1666667,0,0,.6666667,8,21625.375,1,1,.625,.375,0,0,0,0,1019,6986.643,.6162905,.5436702,.2178607,.2698724,.4877331,.0245339,0,.6418057,1073,15828.09,.7129543,.7092265,.3205965,.4324324,.1369991,.082945,.027027,.8741845,2194,18711.98,.7511395,.8714676,.3732908,.3185962,.180948,.0692799,.0578851,.8240656,2044,13959.55,.8483366,.9383562,.6863992,.1497065,.072407,.0445205,.0469667,.3219178,43,2395.3023,.255814,.0930233,.0465116,.0465116,.9069768,0,0,.2790698,12,9667,.4166667,.4166667,0,.25,0,.5833333,.1666667,.4166667,5,9448.4,1,1,1,0,0,0,0,.8,3,14000,1,1,0,1,0,0,0,0,17073,58.38605,0,.7,3,34,.8049015,.7330945,.6249716,.3167291,.9591836
4056,19178,11307.36,.7382939,.8645323,.5236729,.3151006,.1134633,.0326937,.0150694,.4957243,2200,5701.366,.7409091,.8063636,.3813636,.3909091,.2104545,.0172727,0,.5359091,3591,12456.15,.7708159,.796714,.2776386,.5204678,.1442495,.0381509,.0194932,.6961849,6135,15491.07,.789731,.8749796,.3913611,.399348,.1377343,.0484108,.0231459,.7154034,6089,10489.14,.6544589,.9178847,.7681064,.1372968,.0564953,.0254557,.0126458,.213664,135,3534.03,.962963,.9777778,.6148148,.2666667,.1185185,0,0,.1703704,266,9250.6767,.8308271,.6917293,.3045113,.4473684,.1428571,.075188,.0300752,.556391,298,8893.9698,.738255,.9026846,.7516779,.1543624,.0167785,.0771812,0,.6677852,433,6266.1524,.5150115,.9076213,.9422633,.0369515,0,.0207852,0,.147806,1112,7711.942,.7482014,.8516187,.3947842,.4055755,.1852518,.0143885,0,.6789568,1745,18029.69,.7713467,.8091691,.3140401,.5002865,.1243553,.0383954,.0229226,.7931232,2961,22327.23,.7858831,.8682877,.4032421,.3745356,.1469098,.057413,.0178994,.8152651,2622,14262.64,.6598017,.9210526,.7822273,.1205187,.0625477,.0228833,.011823,.278032,66,4113.7879,1,1,.8181818,.1212121,.0606061,0,0,.1515152,91,14983.857,.7912088,.7472528,.4175824,.3186813,.021978,.1538462,.0879121,.5494506,115,12487.435,.7478261,.8782609,.6956522,.173913,.026087,.1043478,0,.7565218,205,8421.3171,.5658537,.8780488,.9317073,.0243902,0,.0439024,0,.1560976,30929,58.40194,25.1,10.5,3,4,.6186364,.7028683,.5854931,.2192478,.3851852
11061,10597,12205.83,.7517222,.8015476,.50335,.301123,.1213551,.0510522,.0231198,.5640275,1306,7909.042,.805513,.8093415,.4739663,.3774885,.1225115,.0222052,.0038285,.6830015,1963,13445.62,.6816098,.7121753,.3739175,.3871625,.1523179,.0789608,.0076414,.7529292,3493,15643.09,.7449184,.8038935,.4019468,.3558546,.141712,.0586888,.0417979,.741483,3271,11445.66,.7670437,.8394986,.6178539,.2100275,.101498,.046469,.0241516,.2607765,14,11500,1,,1,0,0,0,0,0,6,2000,1,,0,1,0,0,0,0,15,4200,1,,1,0,0,0,0,0,,,,,,,,,,,673,9265.166,.7860327,.7904903,.5334324,.3298663,.1188707,.0178306,0,.769688,997,18213.17,.7362086,.7071214,.447342,.331996,.1434303,.0732197,.004012,.8665998,1735,21834.02,.7579251,.7902017,.4622478,.2939481,.1198847,.0760807,.0478386,.8749279,1450,17664.07,.762069,.8537931,.5841379,.1862069,.1331034,.0593103,.0372414,.3924138,14,11500,1,,1,0,0,0,0,0,6,2000,1,,0,1,0,0,0,0,15,4200,1,,1,0,0,0,0,0,,,,,,,,,,,9246,58.40959,0,.1,3,11,.5222052,.6184412,.5562553,.3579945,0
25039,9365,11032.35,.8320342,.8764549,.4145222,.3135077,.1943406,.0552056,.0224239,.4737854,1172,4764.249,.8600683,.8319113,.3156997,.3412969,.3165529,.0230375,.003413,.4377133,1839,12477.25,.7563893,.8526373,.2093529,.4301251,.2969005,.0587276,.004894,.663404,2858,14898.54,.8289014,.8827851,.2886634,.3859342,.206788,.0759272,.0426872,.6903429,2859,11047.74,.8628891,.8943686,.5848199,.2221056,.1091291,.0577125,.0262329,.2256034,475,3904.891,.8694737,.8147368,.2884211,.3978947,.2905263,.0231579,0,.3747368,591,8997.2098,.8341793,.8849408,.2368866,.4145516,.2741117,.0744501,0,.6683587,807,10593.708,.9095415,.8624535,.4448575,.291202,.1623296,.0669145,.0346964,.6951673,726,5670.1791,.9504132,.8911846,.8870524,.077135,.0082645,.0275482,0,.1473829,561,7058.422,.8877006,.8877006,.3511586,.3850267,.2352941,.0213904,.0071301,.6114082,862,20254.52,.7853828,.8515081,.24942,.424594,.2784223,.0464037,.0011601,.8259861,1364,22522.5,.8365102,.877566,.3115836,.3826979,.1979472,.0542522,.0535191,.7719941,1243,17094.25,.8479485,.9147224,.5913113,.2067578,.0973451,.0804505,.0241352,.2952534,228,4287.9868,.8815789,.8421053,.3859649,.4210526,.1842105,.0087719,0,.4210526,236,13452.746,.8347458,.8728814,.3347458,.4322034,.2245763,.0084746,0,.7542373,366,13103.328,.863388,.8306011,.4808743,.2322404,.2185792,.0273224,.0409836,.6666667,304,8381.6809,.9539474,.9243421,.9210526,.0559211,.0098684,.0131579,0,.1677632,10289,58.46304,0,37.8,3,25,.6808874,.7857531,.6686494,.3889472,.711579
1013,20578,11954.39,.8823015,.8930411,.4345903,.31315,.1612402,.059967,.0310526,.4925163,2771,5094.294,.8773006,.8747745,.347528,.3558282,.2540599,.0425839,0,.4824973,4002,11214.03,.8563218,.8033483,.2456272,.4367816,.2111444,.0849575,.0214893,.6556722,6429,18239.45,.8682532,.9029398,.294136,.3747084,.1892985,.0824389,.0594183,.7221963,5854,11730.86,.9074137,.9472156,.6144516,.2200205,.0942945,.0420225,.0292108,.2357363,1356,3344.619,.9262537,.9446903,.4085546,.4181416,.1600295,.0132743,0,.3613569,1806,7676.5116,.9623477,.8953488,.3150609,.4634551,.1578073,.0520487,.0116279,.6267996,2266,11624.453,.9691086,.9355693,.5145631,.3486319,.0931156,.0189762,.0247132,.60812,1935,5331.692,.9834625,.972093,.8816537,.0547804,.0403101,.0165375,.0067183,.1503876,1362,6621.853,.8759178,.8619677,.3759178,.3450808,.2209985,.0580029,0,.5668135,1875,16695.01,.8714667,.8106667,.2544,.4933333,.1397333,.0986667,.0138667,.8112,3101,28666.28,.8555305,.8845534,.3186069,.3398904,.1847791,.1089971,.0477265,.8594002,2527,18173.71,.9081915,.9469727,.6284131,.1970716,.0977444,.0348239,.041947,.3462604,645,3959.4465,.9007752,.9131783,.4031008,.4542636,.1147287,.027907,0,.4511628,782,10544.877,.9565217,.8976982,.314578,.5306906,.0907928,.0639386,0,.7723785,1054,17169.299,.9781784,.9345351,.5464895,.3605313,.0749526,.012334,.0056926,.7267552,866,6882.3637,.9861432,.9618937,.8879908,.0635104,.0277136,.0103926,.0103926,.1732102,26738,58.46618,31.6,49.5,3,1,.652472,.7328836,.6464458,.3563375,.5914454
43084,27876,13201.35,.7510045,.7880614,.4187473,.354355,.1714378,.0352274,.0202325,.5760869,3586,7260.899,.7679866,.8003346,.3708868,.4090909,.208589,.0111545,.0002789,.6118237,6283,13811.37,.7200382,.6641732,.2486074,.4647461,.2234601,.0466338,.0165526,.727837,9265,18104.19,.7244468,.7751754,.2955208,.4093902,.2155424,.0453319,.0342148,.7588775,6931,12462.23,.8034915,.9153081,.6199682,.2370509,.0894532,.03304,.0204877,.2911557,940,4599.949,.9053192,.9361702,.4808511,.3670213,.143617,.0085106,0,.4457447,1530,9473.6,.9712418,.8875817,.3437909,.4673203,.1673203,.0163399,.0052288,.6437908,1523,11813.323,.916612,.9159554,.4340118,.3860801,.1155614,.0459619,.0183848,.6539724,1547,6993.0621,.9250162,.948287,.8817065,.0562379,.0310278,.0310278,0,.2417582,1713,9783.524,.7799183,.8126094,.4319907,.3572679,.1978984,.012843,0,.6999416,3005,19407.14,.7178037,.6652246,.2582363,.4658902,.208985,.052579,.0143095,.8535774,4602,25991.9,.7368535,.7648848,.2931334,.3676662,.2468492,.0478053,.0445458,.8765754,3019,18424.38,.7999337,.9165286,.6379596,.206691,.0887711,.0341173,.0324611,.3762835,402,5682.3831,.8955224,.9104478,.539801,.2686567,.1716418,.0199005,0,.4850746,695,12266.394,.9798561,.8820144,.342446,.5064748,.1352518,.0158273,0,.7151079,633,16220.596,.9526066,.9083728,.4565561,.3175355,.1453397,.0695103,.0110585,.7219589,656,8735.5076,.9298781,.9222561,.9131098,.0426829,.0228659,.0213415,0,.2987805,28157,58.50139,18.5,39.2,3,43,.6288344,.73484,.6702644,.3595441,.5191489
19062,9168,10039.51,.7282941,.8766361,.5063264,.2982112,.1203098,.0467932,.0283595,.4308464,1063,4907.031,.8137347,.8297272,.452493,.2944497,.2220132,.0291627,.0018815,.466604,1624,9790.349,.7807882,.7752463,.3399015,.4605911,.1416256,.0461823,.0116995,.5948276,2852,14573.26,.7587658,.8972651,.3762272,.3688639,.1514727,.0592567,.0441795,.6521739,3070,9418.566,.6143323,.9299674,.6508144,.1973941,.0648208,.0501629,.0368078,.1970684,220,2784.304,.9272727,.9227273,.5136364,.2045455,.2818182,0,0,.3681818,252,6250.2619,.9365079,.8015873,.5515873,.3333333,.0714286,.0436508,0,.5555556,382,8285.9058,.9109948,.9712042,.5759162,.2643979,.0890052,.0235602,.0471204,.5837696,393,6033.7328,.7226463,.9669211,.9338422,.0254453,0,0,.0407125,.2010178,551,6627.704,.8439202,.8856624,.553539,.2504537,.1778584,.0181488,0,.5372051,759,15458.9,.8234519,.7839262,.4216074,.4176548,.1040843,.0487484,.0079051,.715415,1392,22410.02,.8017241,.9044541,.4094827,.3527299,.1494253,.0380747,.0502874,.7514368,1292,14090.38,.621517,.9210526,.6803405,.1756966,.0619195,.0456656,.0363777,.2832817,109,2575.5872,1,.9357798,.6880734,.0642202,.2477064,0,0,.2844037,94,8231.0213,.9680851,.7127659,.4893617,.4787234,.0319149,0,0,.6702127,175,11496.691,.9257143,.9542857,.5885714,.3142857,0,.0514286,.0457143,.6342857,154,7927.1883,.7857143,1,.9415584,.0064935,0,0,.0519481,.3051948,14755,58.50451,0,22.4,3,19,.5456256,.648399,.5795932,.3123778,.4863636
18100,39494,11540.14,.7948296,.8518256,.4571327,.3128577,.1506305,.0472224,.0321568,.5035701,4749,5681.288,.721415,.8111181,.341335,.3794483,.2474205,.0292693,.0025268,.5975995,7641,12196.18,.7222877,.8174323,.2364874,.4430048,.2159403,.0677922,.0367753,.7127339,12786,15880.16,.8169873,.859612,.3397466,.3773659,.1767558,.0533396,.0527921,.689817,12085,10849.67,.8505585,.8796856,.6693422,.191146,.0709971,.043525,.0249897,.2069508,80,3669.55,.825,.75,.25,.4875,.2625,0,0,.55,110,5397.6455,.7090909,.7727273,.5636364,.2363636,.2,0,0,.4636364,204,15913.26,.8382353,.6911765,.2205882,.4558823,.3235294,0,0,.7303922,129,11763.822,1,.8992248,.5271318,.3100775,.0542636,.1085271,0,.2093023,2411,7248.359,.7063459,.7938614,.3948569,.391124,.1762754,.0377437,0,.6623808,3754,15865.81,.7565264,.8324454,.2938199,.4299414,.1923282,.0673948,.0165157,.7866276,6248,22714.46,.8282651,.853233,.3778809,.3305058,.165493,.0741037,.0520166,.7783291,5336,16528.75,.8485757,.8714393,.6705397,.1860944,.0646552,.0468516,.0318591,.2899175,42,3792.2857,.8571429,.6190476,.2142857,.5,.2857143,0,0,.6666667,52,4945.0385,.6538461,.7884616,.5,.2115385,.2884615,0,0,.4230769,107,17041.879,.728972,.5233645,.2429907,.3457944,.4112149,0,0,.7663552,47,7737.3617,1,.893617,.5531915,.4468085,0,0,0,.2553191,34487,58.54304,31.3,1.8,3,18,.6561381,.7267374,.6074613,.3056682,.75
43055,17914,11496.75,.749693,.8580998,.4449593,.3746232,.1340851,.0292509,.0170816,.5232221,1814,6123.722,.7282249,.8131202,.3070562,.4597574,.2083793,.0192944,.0055127,.6141124,3191,12241.83,.6371043,.7668443,.2134127,.5377625,.1839549,.0504544,.0144155,.751802,5957,15685.28,.7351016,.8746013,.3013262,.4685244,.166191,.0325667,.0313916,.7478597,5957,10329.9,.8289407,.8974316,.664932,.2269599,.0750378,.0224945,.0105758,.2110123,179,5594.899,.8100559,.8715084,.1564246,.5921788,.1955307,0,.0558659,.5363129,181,12245.834,.7790055,.7348067,.2265193,.6077348,.0994475,.0662983,0,.7845304,357,12839.011,.7815126,.9327731,.394958,.4397759,.1540616,.0056022,.0056022,.7338936,249,7007.9639,.8554217,.995984,.8232931,.1164659,.0321285,.0200803,.0080321,.1526104,880,7999.398,.7306818,.8204545,.3693182,.4897727,.1318182,.0090909,0,.7204546,1532,17423.65,.6436031,.7780679,.2343342,.578329,.1227154,.0476501,.0169713,.8936031,2913,22428.67,.7401304,.8671473,.3020941,.4531411,.1692413,.0466873,.0288363,.8256093,2575,16554.87,.8372815,.8951457,.6574757,.2027185,.0998058,.0201942,.0198058,.3126214,68,6716.8235,.7941176,.9705882,.1911765,.7205882,.0882353,0,0,.6176471,84,14911.143,.75,.8452381,.202381,.6428571,.1547619,0,0,.8928571,158,19282.582,.7721519,.8924051,.3797468,.4050633,.2025317,.0126582,0,.7721519,96,9028.7917,.8854167,1,.8958333,.0416667,.0208333,.0208333,.0208333,.1354167,18187,58.58936,0,6.9,3,43,.6874311,.7721717,.6672822,.3244922,.7877095
