oldcode,hsspend_per_cap68_z1,hsspend_per_cap68_z2,pop60,povrate60,hsspend_per_cap68,socspend_per_cap68,othspend_per_cap68,totspend_per_cap68,hsspend_per_cap72_a,hsspend_per_cap72_b,hsspend_per_cap72_c,socspend_per_cap72,othspend_per_cap72,totspend_per_cap72,hs72cpos,hs68pos,state,pct_urban_1960,pct_black_1960,hsspend_per_kid_68,hsspend_per_kid_72
11024,0,0,5471,47.57814,0,184.2588,124.2993,308.5581,0,0,0,365.6567,289.6303,655.287,0,0,11,0,31.9,0,0
26113,0,0,13804,47.65557,0,247.2349,162.1585,409.3934,0,0,0,481.9811,669.7006,1151.682,0,0,26,0,.1,0,0
11055,0,0,13487,47.66743,0,170.584,293.9223,464.5063,0,0,0,402.1292,254.9914,657.1206,0,0,11,0,.3,0,0
11111,0,0,13915,47.6771,0,211.5854,255.8874,467.4728,0,0,0,521.6292,321.207,842.8361,0,0,11,60,58.7,0,0
4057,1.09724,1.09724,12077,47.7607,1.09724,256.9384,392.8615,649.7999,1.032564,1.032564,1.032564,511.4161,372.6074,885.056,1,1,4,36.6,0,64.54353,60.73904
18046,0,0,5211,47.78354,0,160.2684,396.9647,557.233,0,0,0,300.7415,434.1596,734.9011,0,0,18,0,2.7,0,0
14076,5.76614,5.76614,4022,47.78805,5.76614,639.2948,511.8175,1151.112,0,0,0,636.9873,1034.63,1671.618,0,1,14,0,1.7,339.1847,0
26093,24.7724,24.7724,8671,47.82911,24.7724,408.2001,308.2275,716.4276,30.43433,30.43433,30.43433,659.1313,354.5428,1044.109,1,1,26,0,.4,1457.2,1790.255
6004,15.89096,15.89096,2752,47.85611,15.89096,415.536,1610.157,2025.693,0,0,0,402.9711,739.2463,1142.217,0,1,6,0,.4,934.7625,0
44051,0,0,4232,47.86002,0,303.2491,1015.949,1319.198,0,0,0,566.4544,977.2035,1543.658,0,0,44,0,8.1,0,0
4035,3.236297,3.236297,82751,47.88948,3.236297,273.7039,605.6207,879.3246,3.668155,3.668155,3.668155,457.4977,677.9719,1139.138,1,1,4,57.4,43.5,190.3704,215.7738
44074,0,0,23972,47.92797,0,314.6386,631.83,946.4686,0,0,0,569.5226,520.8994,1090.422,0,0,44,30.8,10.2,0,0
1026,0,0,30189,47.93242,0,180.9745,213.0028,393.9773,2.6942,2.6942,2.6942,404.2031,373.9213,780.8185,1,0,1,22.4,33.7,0,158.4824
32030,0,0,6607,47.96822,0,495.2458,1257.75,1752.996,0,0,0,414.2231,822.552,1236.775,0,0,32,0,.2,0,0
6055,11.55736,11.55736,4707,47.97111,11.55736,246.9323,495.8479,742.7803,23.30024,23.30024,23.30024,523.1513,485.5082,1031.96,1,1,6,0,0,679.8445,1370.602
11059,0,0,13240,48.02406,0,258.1993,189.5307,447.73,0,0,0,447.8457,380.3027,828.1484,0,0,11,0,11.5,0,0
44032,0,0,7793,48.05595,0,290.3748,156.9244,447.2992,0,0,0,557.7052,157.8239,715.5291,0,0,44,48.4,38,0,0
25043,0,0,26862,48.06483,0,153.0731,187.5254,340.5985,0,0,0,374.7179,241.5532,616.2711,0,0,25,36.9,31.2,0,0
1022,6.31862,6.31862,46017,48.08134,6.31862,178.866,330.2408,509.1069,8.023834,8.023834,8.023834,396.7276,381.7933,786.5447,1,1,1,23.9,1.1,371.6835,471.9902
37007,5.207029,5.207029,25404,48.10329,5.207029,283.7386,276.1964,559.9351,0,0,0,632.0304,511.1208,1143.151,0,1,37,43.2,2.3,306.2958,0
19048,0,0,18316,48.11213,0,175.1602,635.4034,810.5635,2.001848,2.001848,2.001848,282.9744,865.9619,1150.938,1,0,19,47.9,51.6,0,117.7558
19002,3.126863,3.126863,20232,48.13786,3.126863,239.8793,253.8309,493.7102,3.245167,3.245167,3.245167,553.7732,308.8362,865.8546,1,1,19,33.3,23.9,183.9332,190.8922
10015,4.242701,4.242701,4518,48.14815,4.242701,117.0949,312.761,429.8558,0,0,0,401.9525,221.6131,623.5657,0,1,10,0,14.5,249.5706,0
26104,0,0,29605,48.22536,0,296.7716,605.3056,902.0771,0,0,0,488.7521,648.7556,1137.508,0,0,26,18.7,6.8,0,0
44174,1.264782,1.264782,28351,48.34283,1.264782,243.8862,160.1832,404.0694,1.564545,1.564545,1.564545,412.9586,179.8925,594.4156,1,1,44,45.2,26.8,74.39894,92.03208
43041,1.337632,1.337632,12068,48.39138,1.337632,167.1941,520.7118,687.9059,0,0,0,402.1726,226.3029,628.4755,0,1,43,0,5.3,78.68425,0
47097,.5067695,.5067695,21849,48.45693,.5067695,830.7943,1276.529,2107.323,1.072671,1.072671,1.072671,306.5151,1940.861,2248.448,1,1,47,100,11.4,29.80997,63.0983
11012,0,0,9845,48.47461,0,220.4927,373.5468,594.0394,0,0,0,408.5366,373.5021,782.0387,0,0,11,48.9,28.5,0,0
43058,0,0,21197,48.48571,0,188.1538,681.3199,869.4737,0,0,0,390.1924,216.0295,606.222,0,0,43,19.6,6.4,0,0
47061,1.316697,1.316697,31761,48.55841,1.316697,294.2859,1055.019,1349.305,0,0,0,1453.766,2063.344,3517.11,0,1,47,8.4,63,77.45277,0
32017,3.12419,3.12419,36675,48.58546,3.12419,125.707,591.5742,717.2813,2.308832,2.308832,2.308832,499.2205,1002.42,1503.949,1,1,32,47.5,.9,183.7759,135.8136
43037,0,0,31167,48.59126,0,161.9243,185.2523,347.1767,0,0,0,330.7333,229.3447,560.078,0,0,43,10.2,3.4,0,0
28008,0,0,4881,48.59198,0,267.484,391.4952,658.9792,0,0,0,464.2697,430.6396,894.9094,0,0,28,0,0,0,0
26029,0,0,7794,48.62715,0,268.7445,315.746,584.4905,0,0,0,536.6277,331.1212,867.7489,0,0,26,0,.9,0,0
14002,0,0,16333,48.63327,0,415.5514,636.8856,1052.437,0,0,0,824.9805,490.2064,1315.187,0,0,14,58.2,33,0,0
44109,1.5131,1.5131,23545,48.64692,1.5131,300.0031,408.8237,708.8268,4.488848,4.488848,4.488848,544.9898,512.3672,1061.846,1,1,44,31.3,15.5,89.00586,264.0499
26115,5.705715,5.705715,14202,48.68207,5.705715,298.8571,170.6234,469.4805,0,0,0,578.6486,326.7279,905.3765,0,1,26,22.4,.6,335.6303,0
26030,0,0,9586,48.68559,0,269.1566,164.1337,433.2902,0,0,0,514.4172,294.2013,808.6185,0,0,26,0,0,0,0
32028,3.737581,3.737581,10410,48.74452,3.737581,202.3333,922.0137,1124.347,0,0,0,377.214,829.0413,1206.255,0,1,32,51.8,.5,219.8577,0
43027,.5416641,.5416641,44409,48.75274,.5416641,202.4909,1849.178,2051.669,0,0,0,431.5022,1691.237,2122.739,0,1,43,40.1,21.5,31.86259,0
11151,0,0,17573,48.75289,0,178.24,275.9268,454.1667,0,0,0,377.4835,317.7271,695.2106,0,0,11,40.8,21.1,0,0
11112,0,0,8619,48.79588,0,223.6538,128.0052,351.6591,0,.3492723,.3492723,360.0187,238.6674,599.0353,1,0,11,0,4.3,0,20.54543
19006,2.196347,2.196347,19092,48.84912,2.196347,132.0548,135.5343,267.5891,1.528312,1.528312,1.528312,329.2109,296.9093,627.6486,1,1,19,37.5,22.4,129.1969,89.90069
10039,0,0,3184,48.86935,0,226.5049,254.9896,481.4945,0,0,0,559.0914,417.6798,976.7712,0,0,10,0,15.2,0,0
35024,2.998822,2.998822,5626,48.9498,2.998822,171.6961,693.2226,864.9187,0,0,0,338.3698,1216.935,1555.305,0,1,35,0,0,176.4013,0
25029,0,0,15312,49.01651,0,125.5499,321.1818,446.7318,0,0,0,378.4692,258.0774,636.5466,0,0,25,0,5.8,0,0
47062,0,0,13269,49.04665,0,186.592,216.9424,403.5344,0,0,0,391.7501,222.0808,613.831,0,0,47,0,27.9,0,0
1042,0,0,37489,49.06786,0,151.7269,351.1948,502.9217,0,0,0,389.2638,285.3224,674.5862,0,0,1,25.6,20.9,0,0
44166,0,0,22233,49.06969,0,313.0407,1249.085,1562.125,0,0,0,519.2441,1471.22,1990.464,0,0,44,45.5,18.1,0,0
44163,0,0,18638,49.08435,0,157.9451,388.0809,546.026,0,0,0,342.9715,532.6302,875.6017,0,0,44,39.7,.9,0,0
47096,.686685,.686685,44538,49.17178,.686685,73.45631,1064.725,1138.182,1.545041,1.545041,1.545041,166.7888,1433.075,1601.409,1,1,47,27.6,21.6,40.39323,90.88477
41007,0,0,44311,49.199,0,106.954,1653.437,1760.391,0,0,0,272.1785,2254.229,2526.408,0,0,41,14.3,38.4,0,0
47055,0,0,12775,49.27832,0,128.8295,459.443,588.2725,0,0,0,352.6243,316.5817,669.2059,0,0,47,0,42.2,0,0
25023,0,0,14218,49.2997,0,142.8205,687.5683,830.3888,0,0,0,414.7076,2022.572,2437.28,0,0,25,36.1,16,0,0
34003,2.194492,2.194492,7906,49.33673,2.194492,121.956,137.6555,259.6115,0,0,0,439.5746,232.0974,671.672,0,1,34,0,2.7,129.0878,0
44237,0,0,12338,49.35139,0,235.0067,287.9741,522.9808,0,0,0,519.2643,393.6045,912.8687,0,0,44,0,53.6,0,0
4011,0,0,21498,49.47639,0,179.398,446.3694,625.7674,0,0,0,476.8318,382.7654,859.5972,0,0,4,13.1,0,0,0
43085,0,0,4988,49.51456,0,148.4171,151.0786,299.4956,0,0,0,317.3152,115.1911,432.5063,0,0,43,0,16.9,0,0
18028,0,0,8696,49.51568,0,245.607,230.5475,476.1545,1.043212,1.043212,1.043212,456.7385,212.5209,670.3026,1,0,18,0,1.3,0,61.36541
49039,.4344922,.4344922,26777,49.52631,.4344922,187.9128,173.0159,360.9287,0,0,0,417.496,190.9817,608.4777,0,1,49,9.3,.4,25.55837,0
11119,0,0,7519,49.55429,0,196.2051,205.6107,401.8158,0,0,0,402.0968,266.8596,668.9564,0,0,11,0,.8,0,0
25066,0,0,7116,49.56522,0,176.3733,332.1454,508.5187,0,0,0,435.0216,193.3218,628.3434,0,0,25,0,24.4,0,0
2021,0,0,2010,49.56868,0,0,0,0,0,0,0,54.95573,3210.081,3265.037,0,0,2,,,0,0
26012,0,0,34956,49.58583,0,240.2613,305.6811,545.9423,0,0,0,483.3404,471.4671,954.8075,0,0,26,46,7.2,0,0
25048,0,0,34664,49.59949,0,172.4825,363.3414,535.8238,0,0,0,376.9929,329.0204,706.0133,0,0,25,38.1,35.4,0,0
11083,0,0,8389,49.60602,0,169.6467,307.8944,477.5411,0,0,0,436.3065,303.6288,739.9353,0,0,11,0,33.2,0,0
1025,5.316453,5.316453,42292,49.62872,5.316453,226.4636,258.0605,484.5242,8.969057,8.969057,8.969057,436.845,297.3519,743.166,1,1,1,17,2,312.7325,527.5916
49047,4.082181,4.082181,7882,49.69712,4.082181,228.4611,255.5499,484.011,0,0,0,454.6609,266.4952,721.1562,0,1,49,0,.3,240.1283,0
44037,0,0,32813,49.75322,0,290.1315,167.4603,457.5919,0,0,0,492.6718,209.4364,702.1082,0,0,44,43.8,25.7,0,0
4028,1.772259,1.772259,25275,49.75391,1.772259,238.9186,302.7401,541.6588,0,0,0,437.507,330.7155,768.2225,0,1,4,39.5,.1,104.2505,0
1014,0,0,12852,49.76548,0,147.5404,184.0242,331.5646,0,0,0,434.6961,342.075,776.7711,0,0,1,0,16.3,0,0
43071,14.77104,14.77104,29141,49.79172,14.77104,300.7493,286.4114,587.1606,18.81703,18.81703,18.81703,521.0297,319.9774,859.8242,1,1,43,26.7,1.8,868.8849,1106.884
42001,0,0,4912,49.80004,0,109.6629,471.7404,581.4033,0,0,0,301.9842,580.8463,882.8305,0,0,42,0,.1,0,0
47020,0,0,13459,49.81379,0,172.353,244.2325,416.5856,0,0,0,383.4577,222.0457,605.5034,0,0,47,0,39.9,0,0
37043,17.1758,17.1758,5920,49.84797,17.1758,317.2432,273.1879,590.4311,0,0,0,536.2267,407.2326,943.4593,0,1,37,0,6.7,1010.341,0
43009,2.119964,2.119964,23758,49.84981,2.119964,216.8871,263.0317,479.9188,0,0,0,431.6728,257.8874,689.5602,0,1,43,15.4,13.5,124.7038,0
1030,0,0,22363,49.874,0,225.6575,250.5018,476.1593,0,0,0,469.3039,325.4419,794.7457,0,0,1,30.1,5.6,0,0
26090,0,0,5150,49.8835,0,239.4284,291.3937,530.8221,0,0,0,496.6181,317.6253,814.2433,0,0,26,0,0,0,0
47037,0,0,9245,49.92769,0,86.82491,868.3395,955.1644,0,0,0,246.2906,161.3705,407.6611,0,0,47,0,48.1,0,0
44149,0,0,7617,49.96718,0,407.2465,551.3827,958.6292,0,0,0,380.881,660.0702,1040.951,0,0,44,0,.2,0,0
43078,0,0,24174,49.97688,0,138.1332,207.8375,345.9708,0,0,0,306.6581,240.5304,547.1885,0,0,43,11.9,.8,0,0
18014,16.73474,16.73474,14626,49.98285,16.73474,235.6447,292.773,528.4177,3.821083,3.821083,3.821083,406.3108,310.547,720.6789,1,1,18,0,4.7,984.3962,224.7696
1057,1.06578,1.06578,47610,49.99789,1.06578,176.4907,125.6532,302.1439,1.00586,1.00586,1.00586,387.8101,206.9575,595.7734,1,1,1,59.6,49.4,62.69292,59.16823
47066,1.814165,1.814165,10024,50.07981,1.814165,159.6094,495.2013,654.8107,2.201963,2.201963,2.201963,421.324,810.8969,1234.423,1,1,47,24.2,42.7,106.7156,129.5273
11084,0,0,8718,50.09805,0,162.3596,93.37453,255.7342,0,0,0,263.7968,186.1385,449.9353,0,0,11,0,50.2,0,0
26043,0,0,4424,50.11302,0,286.1058,360.6784,646.7842,0,0,0,602.2406,326.9806,929.2211,0,0,26,0,0,0,0
37032,.9109465,.9109465,15251,50.1786,.9109465,391.2504,377.2248,768.4752,2.828092,2.828092,2.828092,644.1344,458.5198,1105.482,1,1,37,37.7,4.6,53.58509,166.3583
47083,0,0,26737,50.18866,0,170.9846,236.8025,407.7871,0,0,0,387.998,200.9614,588.9594,0,0,47,0,1.6,0,0
44105,1.348672,1.348672,20038,50.20304,1.348672,911.4568,140.0217,1051.479,3.838724,3.838724,3.838724,1655.9,214.9646,1874.703,1,1,44,63.8,5.5,79.33366,225.8073
4024,0,0,10574,50.21872,0,297.4286,1060.482,1357.911,0,0,0,481.0061,625.7942,1106.8,0,0,4,0,1.2,0,0
25002,1.970271,1.970271,25539,50.22985,1.970271,230.4441,324.0884,554.5325,2.264248,2.264248,2.264248,468.2214,340.8992,811.3849,1,1,25,45.3,13.2,115.8983,133.1911
34097,1.787012,1.787012,45082,50.27771,1.787012,174.8372,175.9494,350.7867,3.239238,3.239238,3.239238,381.7693,135.6145,520.6229,1,1,34,9.3,6,105.1184,190.5434
41028,1.42166,1.42166,34363,50.33019,1.42166,182.7661,261.9388,444.705,2.591643,2.591643,2.591643,349.3737,286.2508,638.2161,1,1,41,20.4,39.8,83.62708,152.4496
18035,11.48513,11.48513,10295,50.33119,11.48513,233.6829,352.4248,586.1077,19.09907,19.09907,19.09907,408.2888,294.2961,721.684,1,1,18,0,3.3,675.5959,1123.475
26060,0,0,11672,50.33413,0,255.0571,300.123,555.1801,0,0,0,479.8341,205.5289,685.363,0,0,26,0,0,0,0
18092,0,0,17818,50.33738,0,229.4635,195.1777,424.6413,0,0,0,425.4529,210.2863,635.7392,0,0,18,0,1.9,0,0
49024,3.204516,3.204516,71012,50.34857,3.204516,349.0266,118.3743,467.4008,7.485493,7.485493,7.485493,665.9962,137.7514,811.233,1,1,49,11.7,22.3,188.5009,440.3231
2018,0,0,3996,50.36776,0,0,0,0,3.803419,3.803419,3.803419,714.2308,2954.715,3672.749,1,0,2,,,0,223.7305
47054,0,0,12910,50.45458,0,148.3812,698.3883,846.7695,0,0,0,372.1737,169.4402,541.6138,0,0,47,0,39.7,0,0
11093,0,0,7273,50.50414,0,142.3236,167.0612,309.3847,0,0,1.137718,300.1283,341.1102,642.3763,1,0,11,36,1.8,0,66.92458
11009,0,0,13950,50.52298,0,144.5615,314.0149,458.5764,0,0,0,452.8419,439.0107,891.8525,0,0,11,64.4,33.4,0,0
1067,0,0,15273,50.54373,0,188.3512,207.9843,396.3354,0,0,0,496.8116,315.1964,812.0079,0,0,1,25.2,.5,0,0
11102,0,0,10714,50.58392,0,169.7725,163.7667,333.5392,0,0,0,419.4705,362.0981,781.5685,0,0,11,35.2,48.4,0,0
44125,1.999879,1.999879,34667,50.68398,1.999879,160.8894,140.5601,301.4495,4.071809,4.071809,4.071809,367.388,559.1163,930.5761,1,1,44,71,1.1,117.6399,239.5182
1016,5.381395,5.381395,30383,50.68407,5.381395,207.8157,518.4446,726.2603,0,0,0,356.8797,549.1839,906.0636,0,1,1,51.4,20.7,316.5526,0
4059,0,0,11024,50.70755,0,190.1786,316.0659,506.2445,0,0,0,417.3139,385.9333,803.2471,0,0,4,0,18.5,0,0
1056,0,0,19928,50.72083,0,239.0366,300.5046,539.5412,0,0,0,457.6133,169.748,627.3613,0,0,1,27.1,25.5,0,0
35042,1.469678,1.469678,4523,50.73333,1.469678,203.026,1276.498,1479.524,0,0,0,428.3447,2534.709,2963.054,0,1,35,0,0,86.45166,0
35040,17.63702,17.63702,11333,50.77187,17.63702,379.9342,802.6383,1182.573,21.39319,44.52074,44.52074,797.9539,1237.143,2079.617,1,1,35,0,.1,1037.472,2618.867
34054,0,0,55750,50.7877,0,148.811,348.597,497.408,0,0,0,321.8488,423.6459,745.4947,0,0,34,44.9,39.5,0,0
43028,0,0,22399,50.81149,0,191.7992,206.3551,398.1543,0,0,0,430.4427,201.1866,631.6293,0,0,43,29.5,17.9,0,0
49032,.9625621,.9625621,11986,50.82694,.9625621,258.153,175.9785,434.1315,1.918027,1.918027,1.918027,479.2468,602.1868,1083.352,1,1,49,0,3,56.6213,112.8251
49014,3.333903,3.333903,11953,50.84746,3.333903,171.5243,159.1887,330.7131,0,0,0,338.4389,211.4381,549.877,0,1,49,0,1.4,196.1119,0
11045,8.40465,8.40465,16834,50.90573,8.40465,257.3209,277.8279,535.1488,0,0,0,551.3558,467.241,1018.597,0,1,11,31.1,27.8,494.3912,0
4006,1.508843,1.508843,14404,50.99333,1.508843,170.2958,175.2739,345.5697,7.688997,7.688997,7.688997,469.5836,303.0099,780.2825,1,1,4,48.1,35.1,88.75549,452.2939
18069,1.921023,1.921023,17168,51.01981,1.921023,214.6768,181.789,396.4658,1.920422,1.920422,1.920422,378.4019,244.9637,625.2859,1,1,18,0,5.5,113.0013,112.966
4049,0,0,5398,51.05588,0,240.5669,310.7336,551.3005,0,0,0,481.3881,453.5905,934.9785,0,0,4,0,.4,0,0
34050,8.448571,8.448571,17844,51.1729,8.448571,234.0536,150.1533,384.2069,0,0,0,357.4557,122.1891,479.6448,0,1,34,0,1.9,496.9748,0
11089,0,0,14716,51.1956,0,179.1121,1893.057,2072.169,0,0,0,235.8284,2501.567,2737.396,0,0,11,21.9,42.1,0,0
10002,0,0,7294,51.2548,0,143.0134,248.733,391.7464,0,0,0,353.6886,571.9076,925.5962,0,0,10,36.3,21.7,0,0
10066,0,0,15927,51.25796,0,211.4285,355.0693,566.4978,0,0,0,528.4652,590.3195,1118.785,0,0,10,33.9,13.5,0,0
44062,0,0,21001,51.28574,0,216.6399,293.6436,510.2835,1.230439,1.230439,1.230439,449.0541,164.7578,615.0424,1,0,44,59.5,13.5,0,72.37879
19015,0,0,21422,51.29934,0,209.077,271.4855,480.5625,0,0,0,339.5425,293.8041,633.3466,0,0,19,43.4,46.2,0,0
11158,0,0,9388,51.39127,0,173.1641,151.7013,324.8653,0,0,0,364.7684,139.7253,504.4938,0,0,11,0,48.2,0,0
26009,0,0,9109,51.47935,0,171.72,218.1814,389.9014,0,0,0,454.4206,284.6134,739.034,0,0,26,0,0,0,0
47084,1.500526,1.500526,25710,51.50638,1.500526,151.4256,879.2322,1030.658,8.665986,8.665986,8.665986,438.2404,294.4282,741.3347,1,1,47,34.8,1.6,88.26625,509.7639
26035,0,0,40152,51.5459,0,253.6299,459.8666,713.4965,0,0,0,504.7247,443.0902,947.8149,0,0,26,36,4.1,0,0
26086,0,0,6899,51.56318,0,295.0541,410.7421,705.7961,0,0,0,519.0247,411.5551,930.5798,0,0,26,0,0,0,0
47032,10.54455,10.54455,7047,51.58338,10.54455,212.6584,637.6775,850.3359,0,0,0,355.3077,207.9242,563.2319,0,1,47,0,37.7,620.2675,0
41021,4.542929,4.542929,85623,51.62456,4.542929,189.7184,336.3292,526.0475,5.582132,5.582132,5.582132,432.3874,336.5113,774.4809,1,1,41,36.5,43.2,267.2311,328.3607
18103,1.926514,1.926514,12854,51.68185,1.926514,213.9659,639.7355,853.7014,0,0,0,416.5673,345.8771,762.4445,0,1,18,32.6,.2,113.3243,0
1019,7.36072,7.36072,11428,51.69877,7.36072,221.7961,205.4342,427.2303,0,0,0,373.8904,582.0925,955.9829,0,1,1,0,36.2,432.9836,0
44136,0,0,2370,51.75476,0,181.8943,498.6191,680.5135,85.95214,85.95214,85.95214,304.5164,946.3709,1336.839,1,0,44,0,7.7,0,5056.008
10061,0,0,14978,51.76114,0,197.334,532.5368,729.8708,0,0,0,461.218,355.94,817.1579,0,0,10,43.7,27.2,0,0
34094,0,0,13793,51.76188,0,143.6479,321.637,465.2849,0,0,0,366.2074,243.6245,609.8319,0,0,34,34.6,45.1,0,0
43077,15.33407,15.33407,5906,51.7669,15.33407,291.5195,123.4323,414.9518,20.10583,20.10583,20.10583,520.3823,253.2001,793.6882,1,1,43,0,0,902.0042,1182.696
43023,0,0,29579,51.76942,0,225.0291,547.1769,772.2059,0,0,0,488.9158,652.4284,1141.344,0,0,43,42.3,14.8,0,0
14077,27.66045,27.66045,10766,51.78854,27.66045,484.4114,282.5809,766.9923,33.749,67.16852,67.16852,1044.838,322.6667,1434.673,1,1,14,0,36.2,1627.085,3951.089
41026,2.882187,2.882187,68638,51.80262,2.882187,114.9088,545.0683,659.9771,3.214939,3.214939,3.214939,311.3806,882.7352,1197.331,1,1,41,24,26.7,169.5404,189.114
44239,.8258147,.8258147,19371,51.8071,.8258147,290.2802,259.6317,549.9119,0,0,0,488.3468,201.9425,690.2892,0,1,44,40.4,31.9,48.57733,0
11138,0,0,17375,51.81549,0,187.4409,210.4872,397.928,0,0,0,439.6136,264.523,704.1366,0,0,11,64.1,28.1,0,0
44088,0,0,5699,51.86875,0,206.3093,256.3196,462.6289,0,0,0,416.449,287.8681,704.3171,0,0,44,0,11.5,0,0
11013,0,0,5559,51.87983,0,160.835,186.8704,347.7054,0,0,0,331.8485,158.2256,490.0741,0,0,11,0,13.1,0,0
49030,9.802319,9.802319,39857,51.92487,9.802319,379.3591,227.2139,606.5729,.4716291,.4716291,.4716291,694.3783,254.4015,949.2513,1,1,49,17,5.2,576.607,27.74289
26075,0,0,10136,51.93146,0,285.6765,202.7593,488.4357,0,0,0,522.0087,373.6351,895.6438,0,0,26,0,0,0,0
18068,3.939296,3.939296,13155,51.95862,3.939296,175.1841,201.1234,376.3076,0,0,0,304.8288,234.6151,539.444,0,1,18,0,.2,231.7233,0
47056,0,0,7838,51.9589,0,135.5418,137.1961,272.7379,0,0,0,471.0581,199.0368,670.0949,0,0,47,0,22.4,0,0
49016,3.602484,3.602484,9197,51.98434,3.602484,174.2101,234.9012,409.1112,15.6454,15.6454,15.6454,392.5703,196.8526,605.0683,1,1,49,0,2.6,211.9109,920.3176
3009,10.05596,10.05596,36504,52.00044,10.05596,193.7762,429.9503,623.7265,7.322855,7.322855,7.322855,419.5542,912.0352,1338.912,1,1,3,32.4,2,591.5269,430.7561
43072,0,0,15655,52.02466,0,206.0301,213.9112,419.9413,0,0,0,399.9413,409.8419,809.7831,0,0,43,22.1,4,0,0
19047,7.478336,7.478336,19287,52.03965,7.478336,316.6031,657.268,973.8712,4.983023,4.983023,4.983023,223.6806,541.0231,769.6868,1,1,19,17.8,49.3,439.9021,293.119
42015,0,0,5552,52.05851,0,171.3777,1082.241,1253.618,0,0,0,364.187,1440.939,1805.126,0,0,42,0,.1,0,0
10038,0,0,10325,52.0874,0,203.2204,390.8396,594.0601,0,0,0,545.2258,681.2747,1226.5,0,0,10,0,30.2,0,0
1036,0,0,37443,52.10014,0,193.934,407.1428,601.0767,0,0,0,367.7657,953.5095,1321.275,0,0,1,25.5,6.1,0,0
11087,0,0,32311,52.10479,0,204.562,548.4104,752.9724,0,0,0,403.5674,590.848,994.4153,0,0,11,42.8,37.2,0,0
1015,2.279011,2.279011,11051,52.19971,2.279011,175.2956,405.1491,580.4447,0,0,0,313.1775,613.1348,926.3123,0,1,1,0,6.4,134.0594,0
4015,0,0,15323,52.21636,0,256.1035,963.9965,1220.1,0,0,0,465.9143,298.2196,764.1339,0,0,4,38.9,22,0,0
19001,6.132722,6.132722,49783,52.21772,6.132722,178.3913,438.2397,616.6309,18.88637,18.88637,18.88637,360.8949,335.9435,715.7247,1,1,19,55.8,19.7,360.7484,1110.963
1011,0,0,26213,52.22901,0,164.0234,207.6382,371.6616,0,0,0,435.9623,214.531,650.4932,0,0,1,22.1,15.9,0,0
34043,3.400648,3.400648,47982,52.25846,3.400648,158.7297,234.7579,393.4876,3.967624,3.967624,3.967624,324.1605,161.4722,489.6003,1,1,34,22.3,27,200.0381,233.3897
10060,0,0,11461,52.28672,0,181.2858,204.4963,385.7821,0,0,0,445.2065,394.9336,840.1402,0,0,10,0,25.7,0,0
49001,1.8268,1.8268,15486,52.34815,1.8268,289.1034,237.0991,526.2025,0,0,0,531.1568,266.5417,797.6985,0,1,49,0,1.2,107.4588,0
44205,2.049146,2.049146,44678,52.36835,2.049146,234.8708,318.3886,553.2594,1.494671,1.494671,1.494671,333.8492,469.3434,804.6873,1,1,44,60.3,1.8,120.538,87.92182
4029,0,0,20247,52.37788,0,264.1858,392.1411,656.3269,0,0,0,475.6049,273.614,749.219,0,0,4,42.7,37.3,0,0
26077,10.87376,10.87376,6864,52.38928,10.87376,301.9515,346.0553,648.0068,0,0,0,562.2695,369.4619,931.7314,0,1,26,0,0,639.6327,0
19056,0,0,18289,52.40753,0,227.9362,139.6281,367.5644,0,0,0,435.3353,145.5169,580.8522,0,0,19,15.5,36.8,0,0
11157,0,0,11392,52.41721,0,201.2903,236.3678,437.6581,0,0,0,501.0821,232.4254,733.5074,0,0,11,40.5,51.3,0,0
43012,0,0,9753,52.48677,0,178.9665,323.2527,502.2192,0,0,0,404.3377,281.3428,685.6805,0,0,43,28.1,13.4,0,0
44075,.9971671,.9971671,20816,52.5,.9971671,281.0011,568.736,849.7371,.9733711,.9733711,.9733711,530.8414,302.7213,834.5359,1,1,44,17.8,14.1,58.65689,57.25712
11094,0,0,12825,52.50098,0,168.3327,130.6428,298.9755,0,0,0,396.4644,157.6329,554.0973,0,0,11,35.8,42.4,0,0
1029,0,0,16141,52.51355,0,218.7934,194.157,412.9504,0,0,0,390.8257,255.3187,646.1445,0,0,1,26.2,15.9,0,0
10032,0,0,37026,52.51459,0,202.9012,281.7886,484.6898,0,0,0,526.202,381.978,908.18,0,0,10,19.8,31,0,0
41043,2.132452,2.132452,76229,52.5384,2.132452,151.5022,817.9352,969.4373,10.07554,10.07554,10.07554,319.0319,1200.96,1530.068,1,1,41,40.2,46.7,125.4384,592.679
34039,0,0,32914,52.56042,0,132.2569,511.264,643.5209,0,0,0,288.7375,216.4019,505.1395,0,0,34,21.1,44.4,0,0
