oldcode,total_pop_80,pop16_19_80,pop18_24_80,pop25plus_80,pop18plus_80,hsplus_25plus_80,somecollege_25plus_80,collegeplus_25plus_80,hsplus_18plus_80,somecollege_18plus_80,collegeplus_18plus_80,hsplus_18_24_80,somecollege_18_24_80,collegeplus_18_24_80,inschool_16_19_80,pctinschool_16_19_80,pcthsplus_18_24_80,pctsomecollege_18_24_80,pctcollegeplus_18_24_80,pcthsplus_25plus_80,pctsomecollege_25plus_80,pctcollegeplus_25plus_80,povrate60
11150,18842,1599,2261,10436,12697,3954,1488,911,5393,1771,945,1439,283,34,1062,.6641651,.636444,.1251658,.0150376,.3788808,.1425834,.087294,61.69934
11151,20750,1586,2395,11739,14134,5711,2099,840,7302,2473,912,1591,374,72,1086,.6847415,.6643006,.1561587,.0300626,.486498,.1788057,.0715564,48.75289
11152,2341,139,250,1306,1556,477,185,88,641,218,95,164,33,7,102,.7338129,.656,.132,.028,.3652374,.1416539,.0673813,75.14952
11153,5155,361,461,2963,3424,1091,463,223,1340,514,237,249,51,14,209,.5789474,.5401301,.1106291,.0303688,.3682079,.1562606,.0752616,64.34622
11154,10120,868,1259,6076,7335,2922,1254,581,3855,1521,610,933,267,29,539,.6209677,.7410643,.2120731,.0230342,.4809085,.2063858,.0956221,44.61284
11155,65789,4951,8226,37153,45379,16624,7591,3609,20875,8796,3892,4251,1205,283,2548,.5146435,.5167761,.1464867,.0344031,.447447,.2043173,.0971389,31.70761
11156,7682,511,827,4558,5385,1659,622,277,2175,761,302,516,139,25,349,.6829746,.623942,.1680774,.0302297,.3639754,.1364634,.0607723,63.24443
11157,10951,820,1178,6591,7769,2656,1328,665,3356,1536,761,700,208,96,539,.6573171,.5942275,.1765705,.0814941,.4029737,.2014869,.1008952,52.41721
11158,10368,969,1248,5587,6835,2264,864,407,3132,996,461,868,132,54,642,.6625387,.6955128,.1057692,.0432692,.4052264,.1546447,.0728477,51.39127
11159,18064,1475,2045,9962,12007,4323,1724,777,5477,1982,810,1154,258,33,912,.6183051,.5643032,.1261614,.0161369,.433949,.1730576,.0779964,65.79285
12001,92053,6099,10217,53704,63921,36980,17902,8142,45472,21463,8603,8492,3561,461,4537,.7438924,.8311638,.3485368,.0451209,.6885893,.3333457,.1516088,29.16694
12002,762565,56587,119875,428566,548441,323933,171587,93201,425166,210149,100882,101233,38562,7681,38650,.683019,.844488,.3216851,.0640751,.7558532,.4003747,.2174717,14.30406
12003,144,0,2,142,144,40,11,5,42,13,5,2,2,0,0,,1,1,0,.2816902,.0774648,.0352113,38.97436
12004,39082,2400,4141,23137,27278,14842,8293,3630,18089,9639,3810,3247,1346,180,1829,.7620834,.7841101,.3250422,.0434678,.6414834,.3584302,.1568916,24.04747
12005,70847,4798,7697,42059,49756,28475,14435,6437,34701,16719,6853,6226,2284,416,3363,.7009171,.8088866,.296739,.054047,.6770251,.3432083,.1530469,25.41101
13001,173036,12382,23550,97159,120709,79354,46003,21475,98181,54091,22690,18827,8088,1215,8552,.69068,.799448,.3434395,.0515924,.8167437,.4734816,.2210294,15.20851
13002,3347,250,321,1971,2292,1358,612,233,1604,672,243,246,60,10,187,.748,.7663552,.1869159,.0311526,.6889904,.3105023,.1182141,16.38248
13003,65421,5033,10319,33654,43973,26642,14707,6198,35237,18619,6693,8595,3912,495,3619,.7190542,.8329296,.3791065,.0479698,.7916444,.437006,.1841683,13.21138
13004,6931,460,689,3617,4306,2673,1160,405,3172,1306,418,499,146,13,304,.6608695,.724238,.2119013,.0188679,.7390102,.3207078,.1119712,20.84024
13005,8292,619,838,4753,5591,3103,1209,473,3730,1361,531,627,152,58,399,.6445881,.74821,.1813843,.0692124,.6528508,.2543657,.0995161,22.16521
13006,36489,2630,3910,17948,21858,12927,6179,2145,15579,6971,2248,2652,792,103,1700,.6463878,.6782609,.2025575,.0263427,.7202474,.3442723,.1195119,21.0737
13007,9841,570,1323,5997,7320,5282,3514,1821,6421,4048,1990,1139,534,169,330,.5789474,.8609222,.4036281,.12774,.8807737,.5859597,.3036518,19.21281
13008,2999,160,321,1758,2079,1260,550,229,1496,615,234,236,65,5,67,.41875,.7352025,.2024922,.0155763,.7167236,.3128555,.1302617,21.94293
13009,24163,1585,2215,14645,16860,10544,4533,1765,12123,4855,1806,1579,322,41,1037,.6542587,.7128668,.1453725,.0185102,.7199727,.3095254,.1205189,23.1393
13010,65980,4768,8102,33565,41667,27050,15159,7090,33165,17146,7507,6115,1987,417,2782,.5834731,.7547519,.2452481,.0514688,.805899,.4516312,.2112319,11.94722
13011,7289,500,629,4172,4801,2826,1153,477,3196,1239,482,370,86,5,341,.682,.5882353,.136725,.0079491,.677373,.2763663,.1143337,25.17086
13012,3342,217,319,1827,2146,1297,643,265,1542,762,279,245,119,14,151,.6958525,.7680251,.3730408,.0438871,.7099069,.3519431,.1450465,14.38255
13013,818,62,79,474,553,397,212,84,450,229,86,53,17,2,46,.7419355,.6708861,.2151899,.0253165,.8375527,.4472574,.1772152,19.3617
13014,83756,6547,10245,46223,56468,30157,13077,5559,37098,15679,5843,6941,2602,284,4303,.6572476,.6775012,.2539775,.0277208,.6524241,.2829111,.1202648,24.31443
13015,8695,626,1035,4270,5305,3253,1508,615,3957,1785,648,704,277,33,376,.600639,.6801932,.2676328,.0318841,.7618267,.3531616,.1440281,18.04609
13016,19427,1440,2220,9841,12061,6939,3453,1122,8406,3932,1174,1467,479,52,839,.5826389,.6608108,.2157658,.0234234,.7051113,.350879,.1140128,19.43667
13017,798,68,89,438,527,331,194,72,404,218,77,73,24,5,49,.7205882,.8202247,.2696629,.0561798,.7557077,.4429224,.1643836,34.03362
13018,10390,751,1063,5961,7024,4063,1416,632,4751,1569,653,688,153,21,445,.5925433,.6472248,.1439323,.0197554,.6815971,.237544,.1060225,18.29483
13019,3385,210,300,2059,2359,1551,726,275,1759,784,281,208,58,6,144,.6857143,.6933333,.1933333,.02,.7532783,.3525983,.13356,27.51213
13020,21565,1850,4441,10145,14586,7733,3323,1374,11254,3965,1500,3521,642,126,885,.4783784,.7928395,.144562,.028372,.7622474,.3275505,.1354362,22.93687
13021,8895,591,844,4429,5273,3426,1505,505,4048,1686,520,622,181,15,445,.7529611,.7369668,.214455,.0177725,.7735381,.3398058,.1140212,22.94186
13022,10813,928,1111,5408,6519,3867,1842,649,4642,2121,684,775,279,35,455,.4903017,.6975697,.2511251,.0315032,.7150518,.3406065,.1200074,21.01017
13023,11972,847,1118,7038,8156,4439,1622,568,5137,1823,591,698,201,23,565,.6670602,.6243291,.1797853,.0205725,.6307189,.2304632,.0807047,20.75754
13024,11874,806,1163,7046,8209,4648,2116,905,5420,2365,926,772,249,21,518,.6426799,.6638005,.2141015,.0180568,.659665,.3003122,.1284417,26.30691
13025,14769,1042,1534,8636,10170,5922,2527,1073,6983,2805,1114,1061,278,41,669,.6420345,.6916558,.1812256,.0267275,.6857342,.2926123,.1242473,21.57242
13026,15304,1113,1708,7405,9113,5228,2390,761,6377,2730,788,1149,340,27,729,.6549865,.6727166,.1990632,.015808,.7060094,.3227549,.1027684,19.76944
13027,14840,946,1582,8238,9820,5440,2602,892,6487,2827,915,1047,225,23,650,.6871036,.6618205,.142225,.0145386,.6603544,.3158534,.1082787,24.07965
13028,59770,4332,6371,35016,41387,26469,12802,4846,31347,14397,5044,4878,1595,198,3143,.7255309,.7656569,.2503532,.0310783,.7559116,.3656043,.1383939,17.95177
13029,28749,2820,7454,14643,22097,11927,7620,4336,18875,12353,5092,6948,4733,756,2428,.8609929,.932117,.6349611,.1014221,.8145189,.5203851,.2961142,14.9203
13030,7460,473,659,4426,5085,3113,1413,566,3655,1649,595,542,236,29,312,.6596195,.8224583,.3581184,.0440061,.7033439,.3192499,.1278807,31.66526
13031,4118,287,416,2461,2877,1653,766,291,1935,862,307,282,96,16,177,.6167247,.6778846,.2307692,.0384615,.6716782,.3112556,.1182446,13.21596
13032,3436,209,297,1980,2277,1430,602,234,1657,667,241,227,65,7,147,.7033493,.7643098,.2188552,.023569,.7222222,.3040404,.1181818,15.47486
13033,19480,4107,6599,6469,13068,5261,3277,1212,11525,5959,1244,6264,2682,32,3833,.9332846,.9492347,.4064252,.0048492,.8132632,.5065698,.1873551,21.49761
13034,19718,1440,2339,10176,12515,6533,2958,1068,7843,3337,1122,1310,379,54,923,.6409722,.5600684,.1620351,.0230868,.6420008,.290684,.1049528,18.96845
13035,33220,2348,4007,19823,23830,14338,6301,2596,17348,7304,2737,3010,1003,141,1625,.6920784,.7511854,.2503119,.0351884,.7233012,.3178631,.130959,16.98259
13036,3258,210,274,1847,2121,1326,728,233,1546,793,233,220,65,0,149,.7095238,.8029197,.2372263,0,.717921,.3941527,.1261505,22.43018
13037,8272,871,1018,4409,5427,2342,839,327,2845,932,342,503,93,15,427,.4902411,.4941061,.0913556,.0147348,.5311862,.1902926,.0741665,23.56538
13038,15722,1031,1472,9213,10685,5629,2253,835,6667,2639,886,1038,386,51,702,.6808923,.7051631,.2622283,.0346467,.6109845,.2445458,.0906328,25.68424
13039,6844,464,613,3671,4284,2589,1278,409,3043,1388,428,454,110,19,275,.5926724,.7406199,.1794454,.0309951,.7052574,.348134,.1114138,17.57293
13040,19226,1242,2144,10878,13022,6946,2532,1054,8361,2880,1132,1415,348,78,686,.552335,.6599814,.1623134,.0363806,.6385365,.2327634,.0968928,11.6538
13041,2897,196,317,1525,1842,1197,678,259,1434,768,267,237,90,8,138,.7040817,.7476341,.2839117,.0252366,.784918,.4445902,.1698361,27.46301
13042,52927,3917,6172,30399,36571,20734,10318,4071,25092,11703,4262,4358,1385,191,2570,.6561144,.706092,.2244005,.0309462,.6820619,.3394191,.1339189,18.92511
13043,5604,348,526,3422,3948,2747,1535,721,3157,1677,752,410,142,31,235,.6752874,.7794677,.269962,.0589354,.802747,.4485681,.2106955,13.65294
13044,8803,575,747,5330,6077,3240,1437,693,3691,1512,701,451,75,8,359,.6243478,.6037483,.1004016,.0107095,.6078799,.269606,.1300188,29.97932
14001,71622,5459,8776,42935,51711,27556,10048,4556,34534,12655,5033,6978,2607,477,3904,.7151493,.795123,.2970602,.0543528,.6418074,.2340282,.1061139,21.76253
14002,12264,851,1300,7405,8705,3482,1282,507,4393,1562,544,911,280,37,620,.7285547,.7007692,.2153846,.0284615,.4702228,.1731263,.0684673,48.63327
14003,16224,1329,2436,9550,11986,5277,1979,1065,7229,2795,1144,1952,816,79,947,.7125658,.8013136,.3349754,.0324302,.5525655,.2072251,.1115183,30.46834
14004,28630,2176,3261,16245,19506,10858,3668,1566,13220,4432,1691,2362,764,125,1436,.6599265,.7243177,.234284,.0383318,.6683903,.2257926,.0963989,14.38635
14005,5411,349,495,3435,3930,1947,599,265,2348,721,295,401,122,30,250,.7163324,.810101,.2464646,.0606061,.5668122,.1743814,.077147,41.90756
14006,39114,2738,4179,23728,27907,15720,5471,2517,19095,6618,2718,3375,1147,201,1943,.7096421,.8076095,.2744676,.0480976,.6625084,.2305715,.1060772,21.03888
14007,5867,423,578,3647,4225,1707,483,211,2186,649,240,479,166,29,310,.7328605,.8287197,.2871972,.050173,.4680559,.1324376,.0578558,27.76604
14008,18779,1311,1971,11611,13582,7584,2298,1106,9146,2668,1179,1562,370,73,912,.6956522,.7924911,.187722,.037037,.6531737,.1979158,.0952545,24.2366
14009,15084,1041,1535,9234,10769,5694,1670,752,6798,1894,796,1104,224,44,748,.7185399,.7192183,.1459283,.0286645,.6166342,.1808534,.0814382,26.53564
14010,168392,20650,48398,82173,130571,66463,38751,24657,111489,66605,30029,45026,27854,5372,15666,.758644,.9303277,.5755196,.1109963,.808818,.4715783,.3000621,16.61126
14011,36446,2655,3959,22180,26139,13811,3863,1733,16825,4658,1961,3014,795,228,1811,.6821092,.7613034,.2008083,.0575903,.6226781,.1741659,.0781335,23.18595
14012,16913,1081,1780,10592,12372,6371,1909,812,7821,2311,903,1450,402,91,798,.7382054,.8146067,.2258427,.0511236,.6014917,.1802304,.0766616,29.78307
14013,15283,1050,1603,9538,11141,4851,1430,572,6037,1808,610,1186,378,38,702,.6685714,.7398627,.2358079,.0237056,.5085972,.1499266,.0599706,27.46304
14014,32617,2550,4261,18071,22332,9998,3065,1167,13421,3924,1262,3423,859,95,1627,.6380392,.8033326,.2015959,.0222952,.5532621,.1696088,.0645786,24.19409
14015,52260,5929,12886,27576,40462,18247,8460,4511,29951,15463,5154,11704,7003,643,4942,.8335301,.9082726,.543458,.0498991,.6616986,.3067885,.1635843,19.96408
14016,5253655,377528,675332,3114630,3789962,2001891,1024911,531728,2487970,1248837,588485,486079,223926,56757,265782,.7040061,.719763,.3315791,.0840431,.642738,.3290635,.1707195,12.38103
14017,20818,1343,2180,13163,15343,8509,2913,1229,10227,3538,1348,1718,625,119,941,.7006701,.7880734,.2866972,.0545872,.6464332,.2213021,.0933678,22.22115
14018,11062,785,1252,6497,7749,3688,1174,493,4663,1433,521,975,259,28,527,.6713376,.778754,.206869,.0223642,.5676466,.1806988,.0758812,31.41071
14019,74624,9135,21072,36262,57334,27279,13786,8067,46992,26805,9457,19713,13019,1390,8106,.8873563,.9355068,.6178341,.0659643,.7522751,.3801776,.2224643,14.79862
14020,18108,1199,1918,11034,12952,7213,2250,1068,8708,2584,1175,1495,334,107,697,.5813178,.7794577,.1741397,.0557873,.6537067,.2039152,.0967917,20.17818
14021,19774,1331,2347,11804,14151,7833,2563,1106,9571,3051,1212,1738,488,106,782,.5875282,.7405198,.207925,.045164,.6635886,.2171298,.093697,21.53363
14022,658835,46625,78963,384525,463488,319721,191352,111557,385359,223226,120675,65638,31874,9118,35760,.7669705,.8312501,.4036574,.1154718,.83147,.4976321,.2901164,5.4788
14023,21725,1401,2182,13556,15738,8386,2642,1300,9965,3096,1410,1579,454,110,956,.6823697,.723648,.208066,.0504125,.6186191,.1948953,.0958985,28.61994
14024,7961,451,903,4946,5849,2914,1038,336,3593,1244,345,679,206,9,293,.6496674,.751938,.2281285,.0099668,.5891629,.2098666,.0679337,31.95759
14025,30944,2436,3777,17494,21271,10909,3836,1652,13981,4601,1776,3072,765,124,1684,.6912972,.8133439,.2025417,.0328303,.6235852,.2192752,.0944324,23.92646
14026,22167,1488,2526,13581,16107,7201,2086,894,8836,2466,957,1635,380,63,949,.6377688,.6472684,.1504355,.0249406,.5302261,.1535969,.0658273,28.73635
14027,15265,1097,1625,9486,11111,6571,2180,819,7827,2573,879,1256,393,60,732,.6672744,.7729231,.2418462,.0369231,.692705,.2298124,.0863378,20.3323
14028,43201,2693,4342,27391,31733,14285,4671,1842,17406,5559,1937,3121,888,95,1837,.6821389,.7187932,.204514,.0218793,.5215217,.1705305,.0672484,31.81391
14029,43687,3008,4676,26645,31321,16648,5142,2069,20243,6138,2203,3595,996,134,2164,.7194149,.7688195,.2130026,.028657,.6248077,.1929818,.0776506,20.28659
14030,7590,527,777,4699,5476,2152,725,226,2681,873,237,529,148,11,397,.7533207,.6808237,.1904762,.014157,.4579698,.1542881,.0480953,52.61278
14031,16661,1165,1786,10180,11966,5781,1611,732,7120,1964,783,1339,353,51,804,.6901287,.74972,.1976484,.0285554,.5678782,.1582515,.0719057,30.60844
14032,30582,2248,3645,17658,21303,11784,3568,1721,14613,4181,1891,2829,613,170,1418,.6307829,.7761317,.1681756,.0466392,.6673462,.2020614,.0974629,13.05361
14033,9172,575,930,5954,6884,2799,901,379,3528,1140,410,729,239,31,388,.6747826,.783871,.2569892,.0333333,.4701041,.1513268,.0636547,38.54219
14034,23877,1846,2721,14576,17297,9915,3503,1641,12131,4157,1787,2216,654,146,1377,.7459372,.8144065,.2403528,.0536567,.6802278,.2403266,.1125823,25.91195
14035,5383,316,495,3441,3936,1446,465,191,1778,579,204,332,114,13,169,.5348101,.670707,.230303,.0262626,.4202267,.1351351,.0555071,43.87947
14036,9114,644,1035,5409,6444,3357,963,409,4149,1198,454,792,235,45,400,.621118,.7652174,.2270531,.0434783,.6206323,.1780366,.0756147,26.67154
14037,57968,4152,6188,34148,40336,23167,7970,3790,27885,9300,3990,4718,1330,200,2909,.7006262,.7624434,.2149321,.0323206,.6784292,.2333958,.1109875,19.49683
14038,32976,2343,3520,20139,23659,12793,3793,1743,15470,4413,1866,2677,620,123,1654,.7059326,.7605113,.1761364,.0349432,.6352351,.188341,.0865485,21.39542
14039,61522,7416,19098,29729,48827,20714,12688,7853,38579,25212,9642,17865,12524,1789,6510,.8778317,.9354383,.6557755,.0936747,.6967607,.4267887,.2641529,28.46034
14040,11318,938,1334,6667,8001,3634,1178,510,4745,1500,538,1111,322,28,666,.7100213,.8328336,.2413793,.0209895,.5450727,.1766912,.0764962,32.92035
14041,36552,2381,3977,22388,26365,12614,5046,2389,15650,6064,2591,3036,1018,202,1594,.6694666,.7633895,.2559718,.0507921,.5634269,.2253886,.106709,27.73364
14042,20538,1825,2997,11587,14584,6866,2201,954,9332,3092,995,2466,891,41,1428,.7824658,.8228228,.2972973,.0136803,.5925606,.1899543,.0823336,21.47878
14043,23520,1752,2512,13789,16301,8928,2803,1371,10910,3228,1487,1982,425,116,1249,.7128996,.7890127,.1691879,.0461783,.6474726,.203278,.0994271,24.89181
14044,9624,713,1121,6102,7223,3242,1330,485,4024,1616,507,782,286,22,512,.7180926,.6975914,.2551293,.0196253,.5313012,.2179613,.0794821,40.80608
14045,278405,20682,34611,156040,190651,110136,51645,26107,134877,59864,28077,24741,8219,1970,13944,.6742095,.7148305,.2374679,.0569183,.705819,.3309728,.1673097,8.583183
14046,102926,8157,13284,57881,71165,35314,12939,6143,45324,16495,6737,10010,3556,594,5967,.7315189,.7535381,.2676904,.0447154,.6101139,.2235449,.1061315,15.51488
14047,37202,2962,4243,20482,24725,15752,6150,2947,19076,7141,3129,3324,991,182,2038,.6880486,.783408,.2335612,.0428942,.7690655,.3002636,.1438824,12.62204
14048,61607,4502,7571,37475,45046,25616,9676,4149,31542,11842,4447,5926,2166,298,2958,.6570413,.7827235,.2860917,.0393607,.683549,.2581988,.1107138,14.7537
14049,440372,40476,61224,245283,306507,190264,107034,61469,237062,122706,64862,46798,15672,3393,22660,.5598379,.7643734,.255978,.0554194,.7756917,.4363694,.2506044,7.9627
14050,112033,8153,13298,67806,81104,42108,14370,6059,52143,17772,6679,10035,3402,620,5733,.7031767,.7546248,.2558279,.0466236,.621007,.2119281,.0893579,12.4199
14051,17807,1157,1826,11201,13027,6938,2244,871,8328,2716,906,1390,472,35,861,.744166,.7612267,.2584885,.0191676,.619409,.2003393,.0777609,27.38553
14052,36328,2647,4256,21582,25838,14632,5154,2129,17903,6084,2299,3271,930,170,1789,.6758595,.768562,.218515,.0399436,.6779724,.2388101,.098647,19.12502
14053,41381,3043,5453,24638,30091,15600,5215,2494,19249,6105,2719,3649,890,225,1931,.6345711,.6691729,.1632129,.0412617,.6331683,.2116649,.1012257,17.45402
14054,31802,2581,4423,19361,23784,12861,5030,2307,16466,6298,2552,3605,1268,245,1862,.7214258,.8150576,.2866833,.0553923,.6642736,.2598006,.1191571,15.86318
14055,37467,4943,11270,18423,29693,13700,6834,4006,24341,13690,4795,10641,6856,789,4388,.88772,.9441881,.6083407,.0700089,.7436357,.3709494,.2174456,24.01763
14056,147897,10594,15917,85085,101002,63714,29778,14561,76105,33656,15353,12391,3878,792,7459,.7040778,.7784758,.2436389,.0497581,.7488276,.3499794,.1711348,10.44644
14057,119149,12706,27709,62015,89724,47136,24179,14119,72735,39652,16373,25599,15473,2254,10634,.8369274,.9238514,.5584106,.0813454,.7600742,.3898895,.2276707,16.84013
14058,131375,9197,16174,76926,93100,52667,20161,9956,65134,24419,10983,12467,4258,1027,6469,.7033815,.770805,.263262,.063497,.684645,.2620831,.1294231,15.32366
14059,49384,3508,5559,30180,35739,18198,5167,2376,22684,6395,2569,4486,1228,193,2310,.6584949,.8069797,.220903,.0347185,.6029821,.1712061,.0787276,24.41623
14060,247691,18217,30749,146826,177575,92222,34741,16129,116200,43050,17520,23978,8309,1391,12723,.6984136,.7797977,.2702202,.0452372,.628104,.2366134,.1098511,13.61412
14061,43523,3239,4937,26323,31260,14851,5430,2317,18526,6494,2498,3675,1064,181,2033,.6276628,.7443792,.2155155,.0366619,.5641834,.2062835,.0880219,27.35318
14062,14479,1006,1496,8725,10221,5906,1933,834,7142,2229,906,1236,296,72,778,.7733598,.8262032,.197861,.0481283,.6769055,.2215473,.0955874,21.61916
14063,19492,1326,2067,11557,13624,6970,2097,958,8373,2442,1031,1403,345,73,922,.6953243,.6787615,.1669086,.0353169,.6030977,.1814485,.0828935,22.5701
14064,14990,1012,1556,9467,11023,5031,1875,797,6171,2160,819,1140,285,22,719,.7104743,.7326478,.183162,.0141388,.5314249,.1980564,.0841872,34.60423
14065,11700,855,1055,7146,8201,4789,1787,910,5596,2027,969,807,240,59,643,.7520468,.7649289,.2274881,.0559242,.6701651,.25007,.127344,21.05377
14066,19286,1437,1977,11383,13360,7678,2375,982,9194,2755,1043,1516,380,61,1000,.6958942,.7668184,.1922104,.0308548,.6745147,.2086445,.086269,26.61537
14067,20117,1532,2333,11940,14273,7137,2052,968,9060,2424,1066,1923,372,98,1043,.6808094,.8242606,.1594514,.042006,.5977387,.1718593,.081072,13.90946
14068,31686,2160,3469,19557,23026,11342,3300,1589,14078,3824,1714,2736,524,125,1321,.6115741,.7886999,.1510522,.0360334,.5799458,.1687375,.0812497,26.64252
14069,37502,3082,5194,22232,27426,15009,5690,3144,19363,7543,3433,4354,1853,289,2336,.7579494,.838275,.3567578,.0556411,.675108,.2559374,.1414178,20.58126
14070,14546,921,1557,8981,10538,5309,1906,824,6388,2212,864,1079,306,40,610,.6623235,.6929994,.1965318,.0256904,.5911369,.2122258,.0917493,23.19647
14071,46338,3583,5179,27007,32186,18032,6368,2819,21895,7488,3033,3863,1120,214,2560,.714485,.7458969,.216258,.0413207,.6676788,.2357907,.1043803,19.06417
14072,200466,14617,27457,116210,143667,80502,36725,18669,102375,46153,20620,21873,9428,1951,10439,.7141684,.7966275,.3433733,.0710566,.6927287,.3160227,.1606488,14.80175
14073,21714,1410,2319,13276,15595,7298,2357,1071,9070,2856,1131,1772,499,60,972,.6893617,.7641225,.215179,.0258732,.5497138,.1775384,.0806719,28.81128
14074,16581,1200,1650,9991,11641,6997,2631,1386,8339,2974,1459,1342,343,73,889,.7408333,.8133333,.2078788,.0442424,.7003303,.263337,.1387248,18.34398
14075,18896,1146,1809,12021,13830,7363,2128,931,8711,2493,1004,1348,365,73,802,.6998255,.7451631,.2017689,.0403538,.6125115,.1770235,.0774478,34.18507
