oldcode,_type_,_freq_,death_rate,tb_rate,other_infectious_rate,diabetes_rate,nutrition_rate,anemias_rate,meningitis_rate,circulatory_rate,respiratory_rate,injury_rate,neop_rate,age1_5_rate,age1_5_tb_rate,age1_5_other_inf_rate,age1_5_diabetes_rate,age1_5_nutrition_rate,age1_5_anemias_rate,age1_5_meningitis_rate,age1_5_circ_rate,age1_5_resp_rate,age1_5_injury_rate,age1_5_neop_rate,age5_9_rate,age5_9_tb_rate,age5_9_other_inf_rate,age5_9_diabetes_rate,age5_9_nutrition_rate,age5_9_anemias_rate,age5_9_meningitis_rate,age5_9_circ_rate,age5_9_resp_rate,age5_9_injury_rate,age5_9_neop_rate,age1_9_rate,age1_9_tb_rate,age1_9_other_inf_rate,age1_9_diabetes_rate,age1_9_nutrition_rate,age1_9_anemias_rate,age1_9_meningitis_rate,age1_9_circ_rate,age1_9_resp_rate,age1_9_injury_rate,age1_9_neop_rate,age10_14_rate,age10_14_tb_rate,age10_14_other_inf_rate,age10_14_diabetes_rate,age10_14_nutrition_rate,age10_14_anemias_rate,age10_14_meningitis_rate,age10_14_circ_rate,age10_14_resp_rate,age10_14_injury_rate,age10_14_neop_rate,age15_19_rate,age15_19_tb_rate,age15_19_other_inf_rate,age15_19_diabetes_rate,age15_19_nutrition_rate,age15_19_anemias_rate,age15_19_meningitis_rate,age15_19_circ_rate,age15_19_resp_rate,age15_19_injury_rate,age15_19_neop_rate,age20_24_rate,age20_24_tb_rate,age20_24_other_inf_rate,age20_24_diabetes_rate,age20_24_nutrition_rate,age20_24_anemias_rate,age20_24_meningitis_rate,age20_24_circ_rate,age20_24_resp_rate,age20_24_injury_rate,age20_24_neop_rate,age25plus_rate,age25plus_tb_rate,age25plus_other_inf_rate,age25plus_diabetes_rate,age25plus_nutrition_rate,age25plus_anemias_rate,age25plus_meningitis_rate,age25plus_circ_rate,age25plus_resp_rate,age25plus_injury_rate,age25plus_neop_rate,black_age1_5_rate,black_age1_5_tb_rate,black_age1_5_other_inf_rate,black_age1_5_diabetes_rate,black_age1_5_nutrition_rate,black_age1_5_anemias_rate,black_age1_5_meningitis_rate,black_age1_5_circ_rate,black_age1_5_resp_rate,black_age1_5_injury_rate,black_age1_5_neop_rate,black_age1_9_rate,black_age1_9_tb_rate,black_age1_9_other_inf_rate,black_age1_9_diabetes_rate,black_age1_9_nutrition_rate,black_age1_9_anemias_rate,black_age1_9_meningitis_rate,black_age1_9_circ_rate,black_age1_9_resp_rate,black_age1_9_injury_rate,black_age1_9_neop_rate,black_age5_9_rate,black_age5_9_tb_rate,black_age5_9_other_inf_rate,black_age5_9_diabetes_rate,black_age5_9_nutrition_rate,black_age5_9_anemias_rate,black_age5_9_meningitis_rate,black_age5_9_circ_rate,black_age5_9_resp_rate,black_age5_9_injury_rate,black_age5_9_neop_rate,povrate60,pop60,pct_urban_1960,pct_black_1960,_merge,state,age5_9_sum2,age25plus_sum2,age5_9_sum2_black
11051,0,11,721.1918,1.5781,3.1562,12.6248,5.786367,1.5781,.5260334,351.9164,44.18681,80.48311,118.8835,99.10047,0,0,0,0,0,0,0,15.24623,68.60802,7.623113,33.9597,0,0,0,0,0,5.65995,0,5.65995,16.97985,5.65995,61.71637,0,0,0,0,0,3.24823,0,9.744689,38.97876,6.496459,39.77725,0,0,0,0,0,0,0,4.972156,29.83294,4.972156,96.03585,0,0,0,0,0,0,0,5.335325,80.02988,0,178.1473,0,0,0,0,0,0,6.598047,13.19609,145.157,6.598047,1232.139,2.935995,5.871991,23.48796,10.76532,2.935995,0,652.7696,71.44255,94.93051,217.2637,165.5629,0,0,0,0,0,0,0,66.22517,33.11258,33.11258,83.61204,0,0,0,0,0,0,0,27.87068,27.87068,13.93534,24.0616,0,0,0,0,0,0,0,0,24.0616,0,43.85122,10758,0,34.5,3,11,11.3199,117.4398,0
47023,0,11,1078.638,0,4.783316,11.95829,0,0,0,557.2563,66.96642,102.8413,208.0742,93.19665,0,0,0,0,0,0,0,46.59832,0,46.59832,0,0,0,0,0,0,0,0,0,0,0,39.5335,0,0,0,0,0,0,0,19.76675,0,19.76675,0,0,0,0,0,0,0,0,0,0,0,212.427,0,0,0,0,0,0,0,0,132.7669,0,164.2036,0,0,0,0,0,0,0,0,164.2036,0,1666.282,0,7.696452,19.24113,0,0,0,896.6367,103.9021,126.9915,330.9474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.87023,3483,0,.1,3,47,0,130.8397,0
19057,0,11,917.6605,.9611022,8.842141,18.8376,1.153323,2.498866,.5766613,447.1048,40.75074,90.53584,193.1815,46.9341,0,5.521659,0,0,0,0,2.760829,2.760829,16.56498,8.282488,37.49035,0,0,0,0,2.205315,0,0,0,19.84783,6.615944,41.68404,0,2.452002,0,0,1.226001,0,1.226001,1.226001,18.39001,7.356006,40.24453,0,0,0,0,0,0,0,0,32.57891,3.832813,134.6099,0,0,0,0,1.895914,0,3.791829,3.791829,111.8589,1.895914,160.3055,0,0,2.357434,0,0,0,9.429737,0,134.3737,7.072302,1577.267,1.775802,13.49609,34.45055,2.130962,3.906763,.3551603,820.7755,72.09754,111.8755,352.6742,50.92514,0,16.97505,0,0,0,0,0,0,16.97505,0,45.32064,0,7.553441,0,0,0,0,0,0,15.10688,7.553441,40.82743,0,0,0,0,0,0,0,0,13.60915,13.60915,43.87552,39308,40.4,12.9,3,19,2.205315,128.2129,0
14035,0,11,1358.237,3.408374,3.408374,15.33768,11.92931,0,0,707.2377,105.6596,115.8847,262.4448,31.08486,0,0,0,0,0,0,0,0,31.08486,0,70.82153,0,23.60718,0,0,0,0,0,0,47.21435,0,53.66966,0,13.41742,0,0,0,0,0,0,40.25225,0,39.89627,0,0,0,0,0,0,0,0,39.89627,0,130.5483,0,0,0,0,0,0,0,0,87.0322,21.75805,266.5245,0,0,0,0,0,0,0,0,186.5672,26.65245,2075.35,5.397528,2.698764,24.28888,18.89135,0,0,1117.288,167.3234,140.3357,410.2121,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.87947,5841,0,.3,3,14,23.60718,218.5999,0
34027,0,11,934.5074,.8557761,4.27888,23.10595,.8557761,.8557761,1.711552,462.1191,48.77924,91.56804,199.3958,73.18501,0,0,0,0,0,0,0,0,29.274,29.274,34.30924,0,0,0,0,0,0,0,0,34.30924,0,51.36107,0,0,0,0,0,0,0,0,32.10067,12.84027,66.18759,0,9.455371,0,0,0,0,0,0,56.73222,0,175.0023,0,0,0,0,0,0,0,9.210648,147.3704,9.210648,207.5335,0,0,0,0,0,10.37667,10.37667,0,186.7801,0,1468.701,1.458491,5.833965,39.37926,1.458491,1.458491,0,786.1268,80.21703,88.96797,335.453,76.56968,0,0,0,0,0,0,0,0,76.56968,0,67.5904,0,0,0,0,0,0,0,0,67.5904,0,60.49607,0,0,0,0,0,0,0,0,60.49607,0,43.88344,6987,0,31.6,3,34,0,129.8057,0
37017,0,11,1316.783,1.302456,9.117195,10.41965,3.907369,2.604913,0,724.1658,65.12282,101.5916,237.0471,70.52186,0,0,0,0,0,0,0,47.01458,0,0,18.21162,0,0,0,0,0,0,0,0,0,0,41.04669,0,0,0,0,0,0,0,20.52335,0,0,0,0,0,0,0,0,0,0,0,0,0,335.3454,0,0,0,0,0,0,16.76727,16.76727,251.509,16.76727,246.1034,0,0,0,0,0,0,0,0,184.5775,20.50861,1993.055,2.054696,14.38287,16.43757,6.164088,4.109392,0,1138.302,94.51601,110.9536,369.8453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.91576,7745,35.2,2.4,3,37,0,137.6646,0
26084,0,11,1173.166,1.457953,3.887874,14.09354,1.943937,.9719684,.4859842,644.9011,52.00031,74.84157,214.805,44.16571,0,0,0,0,0,0,0,8.833142,35.33257,0,49.15385,0,0,7.021979,0,0,0,0,0,14.04396,14.04396,46.94468,0,0,3.912057,0,0,0,0,3.912057,23.47234,7.824114,30.954,0,0,0,0,0,0,0,6.190801,18.5724,0,94.57159,0,0,0,0,0,0,0,0,80.38585,4.72858,93.33195,0,0,0,0,0,0,0,0,93.33195,0,1927.45,2.48063,5.788137,23.15255,3.307507,1.653754,0,1097.266,86.82207,90.12957,362.9989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,43.92852,13839,25.5,0,3,26,7.021979,123.2046,
47063,0,11,722.5007,1.134224,7.939569,10.20802,1.134224,1.134224,0,342.5357,45.36896,74.85879,151.986,18.77229,0,0,0,0,0,0,0,0,18.77229,0,42.97994,0,0,0,0,0,0,0,0,28.6533,0,32.50183,0,0,0,0,0,0,0,0,24.37637,0,35.9626,0,0,0,0,0,0,0,0,35.9626,0,87.56567,0,0,0,0,0,0,0,0,87.56567,0,128.9953,0,0,0,0,0,0,0,0,114.6625,0,1168.484,1.950725,7.802899,17.55652,1.950725,1.950725,0,583.2667,78.02898,87.78261,261.3971,0,0,0,0,0,0,0,0,0,0,0,59.3648,0,0,0,0,0,0,0,0,29.6824,0,95.51099,0,0,0,0,0,0,0,0,47.75549,0,43.9313,4439,0,51.4,3,47,0,109.2406,0
44146,0,11,1006.495,.8207906,4.103953,16.41581,.615593,2.257174,2.051977,409.3693,55.19817,121.2718,184.6779,112.3315,0,3.12032,0,0,0,12.48128,0,12.48128,49.92511,3.12032,53.0261,0,0,0,0,0,2.410277,0,0,31.33361,7.230832,78.87186,0,1.35986,0,0,0,6.799298,0,5.439439,39.43593,5.439439,52.05058,0,0,0,0,0,0,2.168774,4.337548,43.37548,0,187.9363,0,4.474673,0,0,0,0,2.237337,4.474673,163.3256,6.71201,233.6639,0,0,0,2.717022,2.717022,0,10.86809,2.717022,195.6256,5.434044,1618.848,1.441218,4.683959,28.82436,.7206091,3.603045,.7206091,714.4839,91.51735,139.4379,320.671,164.7446,0,0,0,0,0,18.30496,0,54.91488,54.91488,0,108.0664,0,0,0,0,0,7.719028,0,23.15708,38.59514,15.43806,66.73785,0,0,0,0,0,0,0,0,26.69514,26.69514,43.95302,31710,48.5,23.4,3,44,2.410277,131.5112,0
47094,0,11,999.7767,.603487,4.425571,22.53018,6.03487,2.212785,.603487,472.5303,59.54404,90.32188,190.5007,40.43797,0,0,0,0,0,0,3.110613,6.221227,12.44245,0,38.66135,0,0,0,0,0,2.416334,0,0,21.74701,4.832669,39.43808,0,0,0,0,0,1.359934,1.359934,2.719867,17.67914,2.719867,44.74073,0,0,0,0,0,0,0,0,33.55555,4.474073,82.86549,0,0,0,0,0,0,6.214911,0,60.07748,2.071637,163.4059,0,0,0,0,0,0,0,0,130.2831,19.87369,1679.946,1.084536,7.23024,40.48934,10.84536,3.61512,.723024,846.6611,102.3079,120.022,336.9292,198.4127,0,0,0,0,0,0,0,0,198.4127,0,150.263,0,0,0,0,0,0,0,0,150.263,0,120.919,0,0,0,0,0,0,0,0,120.919,0,43.95544,38942,16.8,2.8,3,47,2.416334,166.2955,0
10025,0,11,940.812,2.868329,2.868329,17.68803,1.434165,2.390275,1.434165,412.5614,60.71297,125.7284,161.5826,150.9186,0,6.56168,0,0,0,0,6.56168,0,85.30183,6.56168,46.82379,0,0,0,0,0,0,0,5.202643,26.01321,0,92.8586,0,2.901831,0,0,0,0,2.901831,2.901831,52.23296,2.901831,29.66919,0,0,0,0,0,4.944865,0,0,24.72432,0,144.3557,0,0,0,0,0,0,0,0,125.1083,0,201.0934,0,0,0,0,0,0,6.28417,6.28417,163.3884,12.56834,1552.533,5.271759,3.514506,32.50918,1.757253,4.393133,0,755.6188,102.7993,159.91,294.3399,140.647,0,0,0,0,0,0,70.32349,0,70.32349,0,119.2962,0,0,0,0,0,0,29.82404,0,59.64808,0,103.5733,0,0,0,0,0,0,0,0,51.78664,0,43.96071,12206,27.6,9.2,3,10,5.202643,150.2451,0
41011,0,11,924.837,.9029406,1.805881,32.50586,1.128676,1.128676,1.354411,453.9534,46.50144,85.55363,172.2359,97.92543,0,0,0,0,0,0,7.253736,10.8806,25.38807,14.50747,38.42804,0,0,0,0,0,0,0,0,23.05682,5.123738,63.05738,0,0,0,0,0,0,3.002733,4.504099,24.02186,9.008198,38.43567,0,0,0,0,2.402229,2.402229,4.804459,0,21.62006,2.402229,134.0715,2.482807,0,0,0,0,0,4.965613,4.965613,106.7607,0,163.3549,0,2.67795,0,0,0,2.67795,0,8.03385,125.8636,8.03385,1521.174,1.199664,2.399328,57.58388,1.199664,1.599552,0,801.3756,75.57883,103.9709,300.7158,114.7282,0,0,0,0,0,0,0,0,43.02309,0,73.10387,0,0,0,0,0,0,0,0,36.55193,0,42.36391,0,0,0,0,0,0,0,0,31.77293,0,43.96378,35665,43.2,21.2,3,41,0,139.5609,0
44164,0,11,1634.544,0,0,40.77094,0,3.706449,0,826.5381,88.95478,111.1935,300.2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.76368,0,0,0,0,0,0,0,0,43.76368,0,138.2488,0,0,0,0,0,0,0,0,92.1659,0,404.2037,0,0,0,0,0,0,0,0,404.2037,0,2419.218,0,0,62.46806,0,5.678914,0,1266.398,136.2939,119.2572,459.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9658,3071,0,1.3,3,44,0,204.4409,0
10027,0,11,1276.021,1.135654,4.769746,14.30924,.9085231,1.362785,1.362785,611.2089,61.09818,89.71665,289.3646,83.95425,0,10.49428,0,0,5.24714,10.49428,0,5.24714,15.74142,0,20.25768,0,0,0,0,0,4.051536,0,0,4.051536,8.103071,48.01097,0,4.572474,0,0,2.286237,6.858711,0,2.286237,9.144947,4.572474,33.75299,0,0,0,0,0,0,0,3.375299,23.6271,3.375299,156.6496,0,0,0,0,0,0,3.196931,3.196931,127.8772,6.393862,208.0238,0,0,12.73615,0,0,0,12.73615,0,165.5699,4.245383,1764.091,1.62709,5.857525,19.52509,1.301672,1.62709,.6508362,874.3984,84.93412,98.60168,412.6301,169.8514,0,0,0,0,42.46284,42.46284,0,0,0,0,91.47457,0,0,0,0,18.29491,18.29491,0,0,0,0,32.144,0,0,0,0,0,0,0,0,0,0,43.96844,11020,29.5,21,3,10,4.051536,115.5234,0
47072,0,11,1006.016,3.323842,6.09371,14.40331,2.215895,2.215895,1.107947,510.7637,58.16723,75.89439,198.3226,33.3927,0,0,0,0,0,0,0,0,22.2618,0,8.611781,0,0,0,8.611781,0,0,0,0,0,0,19.42125,0,0,0,4.855312,0,0,0,0,9.710624,0,23.33359,0,0,0,0,0,0,0,0,7.777864,15.55573,60.66811,0,3.791757,0,0,0,0,0,3.791757,45.50108,3.791757,74.64358,0,0,0,0,3.732179,0,11.19654,3.732179,37.32179,11.19654,1887.864,6.555085,8.740112,28.40537,3.277542,3.277542,2.185028,1004.02,110.3439,120.1766,384.565,64.79482,0,0,0,0,0,0,0,0,43.19654,0,36.61327,0,0,0,9.153318,0,0,0,0,18.30664,0,15.88562,0,0,0,15.88562,0,0,0,0,0,0,44.02516,6767,30.4,39.9,3,47,8.611781,162.7846,15.88562
42021,0,11,1120.794,0,2.130788,10.65394,10.65394,0,0,632.8439,49.00812,55.40048,225.8635,33.76097,0,0,0,0,0,0,0,0,33.76097,0,25.65418,0,0,0,0,0,0,0,0,25.65418,0,29.15452,0,0,0,0,0,0,0,0,29.15452,0,64.07518,0,0,0,0,0,0,0,21.35839,21.35839,21.35839,46.16805,0,0,0,0,0,0,0,0,23.08403,23.08403,282.2201,0,0,0,0,0,0,0,0,250.8623,0,1836.757,0,3.688268,18.44134,18.44134,0,0,1095.416,81.14188,51.63575,383.5798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.02631,5474,0,0,3,42,0,121.7128,
18087,0,11,890.0551,.9611827,5.767096,17.30129,0,1.441774,0,464.2512,41.33085,76.41402,173.0129,55.00172,0,6.875215,6.875215,0,0,0,0,0,13.75043,13.75043,43.46881,0,0,0,0,0,0,0,0,21.73441,0,48.55989,0,3.034993,3.034993,0,0,0,0,0,18.20996,6.069987,5.25348,0,0,0,0,0,0,0,0,0,0,135.1936,0,0,0,0,0,0,5.407744,0,108.1549,0,187.6283,0,0,0,0,0,0,11.72677,0,152.448,5.863383,1481.968,1.706354,8.531768,29.00801,0,2.55953,0,820.7561,72.52003,91.28992,304.5841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.02848,13645,39.9,9.7,3,18,0,114.3257,0
10042,0,11,1040.578,1.496782,4.884236,19.77328,1.339226,2.914786,.472668,487.3994,52.46614,105.0898,234.6796,111.9303,0,4.477211,0,0,2.984807,0,4.477211,4.477211,65.66576,7.462018,40.98687,0,0,0,0,0,0,1.138524,0,27.32458,3.415573,71.68736,0,1.937496,0,0,1.291664,0,2.583328,1.937496,43.91658,5.166657,30.47097,0,0,0,0,0,0,2.856653,0,19.99657,4.761088,162.3286,0,0,0,0,.9275922,0,5.565553,2.782776,141.9216,4.637961,188.2205,0,2.240721,3.361081,0,2.240721,0,4.481441,3.361081,151.2486,6.722162,1567.664,2.391459,5.41225,31.21484,2.139727,3.775988,.2517326,775.9656,80.55441,119.1954,371.809,128.0708,0,0,0,0,11.6428,0,0,11.6428,69.8568,0,78.95474,0,0,0,0,5.093854,0,0,5.093854,48.39162,2.546927,40.75164,0,0,0,0,0,0,0,0,31.69572,4.52796,44.03659,51905,32.4,34.9,3,10,0,125.7404,0
49041,0,11,1050.016,3.369965,4.022216,21.08945,1.521919,1.304502,.3261256,549.0868,61.63774,76.96564,177.0862,55.97168,0,0,0,0,0,1.646226,1.646226,11.52358,23.04716,1.646226,33.86872,0,0,0,0,0,0,1.302643,0,19.53965,0,43.63256,0,0,0,0,0,.7272093,1.454419,5.090465,21.08907,.7272093,28.68081,0,0,0,0,0,0,3.740975,1.246992,12.46992,0,92.01836,0,0,1.260525,0,1.260525,0,2.521051,0,71.84995,5.042101,155.3578,0,0,2.725575,0,0,0,2.725575,1.362788,126.7393,4.088363,1710.573,5.793483,6.541029,35.69533,2.616412,2.055752,.3737731,941.5344,99.9843,96.05968,302.7562,79.52287,0,0,0,0,0,0,0,39.76143,39.76143,0,88.66821,0,0,0,0,0,0,0,17.73364,35.46728,0,96.03073,0,0,0,0,0,0,0,0,32.01024,0,44.04916,78472,27.9,12.3,3,49,0,153.0601,0
4005,0,11,1113.408,2.616265,4.111273,22.05138,2.242513,1.121256,.7475043,555.7694,75.87168,76.24544,240.6964,47.87962,0,0,0,0,0,6.839945,6.839945,0,27.35978,6.839945,36.08619,0,0,0,0,0,0,0,0,30.93102,0,41.15468,0,0,0,0,0,2.93962,2.93962,0,29.3962,2.93962,51.37306,0,4.670279,0,0,0,0,0,0,37.36223,9.340557,119.6119,0,0,0,4.430071,0,0,0,0,97.46157,13.29021,131.9261,0,0,0,0,0,0,0,0,105.5409,5.277045,1711.707,4.19536,5.394034,35.36089,2.996686,1.798011,0,890.615,121.0661,85.70521,381.7777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,44.08264,16235,40.8,0,3,4,0,170.8111,
16080,0,11,1411.883,0,4.430595,11.81492,4.430595,1.476865,1.476865,859.5354,47.25968,64.98206,298.3267,85.5676,0,0,0,0,0,0,0,28.52253,28.52253,28.52253,91.11617,0,0,0,0,0,0,0,0,68.33713,22.77904,88.65248,0,0,0,0,0,0,0,12.66464,50.65856,25.32928,20.59732,0,0,0,0,0,20.59732,0,0,0,0,213.0544,0,0,0,0,19.36858,0,0,0,135.5801,19.36858,208.5264,0,0,0,0,0,0,0,0,139.0176,23.1696,2069.785,0,6.727363,17.93963,6.727363,0,0,1305.108,69.51608,60.54626,444.0059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.08453,7944,0,0,3,16,0,100.9104,
19027,0,11,942.7911,.8668015,3.467206,29.18232,0,3.75614,.2889338,444.9581,58.9425,77.14533,187.2291,74.87095,0,0,0,0,7.881152,3.940576,0,3.940576,27.58403,0,38.45045,0,0,0,0,0,0,0,0,28.83784,6.408408,54.78387,0,0,0,0,3.534443,1.767222,0,1.767222,28.27555,3.534443,50.42864,0,0,0,0,0,0,0,0,39.22228,11.20637,98.77356,0,0,0,0,0,0,2.74371,0,76.82388,8.231131,157.856,0,0,0,0,0,0,10.52373,3.50791,122.7769,3.50791,1662.988,1.647067,4.9412,55.45124,0,6.039244,0,842.7491,107.0593,93.8828,350.2762,69.7107,0,0,0,0,34.85535,0,0,0,34.85535,0,64.15911,0,0,0,0,16.03978,0,0,0,48.11934,0,59.42653,0,0,0,0,0,0,0,0,59.42653,0,44.09199,30321,62.9,21.2,3,19,0,175.1381,0
11147,0,11,850.756,.8967913,3.587165,21.52299,.2989304,1.494652,.2989304,441.5202,31.68662,88.78233,149.1663,119.0056,0,0,0,0,0,0,8.815232,13.22285,39.66855,4.407616,56.92854,0,6.697475,0,0,0,0,10.04621,0,26.7899,0,83.72978,0,3.805899,0,0,0,0,9.514748,5.708849,32.35014,1.90295,40.99801,0,0,0,0,0,0,0,0,32.21272,0,154.8134,0,0,0,0,0,0,0,3.159458,123.2189,9.478374,165.8938,0,0,0,0,0,0,3.770313,0,147.0422,0,1407.295,1.630701,4.348535,39.13681,.5435669,2.174268,0,797.9562,51.09529,99.47274,269.0656,182.6029,0,0,0,0,0,0,0,33.20053,49.8008,0,142.4695,0,0,0,0,0,0,20.35278,13.56852,54.27409,0,114.7315,0,0,0,0,0,0,34.41946,0,57.36576,0,44.09373,21022,33.3,29.9,3,11,6.697475,98.92917,0
43054,0,11,923.4785,2.226859,2.449545,19.15099,2.004173,.8907436,.4453718,496.8123,45.20524,77.27201,168.3505,60.34093,0,3.771308,0,0,0,0,0,0,22.62785,0,41.75481,0,0,0,0,0,0,2.783654,5.567309,27.83654,2.783654,49.64766,0,1.601537,0,0,0,0,1.601537,3.203075,25.6246,1.601537,54.91763,0,0,0,0,0,0,4.992511,2.496256,32.45132,2.496256,115.4564,0,0,2.45652,0,0,0,2.45652,0,90.89123,4.913039,116.5501,0,0,0,2.775003,0,2.775003,0,2.775003,91.57509,2.775003,1477.481,3.792303,3.033843,32.23458,2.654612,1.516921,.3792303,844.1667,71.2953,90.63605,284.802,123.533,0,0,0,0,0,0,0,0,61.76652,0,53.06447,0,0,0,0,0,0,0,0,26.53224,0,0,0,0,0,0,0,0,0,0,0,0,44.0963,33405,45.5,5.3,3,43,5.567309,114.9068,0
44129,0,11,1138.124,.7215493,6.73446,22.12751,3.126714,3.126714,.9620658,529.8577,64.69892,97.16864,200.5907,78.10894,0,4.110997,0,0,0,8.221993,4.110997,8.221993,24.66598,4.110997,39.33553,0,0,0,0,0,0,0,3.02581,15.12905,0,55.77439,0,1.74295,0,0,0,3.485899,1.74295,5.228849,19.17245,1.74295,66.97923,0,0,0,0,0,0,2.679169,2.679169,48.22505,8.037508,133.0885,0,0,0,0,0,0,2.661769,0,106.4708,0,156.3966,0,0,0,0,0,3.475481,13.90192,0,132.0683,3.475481,1803.708,1.206763,10.05636,37.00739,5.229305,5.229305,.4022542,881.7413,104.9884,118.2627,333.4688,91.50805,0,0,0,0,0,0,0,18.30161,36.60322,0,51.47816,0,0,0,0,0,0,0,14.70805,14.70805,0,24.58815,0,0,0,0,0,0,0,12.29407,0,0,44.17569,29875,56.4,29.8,3,44,3.02581,164.1197,12.29407
44233,0,11,635.7892,1.829233,5.749019,17.50838,.261319,1.045276,.5226381,273.601,27.69982,69.77218,121.252,66.66666,0,3.174603,0,0,0,0,3.174603,3.174603,41.26984,0,24.83176,0,0,0,0,0,0,2.483176,0,9.932706,9.932706,43.19293,0,1.39332,0,0,0,0,2.786641,1.39332,23.68645,5.573282,34.05746,0,0,0,0,0,0,0,0,19.4614,9.730702,106.871,2.60661,0,0,0,0,0,5.213221,0,75.5917,13.03305,157.9945,0,0,0,0,0,0,2.633242,2.633242,139.5618,5.266484,1173.154,3.258762,9.776286,36.38951,.543127,2.172508,0,564.8521,53.22644,85.27094,243.864,151.2859,0,0,0,0,0,0,0,0,0,0,64.59948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.18505,24476,76.1,3,3,44,0,105.3666,0
21020,0,11,1270.477,4.731757,9.463513,36.43453,.4731757,2.365878,0,664.8118,54.88838,79.02034,278.7005,63.03467,0,0,0,0,0,0,0,9.004952,36.01981,9.004952,56.15217,0,0,0,0,7.019022,0,0,0,35.09511,14.03804,59.16693,0,0,0,0,3.944462,0,0,3.944462,35.50016,11.83339,39.90878,0,0,0,0,0,0,0,0,34.20753,0,58.50058,0,0,0,0,0,0,9.00009,0,36.00036,0,173.0204,0,5.767345,0,0,0,0,11.53469,0,132.6489,11.53469,2052.3,7.936193,13.49153,61.10868,.7936193,3.174477,0,1110.273,91.26622,95.23431,463.4737,22.38639,0,0,0,0,0,0,0,0,0,0,28.93239,0,0,0,0,9.644132,0,0,0,9.644132,0,33.88682,0,0,0,0,16.94341,0,0,0,16.94341,0,44.22399,19537,18,37.2,3,21,7.019022,177.7707,16.94341
42044,0,11,1202.259,0,0,15.02823,0,0,0,815.8183,30.05646,53.67226,199.6608,44.44444,0,0,0,0,0,0,0,0,0,0,61.74745,0,0,0,0,0,0,0,0,61.74745,0,54.65476,0,0,0,0,0,0,0,0,36.43651,0,0,0,0,0,0,0,0,0,0,0,0,46.44682,0,0,0,0,0,0,0,0,23.22341,0,84.13967,0,0,0,0,0,0,0,0,84.13967,0,1818.852,0,0,23.44744,0,0,0,1272.861,46.89489,66.9927,311.5161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.27711,6048,0,0,3,42,0,70.34233,
47070,0,11,943.1919,1.457632,3.64408,20.0945,.5205828,1.874098,.5205828,486.0161,46.43599,81.52327,177.1023,96.08733,0,5.765239,0,0,3.843493,3.843493,0,9.608732,42.27842,3.843493,21.83585,0,1.364741,1.364741,0,0,0,0,1.364741,13.64741,2.729481,52.66938,0,3.192084,.7980209,0,1.596042,1.596042,0,4.788126,25.53667,3.192084,38.36942,0,1.16271,0,0,2.325419,0,1.16271,1.16271,26.74232,3.488129,115.986,0,0,0,0,1.054419,0,5.272093,2.108837,88.57116,9.489767,147.1898,0,0,1.236889,1.236889,0,0,3.710667,4.947556,111.32,9.895112,1509.977,2.497895,4.638947,34.07842,.7136842,2.319474,0,830.1931,74.57999,97.41789,299.0337,105.7697,0,5.288487,0,0,5.288487,0,0,10.57697,42.3079,0,47.50491,0,2.159314,0,0,2.159314,0,0,4.318628,21.59314,0,7.298738,0,0,0,0,0,0,0,0,7.298738,0,44.28129,14863,0,34.2,3,47,4.094222,118.8284,0
43043,0,11,1011.88,3.533923,1.766961,11.19075,0,1.177974,.5889871,505.9399,58.89871,115.4415,180.2301,96.07071,0,0,0,0,0,0,0,0,67.2495,0,57.97522,0,0,0,0,0,0,0,0,36.23451,0,74.35558,0,0,0,0,0,0,0,0,49.57039,0,31.45643,0,0,0,0,0,0,0,0,18.87386,0,185.8736,0,0,0,0,0,0,6.884208,0,158.3368,0,254.9395,0,0,0,0,0,0,15.93372,0,215.1052,0,1604.337,5.990057,1.996686,18.96851,0,1.996686,0,854.5814,98.83593,127.7879,305.4929,0,0,0,0,0,0,0,0,0,0,0,86.58009,0,0,0,0,0,0,0,0,86.58009,0,167.7852,0,0,0,0,0,0,0,0,167.7852,0,44.3273,11116,25.1,5,3,43,0,127.7879,0
