oldcode,ecls_pop,ecls_center,ecls_headstrt,ecls_hs_fullday,ecls_hs_partday,ecls_c1reading,ecls_c1math,ecls_c1general,propvoter68,propvoter70,propvoter72,propvoter74,propvoter76,propvoter78,propvoter80,voter_missing,age5_9_rate,age5_9_tb_rate,age5_9_other_inf_rate,age5_9_diabetes_rate,age5_9_nutrition_rate,age5_9_anemias_rate,age5_9_meningitis_rate,age5_9_circ_rate,age5_9_resp_rate,age5_9_injury_rate,infant_rate,infant_tb_rate,infant_other_inf_rate,infant_diabetes_rate,infant_nutrition_rate,infant_anemias_rate,infant_meningitis_rate,infant_resp_rate,infant_injury_rate,postneonate_rate,postneonate_tb_rate,postneonate_other_inf_rate,postneonate_diabetes_rate,postneonate_nutrition_rate,postneonate_anemias_rate,postneonate_meningitis_rate,postneonate_resp_rate,postneonate_injury_rate,infant_sum1,infant_sum2,postneonate_sum1,postneonate_sum2,age5_9_sum1,age5_9_sum2,age5_9_sum3,age5_9_sum3b,age5_9_sum4,age5_9_sum1_count,age5_9_sum2_count,age5_9_sum3_count,age5_9_sum3b_count,age5_9_sum4_count,black_age5_9_sum1,black_age5_9_sum2,black_age5_9_sum3,black_age5_9_sum3b,black_age5_9_sum4,white_age5_9_sum1,white_age5_9_sum2,white_age5_9_sum3,white_age5_9_sum3b,white_age5_9_sum4,age25plus_sum1,age25plus_sum2,age25plus_sum3,age25plus_sum3b,age25plus_sum4,pop60,povrate60,hsspend_per_cap68,socspend_per_cap68,othspend_per_cap68,totspend_per_cap68,hsspend_per_cap72_a,hsspend_per_cap72_b,hsspend_per_cap72_c,socspend_per_cap72,othspend_per_cap72,totspend_per_cap72,hs72cpos,hs68pos,state,pct_urban_1960,pct_black_1960
14060,6444.304,.8757365,.0868585,.0247267,.0621318,27.17169,23.30813,21.84143,.4782134,.4736903,.5061092,.5281788,.5165183,.5230339,.5260547,0,24.48489,0,0,0,0,.4619791,.4619791,.9239582,.4619791,11.54948,1480.516,0,12.78511,0,2.557022,0,10.22809,89.49576,53.69745,398.8954,0,0,0,2.557022,0,2.557022,69.03958,43.46937,25.57022,115.066,5.114043,74.15363,.9239582,1.385937,2.309896,12.93542,13.85937,2,3,5,28,30,6.010338,6.010338,6.010338,36.06203,36.06203,.5036566,1.007313,2.014626,11.08044,12.08776,40.804,111.0497,968.6243,188.64,1046.215,226215,13.61412,.4342178,169.4464,397.2971,566.7435,1.050037,1.050037,1.050037,358.0425,301.356,660.4485,1,1,14,71.8,5.3
13043,,,,,,,,,.7118315,.6713771,.7741756,,1.019673,1.086728,1.236076,0,43.01075,0,0,0,0,0,0,0,0,43.01075,1096.892,0,0,0,0,0,0,91.40768,0,274.223,0,0,0,0,0,0,91.40768,0,0,91.40768,0,91.40768,0,0,0,43.01075,43.01075,0,0,0,2,2,0,0,0,0,0,0,0,0,43.55401,43.55401,34.61405,115.3802,634.591,227.8759,747.0867,3843,13.65294,0,185.0152,1217.65,1402.666,0,0,0,353.8349,1267.891,1621.726,0,0,13,0,0
28055,,,,,,,,,.4484259,.4445384,.5488176,.5199497,.5798526,.5494725,.6362727,0,30.94168,0,.7032201,0,.7032201,0,0,3.5161,1.40644,13.36118,1059.458,0,19.26287,0,0,0,19.26287,25.68383,28.89431,327.4689,0,19.26287,0,0,0,6.420958,16.05239,25.68383,38.52575,64.20958,25.68383,41.73623,1.40644,2.81288,6.32898,16.17406,19.69016,2,4,9,23,28,0,0,0,61.67129,61.67129,1.465964,2.931928,6.596838,14.65964,18.32455,30.545,93.67134,773.4526,153.7874,833.5687,156494,13.667,.9039006,405.8205,609.6846,1015.505,1.455897,1.49894,1.912402,568.4651,622.6627,1193.04,1,1,28,87.7,1.6
44211,,,,,,,,,,,,,.5616626,.5086136,.4883785,0,32.73322,0,0,0,0,0,0,0,0,32.73322,2333.333,0,166.6667,0,0,0,0,0,166.6667,333.3333,0,0,0,0,0,0,0,166.6667,166.6667,166.6667,0,0,0,0,0,32.73322,32.73322,0,0,0,1,1,0,0,0,0,0,0,0,0,32.89474,32.89474,9.487666,80.64516,735.2941,237.1917,891.8406,2621,13.69706,0,102.3817,1322.762,1425.144,0,0,0,228.4687,2218.389,2446.858,0,0,44,0,0
36070,,,,,,,,,.3890551,.3859551,.4322484,.4308023,.4695416,.493696,.5060424,0,25.70848,0,0,0,0,0,0,1.713899,.8569494,13.71119,1444.703,0,27.43108,0,9.143693,0,13.71554,41.14662,50.29031,365.7477,0,13.71554,0,9.143693,0,13.71554,27.43108,50.29031,50.29031,91.43694,36.57477,64.00585,0,.8569494,2.570848,14.56814,16.28204,0,1,3,17,19,0,0,0,21.2585,21.2585,0,.9371105,2.811332,14.05666,15.93088,49.86759,115.5855,899.4455,184.4735,968.3335,118484,13.70742,.562013,183.02,280.3142,463.3342,1.573267,1.573267,1.573267,284.6878,299.6899,585.951,1,1,36,66.8,5.8
31010,,,,,,,,,.4424252,.4331737,.5232078,.5012335,.5662526,.5546344,.6126108,0,34.1263,0,0,0,0,0,0,0,0,18.48508,928.8202,0,8.930964,0,0,0,0,26.79289,35.72385,258.998,0,8.930964,0,0,0,0,17.86193,17.86193,8.930964,35.72385,8.930964,26.79289,0,0,0,18.48508,18.48508,0,0,0,13,13,0,0,0,0,0,0,0,0,18.79998,18.79998,31.04206,92.40427,734.1808,148.5326,790.3091,53957,13.73369,.1649502,170.3074,399.1696,569.4771,0,0,0,299.4208,528.7901,828.2109,0,1,31,13.9,2.1
23025,,,,,,,,,.4557513,.4551527,.5084451,.563826,.5597773,.5717861,.6345329,0,40.55954,0,0,0,0,.2278626,.4557252,2.050763,.9114503,22.78626,1623.856,0,32.27849,0,0,2.482961,13.65628,43.45181,65.79845,510.2484,0,18.62221,0,0,1.24148,8.690362,29.79553,59.59106,48.41773,91.86954,28.55405,58.34958,.6835877,1.595038,3.645801,24.3813,26.43206,3,7,16,107,116,1.06653,2.13306,7.465711,20.26407,25.59672,.5885746,1.471437,2.648586,25.89728,27.07443,41.35578,101.8018,787.4049,182.6388,868.2419,373695,13.73372,.339514,226.1787,204.0903,430.269,.8023117,1.395865,1.395865,478.3526,201.4669,681.2153,1,1,23,77.9,9.8
33019,,,,,,,,,.4244576,.4213242,.4902251,.4423896,.4737236,.4341984,.4585675,0,31.16636,0,0,0,0,0,0,0,1.833315,21.99978,1186.791,0,41.27967,0,10.31992,0,0,20.63984,20.63984,340.5573,0,10.31992,0,10.31992,0,0,20.63984,20.63984,51.59959,72.23943,20.63984,41.27967,0,1.833315,1.833315,23.8331,23.8331,0,1,1,13,13,0,0,0,0,0,0,1.905016,1.905016,24.76521,24.76521,33.23443,112.9971,941.199,177.3389,1005.541,53794,13.76668,0,200.5836,501.3962,701.9799,0,0,0,420.3372,618.9711,1039.308,0,0,33,42.4,1.4
38026,,,,,,,,,.5173703,.4949961,.5840027,,.636287,.6253667,.6068709,0,35.19808,0,0,.2514148,0,0,.5028297,1.257074,1.005659,21.11885,1284.879,0,18.65324,0,1.097249,4.388997,9.875243,21.94498,35.11197,495.9566,0,5.486246,0,1.097249,2.194498,6.583495,16.45874,32.91748,34.01472,55.95971,15.36149,31.82023,.7542445,1.759904,3.016978,22.87875,24.13583,3,7,12,91,96,0,0,3.262536,42.41297,45.67551,.8587376,2.003721,3.148705,21.46844,22.61342,33.34396,127.9901,981.1257,228.5764,1081.712,525465,13.77607,1.448622,331.3297,640.3754,971.7051,1.535406,1.550047,1.550047,542.623,684.0892,1228.262,1,1,38,96.4,3.1
31013,,,,,,,,,.424989,.4168845,.5024849,.4915027,.5480224,.5401662,.5760472,0,22.89176,0,.4624598,0,0,0,0,1.38738,.2312299,11.09904,1224.585,0,14.64815,0,1.464815,0,19.0426,41.01482,35.15556,326.6538,0,8.788891,0,1.464815,0,17.57778,32.22593,32.22593,35.15556,76.17039,27.83149,60.05742,.4624598,.6936898,2.081069,11.79273,13.18011,2,3,9,51,57,2.295368,2.295368,4.590736,20.65831,22.95368,.2613498,.5226995,1.829448,10.97669,12.28344,48.98259,118.2307,932.8593,177.1455,991.7742,335729,13.79294,.6482664,203.8808,829.6005,1033.481,1.010451,1.604732,1.604732,395.9361,1047.647,1445.188,1,1,31,77.5,9.2
31007,5661.401,.8732265,.1619912,.0319852,.1919114,23.89676,20.82718,19.66473,.4458809,.419245,.4517595,.4195407,.4389722,.4213096,.4114933,0,36.41194,0,.1363743,0,0,.2727486,.4091229,1.227369,.9546201,20.45614,1808.842,.7477642,40.37926,.7477642,3.738821,.7477642,16.45081,47.10914,53.09126,611.6711,.7477642,20.18963,0,3.738821,0,12.71199,35.14492,44.11809,62.81219,109.9213,37.38821,72.53313,.8182458,1.772866,3.000235,22.22901,23.45638,6,13,22,163,172,1.187317,2.374634,4.15561,30.27658,32.05756,.5215505,1.303876,2.086202,15.38574,16.16806,59.93003,124.677,965.3851,203.0835,1043.792,928049,13.79936,2.851495,278.5682,665.1466,943.7148,3.253156,3.906037,3.906037,574.7228,761.5988,1340.228,1,1,31,99.7,19.6
30003,,,,,,,,,.4973837,.5005729,.6621152,.5598312,.607192,.6379383,.7193874,0,34.33788,0,0,0,0,0,0,0,0,12.11925,996.8577,0,10.83541,0,0,0,21.67082,32.50623,10.83541,249.2144,0,10.83541,0,0,0,10.83541,0,0,32.50623,65.01246,21.67082,21.67082,0,0,0,12.11925,12.11925,0,0,0,6,6,0,0,0,0,0,0,0,0,12.18918,12.18918,41.38922,109.0697,869.6942,176.4899,937.1144,42953,13.82255,2.996906,159.1097,238.967,398.0767,3.456573,3.456573,3.456573,389.8766,271.4907,664.8239,1,1,30,40.5,.1
36076,,,,,,,,,.4328175,.4326832,.4815937,.4617071,.4763977,.5178851,.5764461,0,28.73677,0,.3057104,.6114208,0,.3057104,0,1.528552,.3057104,12.83984,1352.036,0,16.87935,0,0,0,10.12761,86.08466,42.19836,335.899,0,8.439673,0,0,0,3.375869,70.89326,37.13456,27.00695,113.0916,11.81554,82.7088,1.222842,1.528552,3.057104,14.36839,15.89694,4,5,10,47,52,3.897572,3.897572,3.897572,35.07815,35.07815,1.001536,1.335381,3.004607,12.68612,14.35534,47.68878,122.6753,962.6556,192.1529,1032.133,340461,13.8235,.3969533,185.5236,370.8477,556.3713,.9671959,.9671959,.9671959,322.3988,218.7481,542.1141,1,1,36,71.7,5.4
38003,,,,,,,,,.460256,.464561,.6084605,,.7491812,.8155978,.8819782,0,33.88732,0,1.473362,.4911205,0,0,0,.9822411,0,19.64482,1203.144,0,28.37604,0,8.512812,2.837604,17.02562,22.70083,31.21364,454.0166,0,14.18802,0,5.675208,0,11.35042,17.02562,25.53843,56.75208,79.45291,31.21364,48.23927,1.964482,1.964482,2.946723,21.6093,22.59155,4,4,6,44,46,0,0,0,0,0,2.008254,2.008254,3.012381,21.08667,22.09079,22.38186,93.37216,696.3091,163.1266,766.0636,113921,13.84989,.4907037,242.5016,426.4094,668.911,.7476157,.7476157,.7476157,398.2747,565.4825,964.5048,1,1,38,56.7,.1
22002,,,,,,,,,.509277,.4906025,.5567462,.5311107,.5360504,.5293704,.5293638,0,30.00221,0,0,0,0,0,0,.8824178,2.647254,12.35385,1313.094,0,5.252377,0,0,5.252377,21.00951,36.76664,26.26188,262.6188,0,5.252377,0,0,5.252377,10.50475,10.50475,26.26188,31.51426,68.2809,21.00951,31.51426,0,2.647254,3.529671,15.0011,15.88352,0,3,4,17,18,0,0,0,48.10005,48.10005,0,2.710982,3.614643,14.45857,15.36223,52.99214,158.0449,1035.934,225.1131,1103.002,143047,13.85064,1.43057,165.1753,740.4916,905.6669,1.332512,2.819842,2.819842,480.7504,941.5301,1425.1,1,1,22,74.3,1
17087,250.656,.02824,0,0,0,14.68156,23.301,17.61067,,,.4334263,.4109395,.4103036,.4651178,.5930954,0,34.53618,0,.3227681,0,0,.3227681,0,.9683042,.3227681,18.39778,1372.218,0,5.63539,0,0,0,11.27078,57.76275,47.90082,404.3393,0,4.226542,0,0,0,9.861933,42.26543,40.85658,16.90617,74.66891,14.08848,56.3539,.6455361,.9683042,1.936608,19.36608,20.33439,2,3,6,60,63,0,0,0,32.69577,32.69577,.7566214,1.134932,2.269864,17.40229,18.53722,34.87341,98.56302,745.9702,181.0923,828.4995,343962,13.85998,.8829064,222.4794,779.1111,1001.59,1.685857,2.358809,2.358809,368.3201,1291.015,1661.694,1,1,17,90.7,6
23023,9342.355,.7090643,.1210383,0,.2420767,26.03998,23.72694,26.099,.4077977,.4114266,.532892,.5560732,.6673924,.7243076,.960184,0,29.87304,0,0,0,0,0,0,2.48942,0,16.18123,1045.433,0,15.7208,0,0,0,0,15.7208,7.860399,306.5556,0,7.860399,0,0,0,0,7.860399,7.860399,15.7208,31.4416,7.860399,15.7208,0,0,2.48942,16.18123,18.67065,0,0,2,13,15,0,0,0,0,0,0,0,2.570232,16.7065,19.27674,31.20329,87.44872,667.194,142.8992,722.6445,49304,13.9067,0,141.9401,200.595,342.5351,0,0,0,338.7285,185.5041,524.2325,0,0,23,38.8,.2
14067,,,,,,,,,.663799,.5884446,.6000744,.6216345,.6543466,.6435134,.6881207,0,35.72066,0,0,0,0,0,0,11.90689,0,17.86033,1007.388,0,0,0,0,0,0,0,0,268.6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.90689,17.86033,29.76722,0,0,2,3,5,0,0,0,0,0,0,0,11.95958,17.93937,29.89894,49.33051,93.17986,1115.809,161.3029,1183.932,15775,13.90946,0,148.7345,197.5397,346.2742,0,0,0,301.6037,281.3972,583.0009,0,0,14,44.6,0
39024,,,,,,,,,.4315329,.4150649,.4304739,.4060101,.4167593,.4264496,.4431559,0,14.31721,0,0,0,0,0,0,0,0,8.590327,1260.292,0,0,0,0,0,0,67.21559,16.8039,285.6663,0,0,0,0,0,0,67.21559,16.8039,0,67.21559,0,67.21559,0,0,0,8.590327,8.590327,0,0,0,3,3,0,0,0,0,0,0,0,0,8.627383,8.627383,54.64686,112.2138,991.1522,174.7865,1053.725,36958,13.91008,0,168.6434,129.3169,297.9603,0,0,0,315.4943,202.9905,518.4848,0,0,39,52,.1
39002,28632.58,.7592912,.2420331,0,.358223,23.74047,21.44288,23.48392,.5214571,.5007757,.5737482,.4980112,.4994835,.500491,.483726,0,22.53681,0,.095092,.190184,0,.095092,.095092,.8558282,.6656441,9.889569,1459.095,0,29.85361,0,1.0662,1.0662,10.662,38.38321,24.52261,318.7939,0,11.1951,0,1.0662,1.0662,5.864102,26.65501,20.79091,42.64801,81.03123,19.19161,45.84662,.4754601,1.141104,1.996932,11.03067,11.8865,5,12,21,116,125,.7047961,1.409592,2.114388,19.0295,19.73429,.4440088,1.110022,1.99804,9.879196,10.76721,52.17444,124.5812,1079.281,193.6522,1148.352,1631558,13.92798,4.153286,187.2768,469.2314,656.5081,1.789876,1.790854,1.844779,439.871,505.2442,946.96,1,1,39,93.2,8.2
27025,,,,,,,,,.5056038,.499985,.6151558,,.7658123,.6841742,.8474505,0,19.38736,0,0,0,0,0,0,0,2.769623,8.308868,1150.337,0,13.22227,0,0,0,13.22227,66.11133,39.6668,317.3344,0,0,0,0,0,0,39.6668,26.44453,26.44453,92.55586,0,39.6668,0,2.769623,2.769623,11.07849,11.07849,0,1,1,4,4,0,0,0,0,0,0,2.858204,2.858204,11.43282,11.43282,31.14974,121.8733,734.355,232.0655,844.5472,28383,13.92966,5.59238,715.5082,618.1143,1333.622,6.376912,6.577927,6.577927,1181.573,918.58,2106.731,1,1,27,72.2,.3
36026,,,,,,,,,,.3377884,.4415349,.4381482,.4561096,.5197908,.5634544,0,46.71613,0,0,0,0,0,0,2.748008,0,30.22808,1230.681,0,0,0,0,14.31025,14.31025,100.1717,71.55123,343.4459,0,0,0,0,14.31025,14.31025,85.86147,71.55123,28.62049,128.7922,28.62049,114.482,0,0,2.748008,30.22808,32.97609,0,0,1,11,12,0,0,0,0,0,0,0,2.76786,30.44646,33.21431,37.72992,90.2823,924.8321,171.1321,1005.682,29411,13.95825,0,186.0721,196.731,382.8031,0,0,0,307.3787,285.8994,593.2781,0,0,36,14.7,.1
36022,87.81712,1,0,0,0,22.214,24.736,28.529,.4000448,.4026795,.4548209,.4424508,.460367,.4802461,.5362342,0,34.25293,0,0,0,0,0,0,0,0,24.26249,1392.865,0,30.95257,0,0,0,15.47628,38.69071,30.95257,332.7401,0,15.47628,0,0,0,7.738142,38.69071,15.47628,46.42885,85.11955,23.21442,61.90513,0,0,0,24.26249,24.26249,0,0,0,17,17,0,0,0,74.92882,74.92882,0,0,0,19.02226,19.02226,40.02151,107.5325,842.4729,182.7245,917.6648,68017,13.96296,1.484936,249.8369,192.7576,442.5945,1.563846,1.563846,1.563846,318.274,286.5045,606.3423,1,1,36,66.3,6.5
36087,,,,,,,,,.378469,.3777892,.4741646,.466842,.5133189,.5461202,.6268139,0,37.98986,0,0,0,0,0,0,1.187183,0,17.80775,1157.393,0,12.05618,0,0,0,6.028091,42.19664,60.28091,391.8259,0,12.05618,0,0,0,6.028091,42.19664,60.28091,18.08427,60.28091,18.08427,60.28091,0,0,1.187183,17.80775,18.99493,0,0,1,15,16,0,0,0,0,0,0,0,1.202545,18.03817,19.24071,27.99995,87.13028,829.7377,158.7823,901.3897,72843,13.99039,.399679,125.8466,147.4995,273.3461,1.943002,1.943002,1.943002,277.4996,221.9599,501.4026,1,1,36,44.1,.5
5018,,,,,,,,,.4954545,.4883021,.5867647,,.5986631,.603008,.6830214,0,31.742,0,0,0,0,0,0,0,0,19.0452,1492.958,0,0,0,28.16901,0,28.16901,28.16901,56.33803,591.5493,0,0,0,28.16901,0,28.16901,28.16901,28.16901,56.33803,84.50704,56.33803,84.50704,0,0,0,19.0452,19.0452,0,0,0,3,3,0,0,0,0,0,0,0,0,13.62583,13.62583,22.34689,96.32278,730.512,211.1395,845.3287,13852,13.99051,2.977941,334.2072,1237.523,1571.73,0,0,0,485.4839,1536.906,2022.39,0,1,5,41.2,3.6
33033,,,,,,,,,.426228,.4434271,.4832861,.4650066,.4483495,.4058534,.4357138,0,33.20038,0,.4611164,0,0,0,0,0,.9222327,16.13907,1242.046,0,30.66779,0,0,2.555649,12.77825,38.33474,40.89039,334.79,0,17.88955,0,0,2.555649,10.2226,28.11214,33.22344,46.00169,84.33643,30.66779,58.77993,.4611164,1.383349,1.383349,17.52242,17.52242,1,3,3,38,38,0,10.20096,10.20096,61.20575,61.20575,.4859252,.9718503,.9718503,15.54961,15.54961,43.34052,125.7055,1062.292,187.5092,1124.096,265444,14.01038,.8769141,256.1309,1006.649,1262.78,.86589,.86589,.86589,462.1209,1153.176,1616.162,1,1,33,73,1.8
27032,,,,,,,,,.4537528,.4550401,.6153648,,.8179119,.7286271,.8970873,0,34.60926,0,0,0,0,0,0,3.460926,0,25.95695,1103.055,0,38.56834,0,7.713669,0,7.713669,53.99568,61.70935,462.8201,0,30.85468,0,0,0,7.713669,46.28201,61.70935,53.99568,107.9914,38.56834,84.85036,0,0,3.460926,25.95695,29.41787,0,0,2,15,17,0,0,0,0,0,0,0,3.60237,25.21659,28.81896,29.67643,102.816,629.9816,198.3881,725.5538,44846,14.02935,5.675986,220.312,550.513,770.8251,5.906836,5.906836,5.906836,405.5114,663.8321,1075.25,1,1,27,69.2,.1
27048,,,,,,,,,.5561312,.5349741,.6293178,,.7193437,.7260363,.8139033,0,0,0,0,0,0,0,0,0,0,0,1154.734,0,0,0,0,0,0,0,0,115.4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.1608,177.8832,1051.128,285.6912,1158.936,5566,14.03223,0,214.2185,897.785,1112.003,0,0,0,375.7578,771.3514,1147.109,0,0,27,0,0
45005,,,,,,,,,.6621622,.5795796,.6381381,,.7522523,.6486486,.8438438,0,0,0,0,0,0,0,0,0,0,0,925.9259,0,0,0,0,0,0,0,0,925.9259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,23.39181,46.78363,444.4445,187.1345,584.7953,1242,14.05361,0,79.78979,2225.466,2305.255,0,0,0,245.6757,4568.063,4813.739,0,0,45,0,0
5025,,,,,,,,,.5206855,.5158656,.5774535,,.6066408,.5822734,.6427902,0,15.01727,0,0,0,0,0,0,0,0,15.01727,1757.945,0,0,0,0,0,67.61325,135.2265,135.2265,743.7458,0,0,0,0,0,0,135.2265,67.61325,67.61325,202.8398,0,135.2265,0,0,0,15.01727,15.01727,0,0,0,1,1,0,0,0,0,0,0,0,0,16.03592,16.03592,34.37489,130.6246,883.4347,295.6241,1048.434,8329,14.06439,2.254653,273.0727,659.2007,932.2734,0,0,0,597.9154,699.3426,1297.258,0,1,5,33.9,.5
39048,7421.14,.6830655,.2262659,.065303,.3219258,19.83296,17.21091,19.70475,.4302135,.4151599,.440173,.4173664,.4373227,.430526,.4430092,0,33.16383,0,.5818216,0,0,0,.5818216,.5818216,0,14.54554,1295.558,0,17.04681,0,0,3.409362,3.409362,51.14043,30.68426,320.48,0,3.409362,0,0,3.409362,3.409362,20.45617,23.86553,23.86553,75.00597,10.22809,30.68426,1.163643,1.163643,1.745465,15.70918,16.291,2,2,3,27,28,0,0,0,21.65909,21.65909,1.206513,1.206513,1.809769,15.68467,16.28792,40.45685,96.30996,974.1636,153.6294,1031.483,201149,14.07095,.0830348,216.8878,211.9931,428.8809,0,0,0,351.8747,176.3729,528.2476,0,1,39,68.7,1.1
23013,32464.41,.8605547,.2252965,0,.3557148,19.82938,18.75712,23.10672,.468601,.4446652,.5171911,.517015,.5540599,.5719519,.6666948,0,37.36683,0,.7950389,0,0,0,.7950389,0,1.590078,18.2859,1488.045,0,8.478888,0,4.239444,0,25.43666,42.39444,76.30999,500.2544,0,4.239444,0,4.239444,0,8.478888,33.91555,67.8311,38.15499,80.54944,16.95778,50.87333,1.590078,3.180156,3.180156,21.46605,21.46605,2,4,4,27,27,0,0,0,19.8794,19.8794,1.823703,3.647405,3.647405,21.88443,21.88443,58.60136,136.0309,934.0568,212.0121,1010.038,138557,14.07372,1.013504,212.5388,398.5479,611.0866,1.069293,1.069293,1.069293,410.1291,512.7371,923.9355,1,1,23,64.9,7.1
51018,,,,,,,,,.4412783,.4532623,.4375499,,.6221039,.6513981,.6812251,0,22.76349,0,0,0,0,0,0,0,0,0,468.9332,0,0,0,0,0,0,0,0,117.2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,18.41485,95.75722,548.7625,220.9782,673.9835,3780,14.09236,0,105.6831,720.759,826.4421,0,0,0,196.1358,1174.879,1371.015,0,0,51,0,0
51020,,,,,,,,,.5513166,.5351441,.5573295,,1.051006,1.198839,1.368443,0,15.59576,0,0,0,0,0,0,0,0,15.59576,944.6694,0,67.47639,0,0,0,0,0,67.47639,202.4292,0,0,0,0,0,0,0,67.47639,67.47639,67.47639,0,0,0,0,0,15.59576,15.59576,0,0,0,1,1,0,0,0,0,0,0,0,0,15.72327,15.72327,14.06346,54.49591,311.1541,138.8767,395.5349,3156,14.10013,0,120.2737,974.0846,1094.358,0,0,0,345.9175,2671.694,3017.611,0,0,51,0,0
27007,,,,,,,,,.3904577,.3871693,.4522273,,.4999756,.4294411,.5262701,0,28.55123,0,0,0,0,0,0,1.359582,0,13.59582,1394.7,0,18.19174,0,0,6.063914,0,18.19174,54.57522,497.2409,0,6.063914,0,0,0,0,12.12783,42.4474,24.25565,42.4474,6.063914,18.19174,0,0,1.359582,13.59582,14.95541,0,0,1,10,11,0,0,0,0,0,0,0,1.463957,14.63957,16.10353,23.29044,94.35615,759.4277,196.2767,861.3483,74153,14.10478,3.066843,208.504,1026.553,1235.057,2.579336,5.623197,5.623197,371.1263,1229.543,1606.292,1,1,27,78.5,.7
11044,6158.593,.8989248,.2350788,.1679134,0,26.45457,21.71827,23.02318,.3806667,.3971814,.4970329,.4912142,.5569698,.5072017,.5909068,0,28.7886,0,0,0,0,0,0,1.935368,.9676842,14.9991,1329.44,1.345587,14.80146,0,0,0,10.7647,41.7132,41.7132,345.8159,1.345587,6.727936,0,0,0,8.073523,33.63968,33.63968,26.91174,68.62495,16.14705,49.78672,0,.9676842,2.903053,15.96679,17.90216,0,4,12,66,74,0,1.459077,3.647691,20.42707,22.61569,0,.7376345,2.581721,13.64624,15.49032,26.46839,73.33263,536.5295,150.4606,613.6575,258653,14.10751,.6962423,541.5085,265.2202,806.7287,.4814787,.4814787,1.242937,368.7672,782.8198,1152.83,1,1,11,84.6,8.6
48030,,,,,,,,,.4937553,.4826347,.5970916,,.6686056,.6704876,.752438,0,45.0045,0,0,0,0,0,0,0,0,45.0045,866.8243,0,0,0,0,0,0,78.80221,78.80221,315.2088,0,0,0,0,0,0,0,78.80221,0,78.80221,0,0,0,0,0,45.0045,45.0045,0,0,0,3,3,0,0,0,0,0,0,0,0,46.21784,46.21784,33.38675,71.22507,618.7678,140.2244,687.7671,5405,14.14707,3.180496,170.4722,784.1848,954.657,4.321642,4.321642,4.321642,331.3105,1468,1803.632,1,1,48,0,0
33001,,,,,,,,,.5201784,.5061135,.5680054,.519453,.5498183,.5080142,.5560678,0,35.52078,0,.9472209,.4736104,0,.9472209,.4736104,2.368052,.4736104,14.68192,1429.37,0,21.29415,2.661769,0,5.323538,5.323538,82.51484,31.94123,364.6624,0,2.661769,0,0,5.323538,5.323538,71.86776,26.61769,34.603,117.1178,13.30884,85.17661,2.841663,3.315273,5.683325,17.9972,20.36525,6,7,12,38,43,0,0,9.82801,34.39803,44.22604,3.187183,3.71838,5.311972,16.46711,18.06071,46.58499,135.4621,1050.415,197.9464,1112.899,272930,14.16631,9.107874,733.3096,967.3491,1700.659,0,.2686038,.918247,1753.264,912.7594,2666.942,1,1,33,83.5,4.1
50008,,,,,,,,,,,,,,,,1,29.57025,0,0,0,0,0,0,0,0,19.7135,1063.245,0,18.33181,0,0,0,18.33181,54.99542,18.33181,439.9633,0,18.33181,0,0,0,0,54.99542,18.33181,36.66361,91.65903,18.33181,73.32722,0,0,0,19.7135,19.7135,0,0,0,6,6,0,0,0,0,0,0,0,0,19.90182,19.90182,37.43636,85.81566,780.4041,148.5936,843.182,22121,14.18723,0,122.9985,111.9091,234.9076,0,0,0,238.6719,188.5201,427.1921,0,0,50,20.2,0
15045,386.5891,1,0,0,0,20.785,21.643,18.706,.5546477,.480336,.5333573,.5221006,.5428437,.5587686,.5111423,0,37.66644,0,.2003534,0,.4007069,0,.6010603,2.003534,.6010603,22.63994,1722.912,.9873423,21.72153,0,7.898738,.9873423,12.83545,117.4937,44.4304,500.5825,.9873423,12.83545,0,7.898738,.9873423,5.924054,82.93675,39.49369,44.4304,161.9241,28.63293,111.5697,1.202121,1.803181,3.806715,24.44312,26.44665,6,9,19,122,132,2.887691,4.331536,6.497304,41.14959,43.31536,.5591809,.8387713,2.795905,18.17338,20.13051,55.94683,109.0569,852.1885,207.7125,950.844,513847,14.20026,.8604987,218.9445,214.1916,433.1361,.9115556,.9115556,.9115556,405.5714,226.529,633.012,1,1,15,93.6,17
48023,,,,,,,,,.5032986,.4930682,.5958027,,.7040826,.7063773,.8329668,0,18.33517,0,0,0,0,0,0,4.583792,4.583792,0,1287.173,0,22.19263,0,0,0,0,44.38527,0,510.4305,0,0,0,0,0,0,44.38527,0,22.19263,66.5779,0,44.38527,0,4.583792,9.167583,4.583792,9.167583,0,1,2,1,2,0,0,0,0,0,0,4.868312,9.736625,4.868312,9.736625,25.79884,88.97968,740.2688,176.9063,828.1954,16522,14.20858,0,215.8968,184.0468,399.9436,0,0,0,420.904,354.2299,775.1339,0,0,48,34.8,0
