oldcode,total_pop_00,pop18_24_00,pop25_34_00,pop35_44_00,pop45_64_00,pop65plus_00,hsplus_18_24_00,somecollege_18_24_00,collegeplus_18_24_00,hsplus_25_34_00,somecollege_25_34_00,collegeplus_25_34_00,hsplus_35_44_00,somecollege_35_44_00,collegeplus_35_44_00,hsplus_45_64_00,somecollege_45_64_00,collegeplus_45_64_00,hsplus_65plus_00,somecollege_65plus_00,collegeplus_65plus_00,pcthsplus_18_24_00,pctsomecollege_18_24_00,pctcollegeplus_18_24_00,pcthsplus_25_34_00,pctsomecollege_25_34_00,pctcollegeplus_25_34_00,pcthsplus_35_44_00,pctsomecollege_35_44_00,pctcollegeplus_35_44_00,pcthsplus_45_64_00,pctsomecollege_45_64_00,pctcollegeplus_45_64_00,pcthsplus_65plus_00,pctsomecollege_65plus_00,pctcollegeplus_65plus_00,povrate60
3008,155032,10757,15465,20905,41329,31648,6030,2301,239,12204,6536,1282,16614,9082,1954,33915,20384,4850,22018,10622,2769,.5605652,.2139072,.0222181,.7891368,.4226317,.0828969,.7947381,.4344415,.0934705,.8206102,.493213,.117351,.6957154,.3356294,.0874937,24.66245
3009,97470,9440,11263,13450,19855,9647,5171,2219,94,8213,4489,895,10153,5811,1364,15102,10270,3367,5120,2982,1035,.5477754,.2350636,.0099576,.7292018,.3985617,.0794637,.7548699,.4320446,.1014126,.7606145,.5172501,.1695794,.530735,.3091117,.1072872,52.00044
3010,843746,97657,113359,129268,183906,119667,69949,47003,6030,94251,68580,27172,110398,81704,33945,159072,118629,56532,91996,59461,28459,.7162722,.481307,.0617467,.8314382,.6049806,.2396987,.8540242,.6320512,.262594,.8649637,.6450524,.3073962,.7687666,.4968872,.2378183,20.23236
3011,179727,17088,23623,26072,40166,29241,8876,4071,371,15904,8963,1397,18949,10410,2307,31389,19603,6075,20347,11358,4398,.5194288,.2382374,.0217111,.6732422,.3794184,.0591373,.726795,.3992789,.0884857,.7814819,.4880496,.1512473,.695838,.3884272,.1504053,38.99426
3012,38381,3287,4556,5802,8024,4063,1699,829,75,3120,1933,544,3886,2330,831,4785,3106,1426,1824,1122,601,.5168847,.2522057,.0228172,.6848112,.4242757,.119403,.669769,.4015857,.1432265,.596336,.3870887,.1777169,.4489294,.2761506,.1479203,35.74834
3013,167517,12932,15164,22653,45698,36708,8391,4894,462,12046,7741,2275,19178,12656,3986,41304,29428,11624,29319,18145,7520,.6488556,.3784411,.0357253,.7943814,.5104854,.1500264,.8465987,.5586898,.175959,.903847,.6439669,.2543656,.7987087,.4943064,.20486,23.26754
3014,320052,34940,38946,42768,60434,53212,21504,10898,708,26386,16580,4330,26982,17596,4916,40426,25678,8428,34772,18444,5464,.6154551,.3119061,.0202633,.6775022,.4257177,.1111796,.6308923,.4114291,.1149458,.6689281,.4248933,.1394579,.6534616,.3466136,.1026836,24.90828
4001,20749,1792,2397,3082,5102,3307,1264,594,79,2134,1089,348,2509,1135,358,3765,1701,686,1649,605,300,.7053571,.3314732,.0440848,.8902795,.4543179,.1451815,.8140818,.3682674,.1161583,.7379459,.3333987,.1344571,.4986393,.1829453,.0907167,45.90302
4002,24209,2076,3165,3337,5876,3344,1391,492,57,2679,1172,303,2626,921,304,4462,1883,740,1630,623,235,.6700385,.2369942,.0274566,.8464455,.3703001,.0957346,.7869344,.2759964,.0910998,.7593601,.3204561,.125936,.4874402,.1863038,.0702751,47.21237
4003,38386,2440,3285,4812,10485,10279,1756,679,37,2825,1520,478,4057,2324,737,8589,4415,1477,6908,3288,996,.7196721,.2782787,.0151639,.8599696,.4627093,.1455099,.8431006,.4829593,.1531588,.8191702,.4210777,.1408679,.6720498,.3198755,.0968966,45.16038
4004,153406,14068,21707,23596,32120,22013,9337,4723,586,17405,10852,4935,19917,11805,4985,26842,15789,6496,15807,8881,3794,.6637049,.3357265,.0416548,.8018151,.4999309,.227346,.8440837,.5002967,.2112646,.8356787,.4915629,.2022416,.7180757,.4034434,.1723527,39.40473
4005,33948,2930,4171,4922,8344,5633,2128,947,51,3568,2065,599,4192,2341,621,6787,3691,1246,3179,1554,458,.7262799,.3232082,.0174061,.8554304,.4950851,.1436106,.8516863,.4756197,.1261682,.8133988,.4423538,.1493289,.5643529,.2758743,.0813066,44.08264
4006,12600,1341,1472,1877,2773,2246,844,306,41,1085,496,148,1431,622,255,2091,1012,428,967,362,167,.6293811,.2281879,.0305742,.7370924,.3369565,.1005435,.7623868,.3313799,.1358551,.754057,.3649477,.1543455,.4305432,.1611754,.0743544,50.99333
4007,5744,424,660,940,1404,902,298,121,33,509,214,44,803,270,64,967,376,134,406,124,43,.7028302,.2853774,.0778302,.7712121,.3242424,.0666667,.8542553,.287234,.0680851,.6887465,.2678063,.0954416,.4501109,.1374723,.0476718,58.79927
4008,25357,2301,2912,3758,6521,4016,1353,466,49,2098,971,276,2788,1424,464,5309,3028,1216,2155,1072,424,.5880052,.2025206,.0212951,.720467,.3334478,.0947802,.741884,.378925,.1234699,.8141389,.464346,.1864745,.5366036,.2669323,.1055777,45.89847
4009,14117,1316,1726,1990,3102,2244,849,301,33,1207,511,137,1552,674,261,2157,1068,503,904,371,157,.6451368,.2287234,.025076,.6993048,.2960603,.0793743,.7798995,.3386935,.1311558,.6953579,.344294,.1621535,.4028521,.1653298,.0699643,67.34337
4010,23546,5063,2700,3001,4571,3463,4194,3303,268,2332,1399,518,2570,1447,686,3628,2111,1046,1809,935,472,.8283626,.65238,.052933,.8637037,.5181481,.1918519,.8563812,.4821726,.2285905,.7936994,.4618245,.228834,.5223795,.2699971,.136298,47.13569
4011,17609,1492,2028,2405,4321,3421,1085,464,30,1563,698,194,1844,692,196,2816,1004,375,1156,382,135,.7272118,.3109919,.0201072,.7707101,.3441814,.0956607,.766736,.2877339,.0814969,.651701,.2323536,.0867855,.3379129,.1116633,.0394621,49.47639
4012,24046,1714,2405,3374,6457,5063,1231,525,37,2034,1028,382,2812,1411,446,5261,2808,1135,2830,1400,439,.718203,.3063011,.0215869,.8457381,.4274428,.1588358,.8334321,.418198,.1321873,.8147747,.4348769,.1757782,.5589572,.2765159,.0867075,57.21098
4013,8571,705,1104,1277,2103,1175,496,206,17,956,440,143,1059,451,163,1637,638,215,483,152,44,.7035461,.2921986,.0241135,.865942,.3985507,.129529,.8292874,.3531715,.1276429,.7784118,.3033761,.1022349,.4110638,.1293617,.0374468,58.14674
4014,25603,3443,3112,3339,5480,4108,2699,1793,119,2675,1415,587,2855,1416,618,4384,2354,1101,1964,951,388,.7839094,.5207668,.0345629,.8595758,.4546915,.1886247,.8550464,.4240791,.1850854,.8,.429562,.2009124,.4780915,.2314995,.0944499,46.16254
4015,20336,1811,2354,3078,4855,3193,1255,546,40,2013,1044,403,2540,1194,328,3702,1414,577,1608,632,247,.6929873,.3014909,.0220872,.8551402,.4435004,.171198,.8252112,.3879142,.1065627,.7625129,.2912461,.1188466,.5036016,.197933,.0773567,52.21636
4016,82148,12368,11620,11941,17528,9636,10025,6683,658,10145,6299,2773,10114,5734,2613,13984,7881,3937,4967,2681,1301,.8105595,.540346,.0532018,.8730637,.5420826,.2386403,.8469977,.4801943,.2188259,.7978092,.4496235,.224612,.5154629,.2782275,.1350145,41.63079
4017,53247,4870,6856,8679,12202,6028,3115,1521,111,5286,2758,690,6822,3618,1020,9205,4646,1355,2824,962,211,.6396304,.3123203,.0227926,.7710035,.4022754,.1006418,.7860352,.4168683,.1175251,.7543845,.3807572,.1110474,.4684804,.1595886,.0350033,46.09004
4018,50866,5136,6886,7910,10407,5048,3284,1737,250,5805,3157,1152,5942,2968,936,7153,3924,1466,2025,852,309,.6394081,.3382009,.048676,.8430148,.4584664,.167296,.751201,.3752213,.1183312,.6873258,.3770539,.1408667,.401149,.1687797,.0612124,63.3959
4019,19526,1799,2422,3078,4239,2673,1186,483,54,2030,980,264,2437,1111,338,2903,1279,472,1112,374,151,.6592551,.2684825,.0300167,.8381503,.4046243,.1090008,.7917479,.3609487,.1098116,.6848313,.3017221,.111347,.416012,.1399177,.0564908,60.74405
4020,9210,898,909,1329,2188,1563,498,193,21,764,307,91,1036,444,209,1584,602,230,619,186,46,.5545657,.2149221,.0233853,.840484,.3377338,.10011,.7795335,.3340858,.1572611,.7239488,.2751371,.1051188,.3960333,.1190019,.0294306,57.58924
4021,15341,1399,1661,2259,3455,2199,927,341,28,1327,701,293,1731,722,285,2342,1016,402,823,341,80,.6626161,.2437455,.0200143,.7989163,.4220349,.1763998,.7662683,.3196104,.126162,.6778582,.2940666,.1163531,.374261,.1550705,.0363802,59.62214
4022,18723,2449,2359,2761,3978,2455,2002,1234,85,1963,1220,453,2267,1122,529,3074,1603,790,1136,529,222,.8174765,.5038791,.034708,.8321323,.5171683,.1920305,.8210793,.4063745,.1915973,.7727501,.4029663,.1985923,.4627291,.2154786,.0904277,55.92202
4023,86014,14235,12435,13439,16840,8135,11617,8462,966,11172,7696,3418,12038,7612,3918,14317,8708,4225,4854,2451,1259,.8160871,.5944503,.0678609,.8984318,.6188983,.2748693,.8957512,.5664112,.2915395,.8501781,.5171021,.2508907,.596681,.3012907,.1547634,45.3821
4024,17771,1653,2091,2644,4133,2786,1139,438,36,1822,1033,260,2157,1035,349,3072,1602,527,1234,494,149,.6890502,.2649728,.0217786,.8713534,.494022,.1243424,.8158094,.3914523,.131997,.7432858,.3876119,.1275103,.4429289,.1773151,.0534817,50.21872
4025,11642,802,1198,1567,3137,2341,533,237,8,1039,468,146,1286,608,180,2443,1159,344,1180,497,194,.6645885,.2955112,.0099751,.8672788,.3906511,.1218698,.8206764,.3880025,.1148692,.7787696,.3694613,.1096589,.5040581,.2123024,.0828706,63.32052
4026,88068,6819,9504,12535,21828,18827,4447,1992,198,7709,4295,1288,10027,6034,1927,18126,10680,4651,13223,7538,3397,.6521484,.292125,.0290365,.8111321,.451915,.1355219,.7999202,.4813721,.1537296,.8304013,.4892798,.213075,.7023424,.4003824,.1804324,39.00112
4027,16464,1459,2178,2679,3985,1982,1067,397,24,1886,1012,284,2306,1094,322,3216,1373,470,946,299,119,.7313228,.2721042,.0164496,.865932,.4646465,.1303949,.8607689,.4083613,.1201941,.8070263,.344542,.1179423,.4772957,.1508577,.0600404,46.53896
4028,37331,3766,5173,5496,8591,5250,2626,977,89,4479,2141,779,4388,1987,624,6334,2603,941,2461,991,326,.6972916,.2594264,.0236325,.8658419,.4138798,.1505896,.7983989,.3615357,.1135371,.7372832,.3029915,.1095332,.4687619,.1887619,.0620952,49.75391
4029,23587,2480,2972,3550,4986,3361,1544,702,85,2233,1007,334,2690,1289,382,3678,1686,712,1684,604,203,.6225806,.2830645,.0342742,.7513459,.3388291,.1123822,.7577465,.3630986,.1076056,.7376655,.3381468,.1427998,.5010414,.1797084,.0603987,52.37788
4030,30353,2732,3509,4598,7379,4774,1949,864,51,2959,1516,438,3869,1739,430,5763,2666,1036,2250,884,363,.7133968,.3162518,.0186676,.8432602,.4320319,.1248219,.8414528,.3782079,.0935189,.7810001,.3612956,.1403984,.4713029,.1851697,.0760369,37.14945
4031,14300,1251,1830,2182,3071,2188,824,407,57,1414,685,214,1723,855,253,2327,1066,435,1094,442,176,.658673,.3253397,.0455635,.7726776,.3743169,.1169399,.7896425,.3918423,.1159487,.7577336,.3471182,.1416477,.5,.202011,.0804388,46.5284
4032,34233,3417,4146,5416,8189,4954,2371,1145,125,3612,1908,638,4484,2004,737,6474,3172,1258,2573,1038,485,.6938835,.3350893,.0365818,.8712012,.4602026,.1538833,.8279173,.3700148,.1360783,.7905727,.3873489,.1536207,.5193783,.2095277,.0979007,55.91365
4033,13249,1022,1469,1847,3413,2795,735,364,50,1276,659,155,1454,751,168,2604,1336,480,1650,761,309,.7191781,.3561644,.0489237,.8686181,.4486045,.105514,.7872225,.4066053,.0909583,.7629651,.3914445,.1406387,.5903399,.2722719,.1105546,60.48956
4034,18418,2305,2084,2680,4456,2984,1279,500,29,1708,777,299,2223,1025,293,2926,1130,454,1203,449,212,.5548807,.2169197,.0125813,.8195778,.3728407,.1434741,.8294776,.3824627,.1093284,.6566427,.2535907,.1018851,.4031501,.1504692,.0710456,46.60654
4035,84278,9919,10861,12839,18629,10803,6862,3679,213,9180,4968,1520,10437,5800,1974,14843,8387,3775,5295,2100,1064,.6918036,.3709043,.0214739,.845226,.4574164,.1399503,.8129138,.4517486,.1537503,.7967685,.450212,.202641,.4901416,.1943904,.0984912,47.88948
4036,22781,2335,2972,3394,5149,3386,1523,812,109,2326,1012,405,2536,1130,497,3871,1904,870,1344,568,185,.6522484,.3477516,.0466809,.782638,.3405114,.1362719,.747201,.3329405,.1464349,.7517965,.3697805,.1689648,.3969285,.1677496,.0546367,53.43197
4037,8559,737,897,1177,2108,1510,448,217,34,731,370,84,870,384,123,1411,618,196,704,296,140,.6078697,.2944369,.046133,.8149387,.4124861,.0936455,.7391674,.3262532,.104503,.6693549,.2931689,.0929791,.4662252,.1960265,.0927152,59.29807
4038,17774,1839,2126,2469,4124,3105,1279,675,10,1721,781,180,1927,874,276,2722,1053,406,1109,429,142,.6954867,.3670473,.0054377,.8095014,.3673565,.084666,.7804779,.3539895,.1117861,.6600388,.2553346,.0984481,.3571659,.1381643,.0457327,60.56177
4039,12580,1431,1656,1889,2604,1775,779,350,31,1064,458,96,1264,701,135,1564,702,232,563,248,114,.5443746,.2445842,.0216632,.6425121,.2765701,.057971,.6691371,.3710958,.0714664,.6006144,.2695853,.0890937,.3171831,.1397183,.0642254,71.60867
4040,14492,1896,2279,2515,2993,1746,1088,275,17,1691,481,122,1817,1043,205,2001,786,290,687,286,112,.5738397,.1450422,.0089662,.7419921,.2110575,.0535323,.7224652,.4147117,.0815109,.66856,.2626128,.0968928,.3934708,.163803,.0641466,62.44121
4041,13628,1283,1560,1915,3501,2033,984,453,12,1347,647,116,1577,835,230,2730,1312,402,963,385,145,.7669525,.3530787,.0093531,.8634616,.4147436,.074359,.8234987,.4360313,.1201044,.7797772,.3747501,.1148243,.4736842,.1893753,.0713232,55.24483
4042,22486,1778,2705,3312,5388,3599,1189,451,34,2244,1131,319,2522,1104,270,4055,1898,618,1651,576,201,.6687289,.2536558,.0191226,.8295749,.4181146,.1179298,.7614734,.3333333,.0815217,.7525983,.3522643,.1146993,.4587385,.1600445,.0558488,55.05943
4043,52828,4390,7197,9326,11473,5472,3049,1289,156,6362,3840,1342,8025,4498,1588,9094,4786,1681,2504,917,263,.6945331,.2936219,.0355353,.8839794,.5335556,.1864666,.8604975,.4823075,.1702766,.7926436,.4171533,.1465179,.4576024,.1675804,.0480629,55.25238
4044,14243,1171,1631,2191,3469,2036,742,294,22,1188,471,156,1761,708,202,2442,1036,394,935,487,186,.6336464,.2510675,.0187874,.7283875,.2887799,.0956468,.8037426,.3231401,.0921953,.7039493,.2986451,.1135774,.4592338,.2391945,.0913556,61.22181
4045,16140,1020,1438,2320,4589,3246,742,207,12,1143,514,116,1909,870,212,3719,2008,570,2039,978,312,.727451,.2029412,.0117647,.794854,.3574409,.0806676,.8228448,.375,.0913793,.8104162,.4375681,.1242101,.6281577,.3012939,.0961183,55.29992
4046,40443,4202,5561,5955,8905,5369,2872,1337,114,4439,2494,850,4737,2525,758,7040,3604,1209,2947,1315,411,.6834841,.3181818,.0271299,.7982377,.4484805,.1528502,.795466,.4240134,.127288,.7905671,.4047165,.1357664,.5488918,.2449246,.0765506,46.45344
4047,51979,5579,6874,7657,10545,6536,3158,1237,73,5286,2509,713,5835,3022,982,6857,3567,1386,2486,1215,490,.5660512,.2217243,.0130848,.7689846,.3649985,.1037242,.7620478,.3946715,.1282487,.6502608,.3382646,.1314367,.380355,.1858935,.0749694,59.18905
4048,10254,819,1015,1440,2332,1815,528,179,9,793,343,83,1097,423,135,1587,628,237,734,297,102,.6446887,.2185592,.010989,.7812808,.337931,.0817734,.7618055,.29375,.09375,.6805317,.2692967,.1016295,.4044077,.1636364,.0561983,67.09931
4049,9245,651,943,1341,2434,1746,377,147,8,736,322,86,1079,522,117,1844,834,244,855,299,124,.5791091,.2258064,.0122888,.7804878,.3414634,.0911983,.8046234,.3892618,.0872483,.7576007,.3426459,.1002465,.4896907,.1712486,.0710195,51.05588
4050,9955,900,1163,1351,2476,1585,634,359,36,907,429,155,999,352,129,1894,913,328,742,268,92,.7044445,.3988889,.04,.7798796,.3688736,.133276,.7394522,.2605478,.0954848,.7649435,.3687399,.1324717,.4681388,.1690852,.0580442,57.83323
4051,8608,698,900,1258,2381,1275,465,144,9,728,296,89,981,442,128,1774,875,340,598,269,130,.6661891,.2063037,.012894,.8088889,.3288889,.0988889,.7798092,.3513514,.1017488,.7450651,.3674926,.1427971,.4690196,.2109804,.1019608,73.03766
4052,28790,2570,3044,4443,6526,4962,1671,810,64,2617,1358,362,3626,1985,538,5048,2818,1048,2652,1160,467,.6501945,.3151751,.0249027,.859724,.4461235,.1189225,.8161153,.4467702,.1210894,.7735213,.4318112,.1605884,.5344619,.2337767,.0941153,44.67363
4053,10209,793,1251,1558,2532,1518,552,259,8,1047,420,131,1263,616,203,2002,877,279,751,307,147,.6960908,.3266078,.0100883,.8369305,.3357314,.1047162,.8106547,.3953787,.1302952,.7906793,.3463665,.1101896,.4947299,.2022398,.0968379,62.10075
4054,26445,2729,2689,3522,5541,3668,1428,637,21,2110,1220,323,2545,1510,405,3518,2094,904,1416,685,274,.5232686,.2334188,.0076951,.7846783,.4537003,.120119,.7226008,.4287337,.1149915,.6349034,.3779101,.1631474,.3860414,.1867503,.0747001,62.65526
4055,11303,904,1348,1607,2762,1936,597,284,19,1076,536,177,1211,565,200,2076,852,284,905,318,109,.6603982,.3141593,.0210177,.7982196,.3976261,.1313056,.7535781,.3515868,.1244555,.7516292,.3084721,.102824,.4674587,.1642562,.0563017,53.85487
4056,25614,2451,3309,3630,6095,3640,1593,567,29,2592,985,274,2779,1020,184,3766,1341,415,1202,413,180,.6499388,.2313341,.0118319,.7833182,.297673,.0828045,.7655647,.2809917,.0506887,.6178835,.2200164,.0680886,.3302198,.1134615,.0494506,58.40194
4057,20229,1708,2362,2739,4958,3446,1141,583,45,1934,894,242,2051,1063,277,3918,2123,706,1896,832,253,.6680328,.3413349,.0263466,.8187976,.3784928,.1024555,.7488135,.3880979,.1011318,.790238,.4281968,.1423961,.5502031,.2414394,.0734185,47.7607
4058,54469,6827,7119,8336,11902,6940,5153,3528,447,6146,3599,1339,6978,4078,1859,9625,5548,2564,3814,1837,751,.7547971,.5167716,.0654753,.8633235,.5055485,.1880882,.8370921,.4892035,.2230086,.8086876,.4661402,.215426,.5495677,.2646974,.1082133,46.94405
4059,9539,782,1069,1475,2353,1653,530,202,7,955,486,120,1123,516,161,1701,690,221,691,235,90,.6777493,.258312,.0089514,.8933583,.4546305,.1122544,.7613559,.3498305,.1091525,.7229069,.2932427,.0939227,.4180278,.1421658,.0544465,50.70755
4060,361474,36564,54479,57923,81904,41615,26083,15190,3106,48381,35214,17422,51139,35625,16850,71136,48394,24856,28392,15904,7196,.7133519,.4154359,.0849469,.8880669,.6463775,.319793,.882879,.6150407,.2909034,.868529,.5908625,.3034772,.682254,.3821699,.1729184,28.47532
4061,18195,1675,2078,2598,4422,3109,1100,433,37,1658,857,368,2138,941,321,3307,1374,426,1349,596,179,.6567164,.2585075,.0220896,.7978826,.4124158,.1770934,.8229407,.3622017,.1235566,.7478517,.3107191,.0963365,.4339016,.1917015,.0575748,53.55946
4062,29329,3179,3937,4578,6113,3545,1944,928,60,2846,1447,343,3619,1929,490,4101,2033,672,1273,477,241,.6115131,.2919157,.0188739,.7228854,.3675387,.0871222,.7905199,.421363,.1070336,.6708654,.3325699,.1099297,.3590973,.1345557,.0679831,69.18958
4063,83529,6998,11511,13725,20211,10349,4897,2352,197,10037,6070,1841,12091,6533,2245,16932,8911,3408,6878,3397,1636,.6997713,.336096,.0281509,.8719486,.5273217,.159934,.8809472,.4759927,.1635701,.8377616,.4408985,.168621,.6646053,.3282443,.1580829,29.12153
4064,10996,991,1348,1535,2646,1612,619,178,0,944,359,94,1158,508,165,1853,789,255,713,358,87,.6246216,.1796166,0,.7002968,.2663205,.0697329,.7543974,.3309446,.1074919,.7003024,.2981859,.0963719,.4423077,.2220844,.0539702,60.25554
4065,8261,645,847,1150,2221,1574,479,218,13,692,234,77,891,377,78,1634,669,220,723,307,111,.7426357,.3379845,.020155,.8170012,.2762692,.0909091,.7747826,.3278261,.0678261,.7357047,.3012157,.0990545,.4593393,.1950445,.070521,64.45129
4066,115071,11190,15694,18386,25660,14861,7361,3911,416,12524,7535,2294,14915,9354,3384,20680,12634,4864,9007,4341,1841,.6578195,.3495085,.0371761,.798012,.4801198,.1461705,.811215,.5087566,.1840531,.8059236,.4923617,.1895557,.606083,.2921069,.1238813,31.14722
4067,15757,1609,2238,2151,3361,2078,948,372,43,1449,785,203,1463,673,214,2419,1117,308,1018,450,182,.5891858,.2311995,.0267247,.6474531,.3507596,.090706,.6801488,.3128777,.0994886,.7197263,.3323416,.0916394,.4898941,.2165544,.0875842,43.14009
4068,17119,1194,1711,2145,4397,4041,776,276,47,1404,690,170,1723,796,191,3384,1619,480,2455,1148,420,.6499162,.2311558,.0393635,.8205728,.4032729,.0993571,.8032634,.3710956,.0890443,.7696157,.3682056,.1091653,.6075229,.2840881,.1039347,62.54052
4069,11499,904,1090,1587,3285,2157,615,228,32,852,305,64,1323,524,163,2434,1131,405,915,440,160,.6803097,.2522124,.0353982,.7816514,.2798165,.0587156,.8336484,.3301827,.1027095,.7409437,.3442922,.1232877,.4242003,.203987,.0741771,67.59603
4070,45629,4154,5272,7001,10322,7391,2691,1160,79,4358,2389,860,5763,3224,1116,8102,4246,1648,4120,1836,843,.6478093,.2792489,.0190178,.8266312,.4531487,.1631259,.8231681,.4605056,.1594058,.7849254,.4113544,.159659,.5574347,.2484102,.1140576,36.6033
4071,16192,1171,1562,2149,4101,3790,801,261,30,1291,631,189,1661,756,183,3139,1514,455,2220,1140,506,.6840308,.2228864,.0256191,.8265045,.4039693,.1209987,.7729176,.3517915,.0851559,.7654231,.3691782,.1109485,.585752,.3007916,.1335092,62.79004
4072,157715,26240,24385,23524,30482,15628,19812,14195,2031,20206,13377,6709,19551,12101,6038,25173,15217,7790,9827,5384,2538,.7550305,.540968,.0774009,.8286241,.5485749,.2751282,.8311086,.5144108,.256674,.8258317,.4992127,.2555607,.6288072,.3445098,.1624008,34.66954
4073,67165,9245,8555,9833,14802,9176,7124,4704,360,7221,3817,1562,8058,4224,1670,11230,5695,2462,4366,2026,880,.7705787,.5088156,.03894,.8440678,.4461718,.1825833,.8194854,.4295739,.1698363,.7586812,.3847453,.1663289,.4758064,.2207934,.0959024,46.873
4074,8741,805,874,1265,2108,1469,490,164,17,715,298,74,934,333,97,1339,561,212,478,174,77,.6086956,.2037267,.021118,.8180778,.3409611,.0846682,.7383399,.2632411,.0766798,.6351992,.266129,.1005693,.3253914,.1184479,.0524166,66.27509
