oldcode,_type_,_freq_,ed_25plus_hsormore70,ed_25plus_collegeormore70,ed_18_24_hsormore70,ed_18_24_collegeormore70,total_pop25_plus70,total_pop18_24_70,total_pop70,povrate60
19037,0,1,.4775868,.1063216,.6527026,.0513797,57533,14967,111419,38.43578
19038,0,1,.3566276,.04711,.510574,.0241692,11505,2979,24451,33.33765
19039,0,1,.2561702,.0385816,.4867173,.0260911,10575,2108,21338,62.44209
19040,0,1,.4472289,.0900719,.6074012,.0352547,60374,13133,113630,42.76767
19041,0,1,.2675159,.0410931,.4929906,.0186916,4867,856,8988,63.94254
19042,0,1,.2992318,.0677813,.4762148,.0097187,11065,1955,20668,60.96305
19043,0,1,.3648328,.0502672,.5264423,.0240385,10106,1664,17906,55.58424
19044,0,1,.4247036,.0370074,.6193091,.0272808,24968,5645,50127,16.76732
19045,0,1,.4326945,.059301,.4936667,.0533333,13305,3000,28749,33.36833
19046,0,1,.2871068,.0525033,.448468,.0111421,4514,1077,9678,64.39753
19047,0,1,.3623393,.0560075,.5679893,.0325457,8481,2243,19220,52.03965
19048,0,1,.3840505,.0387582,.5475367,.0259291,10759,2314,23039,48.11213
19049,0,1,.2694781,.0528439,.4500835,.0188873,38415,7783,77333,61.77502
19050,0,1,.224813,.0361884,.4270956,.0321724,14839,3388,31537,60.87627
19051,0,1,.3730285,.0578787,.483272,.0339165,27644,6516,58784,37.99136
19052,0,1,.4910481,.112583,.5040171,.0380289,31781,5601,61446,42.94674
19053,0,1,.3416075,.0776147,.6207083,.0305426,31141,9233,63619,53.64775
19054,0,1,.2589839,.0580339,.3695364,.005298,4842,755,9321,66.7013
19055,0,1,.3558929,.0572619,.5028334,.0259049,33600,8647,73267,34.39795
19056,0,1,.3043693,.0514844,.6078432,.0326797,10139,1683,18052,52.40753
19057,0,1,.2755639,.0434608,.5243649,.0365474,22434,3858,41758,43.87552
19058,0,1,.4851868,.0837024,.6391826,.162498,16033,25348,52135,54.79943
19059,0,1,.3822741,.0638259,.5003816,.0246757,22013,3931,40770,43.39704
19060,0,1,.3848929,.0670575,.5349552,.0289373,22175,3905,38810,39.37113
19061,0,1,.3642755,.0627522,.5649351,.0492424,7681,1848,16096,45.68307
19062,0,1,.2751783,.0445078,.3787625,.0100334,7010,1196,12461,58.50451
19063,0,1,.2456995,.0293736,.2548544,.015534,6162,2060,10812,65.08993
19064,0,1,.295977,.0479664,.5948617,.0250329,9048,1518,16000,55.82257
20001,0,1,.4462258,.0616999,.6343603,.0367272,49838,9802,88709,19.25372
20002,0,1,.4724803,.0598168,.6503,.0338243,45422,10998,91708,36.98868
20003,0,1,.6414528,.1162421,.6964343,.0451346,105590,21735,188134,17.0252
20004,0,1,.5717946,.0820022,.7061166,.0314875,11707,2763,21907,25.34106
20005,0,1,.5893365,.0847187,.6723338,.0411128,20031,3235,33950,28.59038
20006,0,1,.5530102,.0910793,.6425785,.040854,52339,9742,93220,20.84116
20007,0,1,.5534639,.0871177,.6025275,.0456584,17264,2453,28246,27.83948
20008,0,1,.6074236,.1026015,.5643693,.0474642,12339,1538,19977,31.4757
20009,0,1,.543676,.0667913,.6232596,.039312,24075,3663,42975,21.22372
20010,0,1,.575622,.0965888,.7581216,.0457811,63672,18654,122365,20.55968
20011,0,1,.5250822,.0496341,.5346279,.0401294,9429,1545,16011,24.59168
20012,0,1,.5573391,.0795648,.6178403,.0577465,12958,2130,23061,21.45763
20013,0,1,.4662736,.0519968,.5179088,.0320624,22386,3462,39644,25.4138
20014,0,1,.5171211,.067137,.6579846,.0367208,12616,2342,22699,30.47953
20015,0,1,.4582446,.0447194,.6787087,.027671,17375,2602,29126,39.96938
20016,0,1,.5187391,.0769307,.6407446,.0362805,60782,12679,109222,20.49761
21001,0,1,.486923,.0667088,.7575724,.0284034,49094,9013,82513,22.66718
21002,0,1,.550956,.1261141,.6741325,.0567035,150689,38040,290615,14.65571
21003,0,1,.528257,.1274778,.6949867,.0708519,344162,64289,611251,7.291669
21004,0,1,.3428732,.0724883,.553037,.0579139,496411,105087,880619,23.16618
21005,0,1,.3996488,.0679091,.5035616,.0394521,10249,1825,19968,37.26454
21006,0,1,.3120398,.054831,.568873,.0286225,11271,1677,19281,34.29545
21007,0,1,.3609458,.06746,.7095643,.0298125,38823,7413,67790,19.46088
21008,0,1,.4121152,.0613399,.7169329,.0401278,26182,7825,52286,22.19693
21009,0,1,.5079322,.0667571,.5435484,.0262673,22125,4340,46607,29.18681
21010,0,1,.2851181,.0475673,.6183719,.0231516,17491,2678,28742,39.41084
21011,0,1,.4256338,.099776,.6834241,.0452251,45081,10105,82960,23.46675
21012,0,1,.3598948,.0386965,.6290408,.0148384,11784,1887,20795,43.42019
21013,0,1,.5322218,.1289399,.6474085,.0907026,56918,14972,113705,18.03424
21014,0,1,.6087399,.2048842,.6573575,.0689522,32472,5192,61089,16.24535
21015,0,1,.3718221,.0879158,.6598504,.0483791,8929,2005,15833,32.6879
21016,0,1,.794655,.3321566,.7007629,.1164528,282695,50338,513737,6.288978
21017,0,1,.6713825,.1713372,.7182673,.1010354,319843,94650,648022,8.821815
21018,0,1,.3326766,.0608875,.5250965,.030888,10659,1554,17947,36.73274
21019,0,1,.5411649,.1032686,.7094699,.0645908,20345,7772,45594,33.40442
21020,0,1,.2154502,.0345498,.6071842,.0162225,10796,1726,18494,44.22399
21021,0,1,.3919939,.1025569,.5979021,.0404595,14314,2002,23122,31.94555
21022,0,1,.4594567,.0656887,.6201369,.0301386,57605,11978,101543,22.71722
21023,0,1,.4086419,.0870077,.6625461,.0328413,30572,5420,52692,27.26048
21024,0,1,.3232424,.0561294,.5246848,.0246849,14039,1904,23907,40.16103
22001,0,1,.7182447,.1526023,.7394632,.0665175,57699,8494,92952,17.70949
22002,0,1,.5516762,.1074683,.7133413,.0694169,84062,15126,146460,13.85064
22003,0,1,.3813179,.0603367,.5988345,.0415045,252831,44959,434885,16.65288
22004,0,1,.669615,.1355359,.6239669,.0619835,3844,484,6039,24.34918
22005,0,1,.5937833,.1128467,.7031464,.0639092,361189,62135,625224,12.0432
22006,0,1,.5892889,.1035704,.6951489,.0599149,33890,5875,58196,15.12888
22007,0,1,.5337942,.0932451,.6933876,.0604739,252839,51146,450785,11.97813
22008,0,1,.5674645,.1550802,.8467253,.0601558,61336,27728,121885,11.65804
22009,0,1,.6500915,.1732669,.6929684,.1203428,763048,162195,1370727,9.049252
22010,0,1,.6625442,.125,.7050148,.0442478,2264,339,3727,15.69966
22011,0,1,.7180141,.1790237,.7188444,.1074988,332967,61610,593123,7.276654
22012,0,1,.629514,.1142846,.6972975,.0506434,176533,30231,326849,12.34532
22013,0,1,.5328496,.0975604,.6904082,.1218239,405728,118737,720589,17.27095
22014,0,1,.5142406,.0893113,.7016693,.0516069,354233,71347,625874,12.49904
23001,0,1,.3915663,.050278,.6635514,.0233645,4316,428,6806,29.34418
23002,0,1,.4611465,.058811,.6107634,.0250313,4710,799,8380,28.37469
23003,0,1,.4628806,.0543456,.6142529,.0355556,33931,6525,65304,17.02766
23004,0,1,.4980735,.0753608,.728218,.017569,15313,2789,30407,17.56269
23005,0,1,.5031509,.0812088,.6387995,.0278671,6982,933,12320,33.398
23006,0,1,.3869522,.0381806,.537155,.0403397,6024,942,10591,29.52635
23007,0,1,.4268546,.0457592,.6580086,.005772,4327,693,7705,31.55773
23008,0,1,.544328,.0625,.6745064,.0252613,20416,3444,37265,17.2578
23009,0,1,.4782234,.0618158,.6934323,.0334184,59192,12927,115115,14.27936
23010,0,1,.5323915,.0892028,.5948795,.0165663,4955,664,8364,26.52648
23011,0,1,.521162,.0936003,.6263075,.0529638,87019,16634,160346,15.17729
23012,0,1,.4917122,.0554326,.5562948,.0314739,20331,3908,36712,19.35688
23013,0,1,.5324166,.0814938,.6916328,.0427714,76288,15501,137631,14.07372
23014,0,1,.4967239,.0595692,.6167774,.029796,23351,4363,42555,20.33746
23015,0,1,.5304081,.0752529,.6568954,.0379747,8797,1501,16120,25.2164
23016,0,1,.4941767,.0627997,.6668823,.0181113,8758,1546,16338,32.56054
23017,0,1,.5411532,.0747717,.752782,.0512765,15661,4583,31617,22.79714
23018,0,1,.4334007,.0487934,.633463,.0381323,9407,1285,16377,31.4276
23019,0,1,.5527363,.0656557,.7282397,.0418928,23608,4607,47594,16.94095
23020,0,1,.516506,.0546304,.5966102,.0101695,3423,590,6199,30.40834
23021,0,1,.4939822,.0637886,.7063005,.0232633,19110,3095,35063,23.30166
23022,0,1,.5001768,.0641579,.62294,.0659196,14137,1517,23151,23.3889
23023,0,1,.6191986,.097534,.7068802,.0360972,34388,7369,67945,13.9067
23024,0,1,.570947,.0890796,.7211874,.0151339,9789,1718,18023,27.32896
23025,0,1,.5232357,.0741759,.6609085,.0412871,218521,47642,435740,13.73372
23026,0,1,.4146276,.0296831,.7073625,.0223672,7479,1073,12930,24.02177
23027,0,1,.4972708,.0477019,.7423313,.0265849,12641,1467,20134,25.85726
23028,0,1,.5947691,.1051367,.7252427,.040534,21220,4120,38342,20.06874
23029,0,1,.5409204,.0818408,.7368309,.0302517,19709,4727,38483,19.88134
23030,0,1,.5658459,.0684001,.7052836,.0244789,19576,4126,36356,21.59127
23031,0,1,.4534105,.0862669,.8447216,.0433915,18663,6015,33804,29.23545
23032,0,1,.4184833,.0479478,.6615549,.0370899,18395,2804,33244,30.85523
23033,0,1,.6504131,.1808928,.7934875,.0777974,118866,56660,255719,12.9151
23034,0,1,.525,.0558954,.5426304,.015195,22560,5923,44886,19.88266
23035,0,1,.5755407,.0766262,.7809644,.0646076,12437,3173,24489,25.55639
23036,0,1,.4827005,.0556055,.5624037,.05547,8902,649,13639,21.53435
23037,0,1,.5411045,.1274869,.8583281,.0429712,17492,12776,43792,22.30111
23038,0,1,.5219366,.0763069,.6450933,.0375008,76402,15173,140646,12.72252
23039,0,1,.6067455,.1454586,.738112,.0673258,98791,33984,197267,11.87451
23040,0,1,.4333901,.0412266,.6298342,.0303867,2935,362,5222,37.05002
23041,0,1,.5500598,.1007725,.6981619,.0567213,209839,46896,403282,13.06391
23042,0,1,.329911,.0314853,.6877471,.0395257,1461,253,2320,30.77233
23043,0,1,.3599761,.0539815,.6292135,.0140449,3353,356,5438,43.54222
23044,0,1,.5192758,.0504286,.6309136,.0348592,26017,5221,50989,19.65441
23045,0,1,.5382679,.0934877,.6677524,.019544,5958,921,10526,32.59991
23046,0,1,.5407437,.0708494,.6860252,.0336171,42301,9281,79137,16.88506
23047,0,1,.5709172,.0794808,.6311713,.0420136,29894,5165,57921,17.35256
23048,0,1,.4234101,.0631032,.4354244,.0073801,4041,542,6731,29.28843
23049,0,1,.4592934,.0604839,.5587808,.0507983,5208,689,9530,29.26782
23050,0,1,.5585791,.0728096,.6877706,.0519203,308984,60747,615672,9.502703
23051,0,1,.4955066,.0603524,.6482106,.0297097,11350,1481,19348,19.24343
23052,0,1,.5900807,.1066504,.8143137,.0474002,31111,11751,63551,20.11942
23053,0,1,.5247602,.0701084,.658201,.0470899,12823,1890,22126,19.03897
23054,0,1,.5543981,.1029152,.8994981,.0327478,11903,7970,27395,28.92709
23055,0,1,.4802297,.0519108,.6515301,.0360316,13581,2026,24220,28.95663
23056,0,1,.6701676,.2158903,.6797565,.0652968,30849,6570,61939,12.71057
23057,0,1,.3882171,.0421919,.5519849,.0094518,3887,529,6967,34.28239
23058,0,1,.4581737,.0505932,.6472079,.0299062,59257,11837,115738,16.00823
23059,0,1,.4944261,.0561644,.623219,.0189974,21170,3790,38857,23.36459
23060,0,1,.4273779,.0379177,.6557377,.0245902,3112,366,5218,33.30427
23061,0,1,.4654757,.0683499,.6662622,.0271409,80161,15659,153817,15.21178
23062,0,1,.4499091,.054908,.6113262,.03485,14843,2066,27181,26.09484
23063,0,1,.6388575,.1644398,.6648746,.0713631,472866,91700,890965,9.854413
23064,0,1,.4876128,.0547974,.6407337,.0531309,9526,1581,17560,24.51511
23065,0,1,.4224176,.0404396,.6803279,.030445,6825,854,11572,36.16424
23066,0,1,.497229,.0607897,.6219336,.015873,5774,693,10308,25.42099
23067,0,1,.4649867,.0647081,.6644295,.0194631,7897,1490,14465,29.89857
23068,0,1,.443899,.0529453,.6071429,0,2852,308,4654,30.34046
23069,0,1,.5597333,.0792739,.5997611,.0143369,5399,837,10168,27.03018
23070,0,1,.5050607,.0849268,.7177569,.0379573,62442,14569,125861,12.24465
23071,0,1,.395897,.0630001,.6002144,.0139335,6873,933,12558,25.14001
23072,0,1,.4662216,.0518201,.6176991,.0336283,6291,565,9671,26.78371
23073,0,1,.5063614,.0742046,.6738013,.041959,109252,22379,214287,16.07014
23074,0,1,.5143889,.0653346,.6526498,.0272383,62861,12152,117685,20.03539
23075,0,1,.5384081,.0692928,.6023024,.0460469,25919,4604,46332,17.22728
23076,0,1,.4662577,.0412227,.6766331,.0217745,18582,3077,34009,24.20739
23077,0,1,.4254072,.0462541,.6981758,.039801,4605,603,8132,30.46475
23078,0,1,.5316143,.0616447,.6857588,.0343969,31568,6425,62093,15.28166
23079,0,1,.469903,.0505743,.6682444,.027969,24637,4648,47586,21.01193
23080,0,1,.4694551,.0613564,.5727131,.036552,30005,5116,54428,20.67409
23081,0,1,.6752076,.2739405,.7114841,.1508709,106702,57009,228402,13.15553
23082,0,1,.4748815,.077429,.6425408,.047505,1442922,290559,2605617,16.49335
23083,0,1,.4998137,.0742224,.6066225,.0503311,10738,1510,19313,23.46525
24001,0,1,.3973387,.0492202,.6384892,.0971223,6989,556,11215,42.48752
24002,0,1,.6507689,.0931913,.758738,.0435921,68794,15278,152407,6.789649
24003,0,1,.4227476,.0607714,.6235161,.0361786,13197,1769,23849,36.44248
24004,0,1,.5063621,.1087276,.8263106,.0326409,12260,5055,26057,39.04766
24005,0,1,.5037503,.0841273,.7629272,.0499562,9866,2282,20498,29.83691
24006,0,1,.4826162,.0767058,.6424361,.0982318,4602,509,7880,46.03411
24007,0,1,.5990869,.1382859,.8771334,.0415907,24095,12070,51275,23.748
24008,0,1,.4502455,.0588653,.7721151,.0378595,15476,2747,28448,27.3979
24009,0,1,.5034579,.0630403,.7003155,.045516,15038,2219,27490,15.38405
24010,0,1,.5114652,.0837548,.7444219,.0462475,14435,2465,27932,20.56565
24011,0,1,.4214127,.0501108,.6526217,.0299625,10377,1068,17082,41.97577
24012,0,1,.501543,.0670934,.7063158,.0463158,8749,950,14919,31.68947
24013,0,1,.5069516,.0634987,.6502025,.0469636,9638,1235,16983,21.01123
24014,0,1,.6262669,.1254223,.8851322,.04443,21312,9228,46002,15.59596
24015,0,1,.3118812,.0557469,.5695238,.047619,4646,525,7900,39.54941
24016,0,1,.5793138,.0944804,.5752212,.0973451,2011,226,3242,16.09267
24017,0,1,.4780347,.0758381,.6840183,.0474886,8650,1095,14673,30.69773
24018,0,1,.4946496,.0698117,.6737219,.0263758,19438,3071,34215,23.34313
24019,0,1,.680455,.1456731,.7455083,.0818231,66457,12857,138315,9.070511
24020,0,1,.5235003,.0653493,.6782988,.0436205,7085,917,12860,27.03334
24021,0,1,.4770728,.0632153,.7459174,.0182517,12845,2082,22652,34.49209
24022,0,1,.5087501,.068425,.6664411,.0635995,12057,1478,20689,29.66558
24023,0,1,.4821862,.0626419,.6874063,.0487256,12771,1334,21389,31.34111
24024,0,1,.5122128,.0621742,.7344053,.0338231,20716,3607,37246,22.13952
24025,0,1,.5259997,.0743288,.6657944,.0706542,19481,2675,33983,21.67734
24026,0,1,.448411,.0487593,.6265823,.0348101,4594,316,7121,38.06997
24027,0,1,.6785347,.1603926,.7613592,.0906081,507299,128046,945616,9.744424
24028,0,1,.4721414,.0583037,.6578786,.0692827,9279,1631,17288,29.15017
24029,0,1,.4623484,.0652521,.6023102,.0429043,6268,606,10363,38.00197
24030,0,1,.4342105,.0570938,.5447316,.0974155,8740,1509,16353,24.59145
24031,0,1,.4972099,.0719687,.6840402,.0345076,19175,2782,34970,29.31727
24032,0,1,.4821032,.0555418,.6803572,.0473214,8102,1120,14206,34.31866
24033,0,1,.4542627,.05397,.6977444,.0270677,5466,665,9570,30.59345
24034,0,1,.487715,.0716626,.8205674,.0234043,17094,2820,30082,26.88281
24035,0,1,.4313822,.0518938,.6403941,.044335,4066,406,6672,26.33251
24036,0,1,.4693357,.0486858,.6368222,.0132409,9017,1586,16845,15.79562
24037,0,1,.4465193,.0537795,.688588,.0502901,6694,517,10897,41.67701
24038,0,1,.5805184,.0749854,.681106,.0488479,6868,1085,13135,11.60586
24039,0,1,.4852608,.0829932,.7528735,0,2205,348,3900,34.45065
24040,0,1,.4661465,.078977,.6539813,.0667447,11535,1708,21051,28.46054
24041,0,1,.4045929,.034238,.6732026,.0566449,4790,459,8102,41.27998
24042,0,1,.4950876,.0912887,.8296605,.0428827,12214,3358,23714,31.3809
24043,0,1,.4557632,.0636435,.7917526,.0259794,15304,2425,27211,24.84786
24044,0,1,.3795201,.0628591,.5415617,.0806045,2959,397,5538,43.45492
24045,0,1,.3760121,.0450117,.6281209,.0591327,7287,761,12701,28.22694
24046,0,1,.5175844,.0606039,.6433456,.0610205,14075,1901,24103,26.31084
24047,0,1,.4330101,.0388852,.7115805,.0509833,10621,1373,18529,36.22131
24048,0,1,.4360936,.0585059,.7013359,.0295802,8888,1048,15523,29.80635
24049,0,1,.3774998,.0541052,.6868327,.070666,13751,1967,26614,38.87062
24050,0,1,.5719716,.0768289,.6448013,.0495373,23676,3674,42678,15.14606
24051,0,1,.4359049,.0463479,.6931983,.0477569,6818,691,12321,33.59275
24052,0,1,.5603658,.1010152,.8285781,.0355472,11919,4276,24137,20.74883
24053,0,1,.4700642,.0591493,.7623032,.0324803,12460,2032,22838,31.97935
24054,0,1,.3889524,.0287629,.7090301,.0401338,6119,598,9727,29.01762
24055,0,1,.7024789,.1799813,.7589936,.0945103,42760,9618,82763,15.12948
24056,0,1,.425557,.0618268,.7185819,.0414688,27108,3159,45309,32.84016
24057,0,1,.4638126,.0725143,.7618734,.0310026,7171,1516,13025,24.335
24058,0,1,.4120119,.0454033,.5647059,.0513369,9757,935,16471,34.30962
24059,0,1,.4182203,.0663842,.6917222,.0780209,7080,1051,12528,34.63592
24060,0,1,.4518088,.0636388,.7432385,.0572532,18935,2847,33836,22.43014
24061,0,1,.4581259,.0617172,.7057101,.0614934,6627,683,10807,35.22863
24062,0,1,.6259727,.1430166,.7738506,.0885119,246335,62839,468495,10.25578
24063,0,1,.4001429,.0632369,.6373333,.08,2799,375,5345,26.69104
24064,0,1,.4733991,.0586198,.679163,.0688753,11259,1147,19564,34.37998
24065,0,1,.4403616,.0542468,.6761745,.0595638,12056,1192,20554,32.84909
24066,0,1,.5351415,.1122664,.7976819,.0259683,20389,6816,40841,22.51968
24067,0,1,.4348387,.0572581,.7181511,.0676437,6200,887,11218,24.24695
24068,0,1,.3671986,.054511,.6815857,.0524297,6329,782,11420,34.20324
24069,0,1,.5649128,.0941065,.7646122,.0423517,120608,23234,216445,17.95557
24070,0,1,.5208156,.0699954,.7331256,.0557286,15301,2889,32017,22.45107
24071,0,1,.5576879,.1045878,.6229314,.0531915,8806,2538,17904,20.79708
24072,0,1,.3629382,.0431831,.7739965,.026178,8985,1146,15689,30.50556
24073,0,1,.4828051,.0932996,.8422721,.042074,42251,15140,93711,29.39727
24074,0,1,.5473845,.0854725,.7374852,.0536066,14414,2537,26683,19.00395
24075,0,1,.543778,.0893465,.8770821,.0327398,5585,1741,11083,36.6125
24076,0,1,.4377757,.0657666,.6817073,.0707317,7481,820,12994,35.87569
24077,0,1,.3900681,.0437459,.6218488,.0742297,12344,1428,21789,45.75237
24078,0,1,.4737573,.0655373,.6749226,.0154799,3601,323,6101,42.10796
24079,0,1,.4810788,.0532093,.7241113,.0370943,9566,1294,16958,25.99414
24080,0,1,.4227064,.0653624,.6629589,.057842,6747,899,12237,36.12379
24081,0,1,.5007664,.081016,.7434945,.0208178,9134,1345,16490,25.44125
24082,0,1,.6431078,.1195658,.7395508,.0359958,39334,6723,81565,10.55963
24083,0,1,.4618705,.0491825,.6463277,.1016949,7645,885,13078,30.84529
24084,0,1,.4724925,.0510427,.7015782,.0860832,5035,697,9167,28.50536
24085,0,1,.5266182,.1023299,.8169278,.0381679,22447,7467,43522,23.10822
24086,0,1,.4955278,.0591743,.7141476,.0544634,19789,3103,38010,26.04254
24087,0,1,.4877752,.0530349,.6587473,.0701944,8221,926,14093,38.65669
25001,0,1,.4322601,.0868133,.4533486,.0440756,18822,3494,36126,44.93089
25002,0,1,.3602071,.0548043,.4937931,.0293103,15455,2900,26634,50.22985
25003,0,1,.288334,.055438,.4389381,.0221239,7089,1130,13517,64.47763
25004,0,1,.3280973,.0510519,.4647713,.0234858,10695,1618,19172,61.2204
25005,0,1,.2460064,.0388711,.359375,.0241477,3756,704,7326,72.92594
25006,0,1,.3112297,.0803597,.4811479,.0415204,21354,6551,47809,72.00255
25007,0,1,.3112282,.043393,.4145299,.0273504,8158,1170,14162,58.74469
25008,0,1,.2657095,.0441115,.3008658,.021645,4806,924,9189,78.23111
25009,0,1,.3137544,.0522735,.4543762,.016139,8819,1611,16314,56.76508
25010,0,1,.3141804,.0446661,.5291262,.0169903,4612,824,8199,68.30823
25011,0,1,.3274336,.1087848,.7227433,.021102,4633,1706,9853,73.88206
25012,0,1,.327286,.0482162,.4849123,.0245614,8213,1425,14402,65.73821
25013,0,1,.3873806,.08091,.5330899,.0524874,9319,2191,18503,56.83925
25014,0,1,.3119193,.0892487,.4151334,.0440529,18835,3859,39744,64.68443
25015,0,1,.3506698,.0621749,.5260682,.0333203,12690,2551,24208,63.18005
25016,0,1,.3469724,.0564328,.5068027,.0178571,7283,1176,13613,58.76339
25017,0,1,.4312904,.0530883,.4896936,.0222841,16708,3590,35050,66.87966
25018,0,1,.5320349,.1324833,.7637139,.0532685,28547,10081,55776,39.81928
25019,0,1,.331692,.0461056,.3466667,.0433333,4468,600,7804,57.93793
25020,0,1,.3758134,.0550706,.5654045,.0283993,6301,1162,12140,46.12342
25021,0,1,.3711245,.0460435,.539112,.0327696,4322,946,8276,70.54293
25022,0,1,.3683649,.0649199,.4156171,.0201511,10305,1985,19121,55.7858
25023,0,1,.4645799,.088413,.4692932,.032445,9105,1726,17015,49.2997
25024,0,1,.5474065,.0953709,.7141642,.0715652,62734,23517,129818,33.21518
25025,0,1,.5921541,.1594656,.6488572,.0726848,107114,26952,207907,36.69951
25026,0,1,.2796488,.0611986,.4581967,.0241803,11046,2440,22463,73.45987
25027,0,1,.2371891,.0480971,.2879121,.0446886,6674,1365,13970,76.97984
25028,0,1,.2492114,.0244479,.3772894,0,1268,273,2718,81.57027
25029,0,1,.2714827,.0347515,.5356551,.0420122,9496,1809,16332,49.01651
25030,0,1,.5545115,.0884954,.5973909,.0627365,41505,10042,85312,27.54323
25031,0,1,.367599,.045405,.4653722,.0168285,8259,1545,15307,61.97041
25032,0,1,.2195907,.0356404,.3228602,.0151679,4349,923,8825,79.83694
25033,0,1,.3680599,.0739239,.51977,.0366643,6412,1391,12684,66.91789
25034,0,1,.4242978,.0727824,.5545318,.0306584,30653,5969,54521,39.42144
25035,0,1,.276929,.0362872,.4201355,.0232333,5236,1033,9893,74.87743
25036,0,1,.5105624,.1851066,.7814058,.0908798,10367,6217,23641,53.68322
25037,0,1,.3953637,.0498026,.4523196,.0219072,7851,1552,14726,47.45563
25038,0,1,.475638,.079645,.5581759,.1121405,36286,8311,65175,42.17578
25039,0,1,.3437926,.0479195,.5117845,.037037,5864,891,10852,58.46304
25040,0,1,.3297389,.0470451,.3411458,.0169271,9459,1536,16641,65.489
